,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2025/02/17,Mon,India,Sausage McMuffin + Hashbrown,167.00,1.93,McBreakfast
2,2025/02/17,Mon,India,Veg McMuffin + Hashbrown,153.00,1.76,McBreakfast
3,2025/02/17,Mon,India,Egg & Cheese McMuffin + Hashbrown,152.00,1.75,McBreakfast
4,2025/02/17,Mon,India,Chicken Surprise Burger + Hashbrown,112.00,1.29,McBreakfast
5,2025/02/17,Mon,India,McAloo Tikki Burger + Hashbrown,106.00,1.22,McBreakfast
6,2025/02/17,Mon,India,Hashbrown + Iced Coffee,233.00,2.69,McBreakfast
7,2025/02/17,Mon,India,Hashbrown + Cappuccino,202.00,2.33,McBreakfast
8,2025/02/17,Mon,India,Hashbrown + Cold Coffee,244.00,2.81,McBreakfast
9,2025/02/17,Mon,India,Veg McMuffin 3 Pc Meal,268.00,3.09,McBreakfast
10,2025/02/17,Mon,India,Sausage McMuffin 3 Pc Meal,277.00,3.20,McBreakfast
11,2025/02/17,Mon,India,Sausage with Egg McMuffin 3 Pc Meal,299.00,3.45,McBreakfast
12,2025/02/17,Mon,India,Double Cheese McMuffin 3 Pc Meal,245.00,2.83,McBreakfast
13,2025/02/17,Mon,India,Egg & Cheese McMuffin 3 Pc Meal,245.00,2.83,McBreakfast
14,2025/02/17,Mon,India,Spicy Egg McMuffin 3 Pc Meal,256.00,2.95,McBreakfast
15,2025/02/17,Mon,India,Hot Cake 3 Pc Meal,284.00,3.28,McBreakfast
16,2025/02/17,Mon,India,Egg & Cheese McMuffin - Sandwich,103.00,1.19,McBreakfast
17,2025/02/17,Mon,India,Sausage & Egg McMuffin - Sandwich,156.00,1.80,McBreakfast
18,2025/02/17,Mon,India,Spicy Egg McMuffin - Sandwich,109.00,1.26,McBreakfast
19,2025/02/17,Mon,India,Sausage McMuffin - Sandwich,134.00,1.55,McBreakfast
20,2025/02/17,Mon,India,Veg McMuffin - Sandwich,119.00,1.37,McBreakfast
21,2025/02/17,Mon,India,Hashbrown,54.00,0.62,McBreakfast
22,2025/02/17,Mon,India,Hot Cakes With Maple Syrup,149.00,1.72,McBreakfast
