,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2025/04/02,Wed,India,Sausage McMuffin + Hashbrown,167.00,1.95,McBreakfast
2,2025/04/02,Wed,India,Veg McMuffin + Hashbrown,153.00,1.79,McBreakfast
3,2025/04/02,Wed,India,Egg & Cheese McMuffin + Hashbrown,152.00,1.77,McBreakfast
4,2025/04/02,Wed,India,Chicken Surprise Burger + Hashbrown,112.00,1.31,McBreakfast
5,2025/04/02,Wed,India,McAloo Tikki Burger + Hashbrown,106.00,1.24,McBreakfast
6,2025/04/02,Wed,India,Hashbrown + Iced Coffee,233.00,2.72,McBreakfast
7,2025/04/02,Wed,India,Hashbrown + Cappuccino,202.00,2.36,McBreakfast
8,2025/04/02,Wed,India,Hashbrown + Cold Coffee,244.00,2.85,McBreakfast
9,2025/04/02,Wed,India,Veg McMuffin 3 Pc Meal,268.00,3.13,McBreakfast
10,2025/04/02,Wed,India,Sausage McMuffin 3 Pc Meal,277.00,3.23,McBreakfast
11,2025/04/02,Wed,India,Sausage with Egg McMuffin 3 Pc Meal,299.00,3.49,McBreakfast
12,2025/04/02,Wed,India,Double Cheese McMuffin 3 Pc Meal,245.00,2.86,McBreakfast
13,2025/04/02,Wed,India,Egg & Cheese McMuffin 3 Pc Meal,245.00,2.86,McBreakfast
14,2025/04/02,Wed,India,Spicy Egg McMuffin 3 Pc Meal,256.00,2.99,McBreakfast
15,2025/04/02,Wed,India,Hot Cake 3 Pc Meal,284.00,3.32,McBreakfast
16,2025/04/02,Wed,India,Egg & Cheese McMuffin - Sandwich,103.00,1.20,McBreakfast
17,2025/04/02,Wed,India,Sausage & Egg McMuffin - Sandwich,156.00,1.82,McBreakfast
18,2025/04/02,Wed,India,Spicy Egg McMuffin - Sandwich,109.00,1.27,McBreakfast
19,2025/04/02,Wed,India,Sausage McMuffin - Sandwich,134.00,1.56,McBreakfast
20,2025/04/02,Wed,India,Veg McMuffin - Sandwich,119.00,1.39,McBreakfast
21,2025/04/02,Wed,India,Hashbrown,54.00,0.63,McBreakfast
22,2025/04/02,Wed,India,Hot Cakes With Maple Syrup,149.00,1.74,McBreakfast
23,2025/04/02,Wed,India,Double Cheese McMuffin- Sandwich,103.00,1.20,McBreakfast
24,2025/04/02,Wed,India,Hot Cake 2 Pc Meal,267.00,3.12,McBreakfast
25,2025/04/02,Wed,India,Egg & Cheese McMuffin - sandwich Combo,154.00,1.80,McBreakfast
26,2025/04/02,Wed,India,Spicy Egg McMuffin - sandwich combo,154.00,1.80,McBreakfast
27,2025/04/02,Wed,India,Double Cheese McMuffin Sandwich Combo,154.00,1.80,McBreakfast
28,2025/04/02,Wed,India,Sausage McMuffin Sandwich Combo,256.00,2.99,McBreakfast
29,2025/04/02,Wed,India,Sausage & Egg McMuffin Sandwich Combo,273.00,3.19,McBreakfast
30,2025/04/02,Wed,India,Veg McMuffin Sandwich Combo,247.00,2.88,McBreakfast
31,2025/04/02,Wed,India,Minecraft Movie Meal - 9 Pc Chicken Nuggets,349.00,4.08,Korean Range & New Offerings
32,2025/04/02,Wed,India,Minecraft Movie Meal - Pizza McPuff,259.00,3.02,Korean Range & New Offerings
33,2025/04/02,Wed,India,Korean Mc Spicy Premium Paneer Burger Combo (M),430.00,5.02,Korean Range & New Offerings
34,2025/04/02,Wed,India,Korean Mc Spicy Premium Chicken Burger Combo (M),440.00,5.14,Korean Range & New Offerings
35,2025/04/02,Wed,India,Korean Mc Spicy Paneer Burger Combo (M),362.00,4.23,Korean Range & New Offerings
36,2025/04/02,Wed,India,Korean Mc Spicy Chicken Burger Combo (M),372.00,4.34,Korean Range & New Offerings
37,2025/04/02,Wed,India,Korean Mc Egg Burger Combo (M),240.00,2.80,Korean Range & New Offerings
38,2025/04/02,Wed,India,Korean Chicken Surprise Burger Combo (M),253.00,2.95,Korean Range & New Offerings
