,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2024/09/30,Mon,Brunei,Big Mac (Value Meal) — Medium,6.50,5.07,Regular Value Meal
2,2024/09/30,Mon,Brunei,Big Mac (Value Meal) — Large,7.10,5.54,Regular Value Meal
3,2024/09/30,Mon,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.84,Regular Value Meal
4,2024/09/30,Mon,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.30,Regular Value Meal
5,2024/09/30,Mon,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.91,Regular Value Meal
6,2024/09/30,Mon,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.38,Regular Value Meal
7,2024/09/30,Mon,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.91,Regular Value Meal
8,2024/09/30,Mon,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.38,Regular Value Meal
9,2024/09/30,Mon,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.37,Regular Value Meal
10,2024/09/30,Mon,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.84,Regular Value Meal
11,2024/09/30,Mon,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,5.23,Regular Value Meal
12,2024/09/30,Mon,Brunei,Big Mac (A La Carte),5.50,4.29,Regular Value Meal
13,2024/09/30,Mon,Brunei,Double Cheeseburger (A La Carte),5.10,3.98,Regular Value Meal
14,2024/09/30,Mon,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,4.13,Regular Value Meal
15,2024/09/30,Mon,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,4.13,Regular Value Meal
16,2024/09/30,Mon,Brunei,Filet-O-Fish (A La Carte),3.80,2.96,Regular Value Meal
17,2024/09/30,Mon,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.59,Regular Value Meal
18,2024/09/30,Mon,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.76,Regular Value Meal
19,2024/09/30,Mon,Brunei,Chicken McNuggets — 9 Pieces - A la carte,6.30,4.91,Regular Value Meal
20,2024/09/30,Mon,Brunei,Chicken McNuggets — 9 pieces - Medium Value Meal,6.80,5.30,Regular Value Meal
21,2024/09/30,Mon,Brunei,Chicken McNuggets — 9 pieces - Large Value Meal,7.40,5.77,Regular Value Meal
22,2024/09/30,Mon,Brunei,Chicken McNuggets — 20 pieces - A la Carte,12.60,9.83,Regular Value Meal
23,2024/09/30,Mon,Brunei,Happy Meal Cheeseburger,5.20,4.06,Happy Meal
24,2024/09/30,Mon,Brunei,Happy Meal Beefburger,4.90,3.82,Happy Meal
25,2024/09/30,Mon,Brunei,Happy Meal Bubur McD (S),5.20,4.06,Happy Meal
26,2024/09/30,Mon,Brunei,Happy Meal Ayam Goreng McD (1pc),5.20,4.06,Happy Meal
27,2024/09/30,Mon,Brunei,Happy Meal with Fruit Tea — Happy Meal Ayam Goreng McD (1pc),5.00,3.90,Happy Meal
28,2024/09/30,Mon,Brunei,Happy Meal with Fruit Tea — Happy Meal Beef Burger,4.70,3.67,Happy Meal
29,2024/09/30,Mon,Brunei,Happy Meal with Fruit Tea — Happy Meal Bubur Mcd (S),5.00,3.90,Happy Meal
30,2024/09/30,Mon,Brunei,Happy Meal with Fruit Tea — Happy Cheeseburger,5.00,3.90,Happy Meal
31,2024/09/30,Mon,Brunei,2pcs Ayam Goreng McD,5.30,4.13,Sides
32,2024/09/30,Mon,Brunei,5pcs Ayam Goreng McD,12.00,9.36,Sides
33,2024/09/30,Mon,Brunei,9pcs Ayam Goreng McD,21.80,17.00,Sides
34,2024/09/30,Mon,Brunei,Rice,0.80,0.62,Sides
35,2024/09/30,Mon,Brunei,BBQ Dipping Sauce,0.50,0.39,Sides
36,2024/09/30,Mon,Brunei,Sweet & Sour Dipping Sauce,0.50,0.39,Sides
37,2024/09/30,Mon,Brunei,French Fries — Medium,2.20,1.72,Sides
38,2024/09/30,Mon,Brunei,French Fries — Large,2.50,1.95,Sides
39,2024/09/30,Mon,Brunei,Bubur McD — Small,3.20,2.50,Sides
40,2024/09/30,Mon,Brunei,Bubur McD — Large,3.70,2.89,Sides
41,2024/09/30,Mon,Brunei,Cakoi — 1 Pc,1.50,1.17,Sides
42,2024/09/30,Mon,Brunei,Cakoi — 2 Pc,2.80,2.18,Sides
43,2024/09/30,Mon,Brunei,Sauces — Tartar Sauce,0.50,0.39,Sides
44,2024/09/30,Mon,Brunei,Sauces — Nasi Lemak McD Sambal,0.50,0.39,Sides
45,2024/09/30,Mon,Brunei,Sundae Chocolate,2.50,1.95,Dessert
46,2024/09/30,Mon,Brunei,Sundae Strawberry,2.50,1.95,Dessert
47,2024/09/30,Mon,Brunei,Oreo Berry McFlurry,4.00,3.12,Dessert
48,2024/09/30,Mon,Brunei,Oreo Mudpie McFlurry,4.00,3.12,Dessert
49,2024/09/30,Mon,Brunei,Oreo McFlurry,2.00,1.56,Dessert
50,2024/09/30,Mon,Brunei,Greentea Oreo McFlurry,4.00,3.12,Dessert
51,2024/09/30,Mon,Brunei,Apple Pie — 1 Pc,1.80,1.40,Dessert
52,2024/09/30,Mon,Brunei,Apple Pie — 2 Pc,3.30,2.57,Dessert
53,2024/09/30,Mon,Brunei,McCafe Iced Americano (M),1.80,1.40,Promotion: Limited Time Only
54,2024/09/30,Mon,Brunei,Jimat Meal Filet-O-Fish (S),3.90,3.04,Jimat Meal Promotion
55,2024/09/30,Mon,Brunei,Jimat Meal Cheeseburger (S),3.90,3.04,Jimat Meal Promotion
56,2024/09/30,Mon,Brunei,Jimat Meal 1 Piece Ayam Goreng McD (S),3.90,3.04,Jimat Meal Promotion
57,2024/09/30,Mon,Brunei,Jimat Meal McChicken (S),4.90,3.82,Jimat Meal Promotion
58,2024/09/30,Mon,Brunei,Jimat Meal Bubur McD and 1 Piece Cakoi (S),4.90,3.82,Jimat Meal Promotion
59,2024/09/30,Mon,Brunei,Jimat Meal 1 Piece Nasi Lemak McD Set B (S),4.90,3.82,Jimat Meal Promotion
60,2024/09/30,Mon,Brunei,Hot Coffee,1.60,1.25,Beverages
61,2024/09/30,Mon,Brunei,Hot Milo,2.00,1.56,Beverages
62,2024/09/30,Mon,Brunei,Hot Tea,1.60,1.25,Beverages
63,2024/09/30,Mon,Brunei,Hot Americano,3.00,2.34,Beverages
64,2024/09/30,Mon,Brunei,Iced Lemon Tea (Medium),2.40,1.87,Beverages
65,2024/09/30,Mon,Brunei,Ice Lemon Tea (Large),3.00,2.34,Beverages
66,2024/09/30,Mon,Brunei,Orange Juice (Medium),2.80,2.18,Beverages
67,2024/09/30,Mon,Brunei,Orange Juice (Large),3.90,3.04,Beverages
68,2024/09/30,Mon,Brunei,Ice Milo (Medium),2.80,2.18,Beverages
69,2024/09/30,Mon,Brunei,Ice Milo (Large),3.90,3.04,Beverages
70,2024/09/30,Mon,Brunei,Ice Lychee Tea (Medium),3.00,2.34,Beverages
71,2024/09/30,Mon,Brunei,Ice Lychee Tea (Large),3.60,2.81,Beverages
72,2024/09/30,Mon,Brunei,Mineral Water,1.00,0.78,Beverages
73,2024/09/30,Mon,Brunei,Coke (Medium),1.90,1.48,Beverages
74,2024/09/30,Mon,Brunei,Coke (Large),2.20,1.72,Beverages
75,2024/09/30,Mon,Brunei,Coke Zero (Medium),1.90,1.48,Beverages
76,2024/09/30,Mon,Brunei,Coke Zero (Large),2.20,1.72,Beverages
77,2024/09/30,Mon,Brunei,Sprite (Medium),1.90,1.48,Beverages
78,2024/09/30,Mon,Brunei,Sprite (Large),2.20,1.72,Beverages
79,2024/09/30,Mon,Brunei,Fanta Strawberry (Medium),1.90,1.48,Beverages
80,2024/09/30,Mon,Brunei,Fanta Strawberry (Large),2.20,1.72,Beverages
81,2024/09/30,Mon,Brunei,McCafe Americano,3.50,2.73,Beverages
82,2024/09/30,Mon,Brunei,McCafe Latte,3.50,2.73,Beverages
83,2024/09/30,Mon,Brunei,McCafe Cappucino,3.50,2.73,Beverages
84,2024/09/30,Mon,Brunei,Espresso (4 Oz),2.00,1.56,Beverages
85,2024/09/30,Mon,Brunei,McCafe Iced Latte (Medium),4.00,3.12,Beverages
86,2024/09/30,Mon,Brunei,McCafe Iced Latte (Large),5.00,3.90,Beverages
87,2024/09/30,Mon,Brunei,McCafe Iced Americano (Medium),4.00,3.12,Beverages
