,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2023/07/11,Tue,Brunei,Big Mac (Value Meal) — Large,6.50,4.83,Regular Value Meal
2,2023/07/11,Tue,Brunei,6 Pcs Fish Nuggets (Value Meal) — Large,5.50,4.09,Regular Value Meal
3,2023/07/11,Tue,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.68,Regular Value Meal
4,2023/07/11,Tue,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.13,Regular Value Meal
5,2023/07/11,Tue,Brunei,Double Cheeseburger (Value Meal) — Large,6.20,4.61,Regular Value Meal
6,2023/07/11,Tue,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.87,Regular Value Meal
7,2023/07/11,Tue,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,4.98,Regular Value Meal
8,2023/07/11,Tue,Brunei,Big Mac (A La Carte),5.50,4.09,Regular Value Meal
9,2023/07/11,Tue,Brunei,6 Pcs Fish Nuggets (A La Carte),4.30,3.20,Regular Value Meal
10,2023/07/11,Tue,Brunei,Double Cheeseburger (A La Carte),5.10,3.79,Regular Value Meal
11,2023/07/11,Tue,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.94,Regular Value Meal
12,2023/07/11,Tue,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.94,Regular Value Meal
13,2023/07/11,Tue,Brunei,Filet-O-Fish (Value Meal) — Large,5.60,4.16,Regular Value Meal
14,2023/07/11,Tue,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.16,Regular Value Meal
15,2023/07/11,Tue,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.68,Regular Value Meal
16,2023/07/11,Tue,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.13,Regular Value Meal
17,2023/07/11,Tue,Brunei,Filet-O-Fish (A La Carte),3.80,2.83,Regular Value Meal
18,2023/07/11,Tue,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.06,Regular Value Meal
19,2023/07/11,Tue,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.50,Regular Value Meal
20,2023/07/11,Tue,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.42,Regular Value Meal
21,2023/07/11,Tue,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.54,Regular Value Meal
22,2023/07/11,Tue,Brunei,McChicken — Ala Carte,5.00,3.72,Regular Value Meal
23,2023/07/11,Tue,Brunei,McChicken — Medium,6.00,4.46,Regular Value Meal
24,2023/07/11,Tue,Brunei,McChicken — Large,6.60,4.91,Regular Value Meal
25,2023/07/11,Tue,Brunei,McChicken Deluxe — Ala Carte,5.20,3.87,Regular Value Meal
26,2023/07/11,Tue,Brunei,McChicken Deluxe — Medium,6.20,4.61,Regular Value Meal
27,2023/07/11,Tue,Brunei,McChicken Deluxe — Large,6.80,5.06,Regular Value Meal
28,2023/07/11,Tue,Brunei,Chicken Nuggets — 6 Pieces - A la carte,4.60,3.42,Regular Value Meal
29,2023/07/11,Tue,Brunei,Chicken Nuggets — 6 Pieces - Medium Value Meal,6.10,4.54,Regular Value Meal
30,2023/07/11,Tue,Brunei,6 Pcs Fish Nuggets,4.30,3.20,Sides
31,2023/07/11,Tue,Brunei,9 Pcs Fish Nuggets,6.00,4.46,Sides
32,2023/07/11,Tue,Brunei,20 Pcs Fish Nuggets,11.90,8.85,Sides
33,2023/07/11,Tue,Brunei,2pcs Ayam Goreng McD,5.30,3.94,Sides
34,2023/07/11,Tue,Brunei,5pcs Ayam Goreng McD,12.00,8.92,Sides
35,2023/07/11,Tue,Brunei,9pcs Ayam Goreng McD,21.80,16.21,Sides
36,2023/07/11,Tue,Brunei,Rice,0.80,0.59,Sides
37,2023/07/11,Tue,Brunei,French Fries — Medium,2.20,1.64,Sides
38,2023/07/11,Tue,Brunei,French Fries — Large,2.50,1.86,Sides
39,2023/07/11,Tue,Brunei,Cakoi — 1 Pc,1.50,1.12,Sides
40,2023/07/11,Tue,Brunei,Cakoi — 2 Pc,2.80,2.08,Sides
41,2023/07/11,Tue,Brunei,Bubur McD — Small,3.20,2.38,Sides
42,2023/07/11,Tue,Brunei,Bubur McD — Large,3.70,2.75,Sides
43,2023/07/11,Tue,Brunei,Samurai Burger — Ala Carte,6.20,4.61,Promotion : Limited Time Offer
44,2023/07/11,Tue,Brunei,Samurai Burger — Medium,8.80,6.54,Promotion : Limited Time Offer
45,2023/07/11,Tue,Brunei,Samurai Burger — Large,9.10,6.77,Promotion : Limited Time Offer
46,2023/07/11,Tue,Brunei,Shogun Burger — Ala Carte,6.80,5.06,Promotion : Limited Time Offer
47,2023/07/11,Tue,Brunei,Shogun Burger — Medium,9.40,6.99,Promotion : Limited Time Offer
48,2023/07/11,Tue,Brunei,Shogun Burger — Large,9.70,7.21,Promotion : Limited Time Offer
