,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2022/07/18,Mon,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.50,Regular Value Meal
2,2022/07/18,Mon,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,4.93,Regular Value Meal
3,2022/07/18,Mon,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.50,Regular Value Meal
4,2022/07/18,Mon,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,4.93,Regular Value Meal
5,2022/07/18,Mon,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.00,Regular Value Meal
6,2022/07/18,Mon,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.43,Regular Value Meal
7,2022/07/18,Mon,Brunei,1 Pc Fish and Fries (Value Meal) — Large,5.80,4.14,Regular Value Meal
8,2022/07/18,Mon,Brunei,2 Pcs Fish and Fries (Value Meal) — Large,7.40,5.28,Regular Value Meal
9,2022/07/18,Mon,Brunei,6 Pcs Fish Nuggets (Value Meal) — Medium,5.80,4.14,Regular Value Meal
10,2022/07/18,Mon,Brunei,6 Pcs Fish Nuggets (Value Meal) — Large,6.40,4.57,Regular Value Meal
11,2022/07/18,Mon,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,4.78,Regular Value Meal
12,2022/07/18,Mon,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.71,Regular Value Meal
13,2022/07/18,Mon,Brunei,Nasi Lemak Set C,3.50,2.50,Regular Value Meal
14,2022/07/18,Mon,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.78,Regular Value Meal
15,2022/07/18,Mon,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.78,Regular Value Meal
16,2022/07/18,Mon,Brunei,Filet-O-Fish (A La Carte),3.80,2.71,Regular Value Meal
17,2022/07/18,Mon,Brunei,1 Pc Fish and Fries (A La Carte),3.80,2.71,Regular Value Meal
18,2022/07/18,Mon,Brunei,2 Pcs Fish and Fries (A La Carte),5.50,3.93,Regular Value Meal
19,2022/07/18,Mon,Brunei,6 Pcs Fish Nuggets (A La Carte),4.30,3.07,Regular Value Meal
20,2022/07/18,Mon,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.28,Regular Value Meal
21,2022/07/18,Mon,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.36,Regular Value Meal
22,2022/07/18,Mon,Brunei,Happy Meal Fish Nuggets (4pcs),5.20,3.71,Happy Meal
23,2022/07/18,Mon,Brunei,Happy Meal Bubur McD (S),5.20,3.71,Happy Meal
24,2022/07/18,Mon,Brunei,Happy Meal Ayam Goreng McD (1pc),5.20,3.71,Happy Meal
25,2022/07/18,Mon,Brunei,6 Pcs Fish Nuggets,4.30,3.07,Sides
26,2022/07/18,Mon,Brunei,9 Pcs Fish Nuggets,6.00,4.28,Sides
27,2022/07/18,Mon,Brunei,20 Pcs Fish Nuggets,11.90,8.50,Sides
28,2022/07/18,Mon,Brunei,Fish Bites,2.20,1.57,Sides
29,2022/07/18,Mon,Brunei,2pcs Ayam Goreng McD,5.30,3.78,Sides
30,2022/07/18,Mon,Brunei,5pcs Ayam Goreng McD,12.00,8.57,Sides
31,2022/07/18,Mon,Brunei,9pcs Ayam Goreng McD,21.80,15.57,Sides
32,2022/07/18,Mon,Brunei,Rice,0.80,0.57,Sides
33,2022/07/18,Mon,Brunei,Bubur McD — Small,3.20,2.29,Sides
34,2022/07/18,Mon,Brunei,Bubur McD — Large,3.70,2.64,Sides
35,2022/07/18,Mon,Brunei,Cakoi — 1 Pc,1.50,1.07,Sides
36,2022/07/18,Mon,Brunei,Cakoi — 2 Pc,2.80,2.00,Sides
37,2022/07/18,Mon,Brunei,Sweet Potato Fries — Medium,3.00,2.14,Sweet Potato Fries
38,2022/07/18,Mon,Brunei,Dinosaur McFlurry — Regular,3.50,2.50,Dinosaur McFlurry
