,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2022/12/03,Sat,Brunei,Big Mac (Value Meal) — Medium,6.50,4.81,Regular Value Meal
2,2022/12/03,Sat,Brunei,Big Mac (Value Meal) — Large,7.10,5.25,Regular Value Meal
3,2022/12/03,Sat,Brunei,2 Pcs Fish and Fries (Value Meal) — Large,7.40,5.47,Regular Value Meal
4,2022/12/03,Sat,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.66,Regular Value Meal
5,2022/12/03,Sat,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.10,Regular Value Meal
6,2022/12/03,Sat,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.58,Regular Value Meal
7,2022/12/03,Sat,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.03,Regular Value Meal
8,2022/12/03,Sat,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.85,Regular Value Meal
9,2022/12/03,Sat,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,4.95,Regular Value Meal
10,2022/12/03,Sat,Brunei,Big Mac (A La Carte),5.50,4.07,Regular Value Meal
11,2022/12/03,Sat,Brunei,Double Cheeseburger (A La Carte),5.10,3.77,Regular Value Meal
12,2022/12/03,Sat,Brunei,2 Pcs Fish and Fries (A La Carte),5.50,4.07,Regular Value Meal
13,2022/12/03,Sat,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.92,Regular Value Meal
14,2022/12/03,Sat,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.92,Regular Value Meal
15,2022/12/03,Sat,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.14,Regular Value Meal
16,2022/12/03,Sat,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.58,Regular Value Meal
17,2022/12/03,Sat,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.14,Regular Value Meal
18,2022/12/03,Sat,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.66,Regular Value Meal
19,2022/12/03,Sat,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.10,Regular Value Meal
20,2022/12/03,Sat,Brunei,Filet-O-Fish (A La Carte),3.80,2.81,Regular Value Meal
21,2022/12/03,Sat,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.03,Regular Value Meal
22,2022/12/03,Sat,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.47,Regular Value Meal
23,2022/12/03,Sat,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.40,Regular Value Meal
24,2022/12/03,Sat,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.51,Regular Value Meal
25,2022/12/03,Sat,Brunei,Chicken McNuggets — 9 Pieces - A la Carte,6.30,4.66,Regular Value Meal
26,2022/12/03,Sat,Brunei,Chicken McNuggets — 9 Pieces - Medium Value Meal,6.80,5.03,Regular Value Meal
27,2022/12/03,Sat,Brunei,Chicken McNuggets — 9 Pieces - Large Value Meal,7.40,5.47,Regular Value Meal
28,2022/12/03,Sat,Brunei,Chicken McNuggets — 20 Pieces - A La Carte,12.60,9.32,Regular Value Meal
29,2022/12/03,Sat,Brunei,McChicken — Ala Carte,5.00,3.70,Regular Value Meal
30,2022/12/03,Sat,Brunei,McChicken — Medium,6.00,4.44,Regular Value Meal
31,2022/12/03,Sat,Brunei,McChicken — Large,6.60,4.88,Regular Value Meal
