,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2023/07/03,Mon,Brunei,Big Mac (Value Meal) — Medium,6.50,4.81,Regular Value Meal
2,2023/07/03,Mon,Brunei,Big Mac (Value Meal) — Large,7.10,5.25,Regular Value Meal
3,2023/07/03,Mon,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.66,Regular Value Meal
4,2023/07/03,Mon,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.10,Regular Value Meal
5,2023/07/03,Mon,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.59,Regular Value Meal
6,2023/07/03,Mon,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.03,Regular Value Meal
7,2023/07/03,Mon,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.85,Regular Value Meal
8,2023/07/03,Mon,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,4.95,Regular Value Meal
9,2023/07/03,Mon,Brunei,Big Mac (A La Carte),5.50,4.07,Regular Value Meal
10,2023/07/03,Mon,Brunei,Double Cheeseburger (A La Carte),5.10,3.77,Regular Value Meal
11,2023/07/03,Mon,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.92,Regular Value Meal
12,2023/07/03,Mon,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.92,Regular Value Meal
13,2023/07/03,Mon,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.14,Regular Value Meal
14,2023/07/03,Mon,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.59,Regular Value Meal
15,2023/07/03,Mon,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.14,Regular Value Meal
16,2023/07/03,Mon,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.66,Regular Value Meal
17,2023/07/03,Mon,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.10,Regular Value Meal
18,2023/07/03,Mon,Brunei,Filet-O-Fish (A La Carte),3.80,2.81,Regular Value Meal
19,2023/07/03,Mon,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.03,Regular Value Meal
20,2023/07/03,Mon,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.47,Regular Value Meal
21,2023/07/03,Mon,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.40,Regular Value Meal
22,2023/07/03,Mon,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.51,Regular Value Meal
23,2023/07/03,Mon,Brunei,Happy Meal Beefburger,4.90,3.62,Happy Meal
24,2023/07/03,Mon,Brunei,Happy Meal Cheeseburger,5.20,3.85,Happy Meal
25,2023/07/03,Mon,Brunei,Happy Meal Ayam Goreng McD (1pc),5.20,3.85,Happy Meal
26,2023/07/03,Mon,Brunei,Happy Meal Bubur McD (S),5.20,3.85,Happy Meal
27,2023/07/03,Mon,Brunei,Happy meal chicken nugget(4pc),5.50,4.07,Happy Meal
28,2023/07/03,Mon,Brunei,Fish Bites,2.20,1.63,Sides
29,2023/07/03,Mon,Brunei,2pcs Ayam Goreng McD,5.30,3.92,Sides
30,2023/07/03,Mon,Brunei,5pcs Ayam Goreng McD,12.00,8.87,Sides
31,2023/07/03,Mon,Brunei,Rice,0.80,0.59,Sides
32,2023/07/03,Mon,Brunei,French fries — Medium,2.20,1.63,Sides
33,2023/07/03,Mon,Brunei,French fries — Large,2.50,1.85,Sides
34,2023/07/03,Mon,Brunei,Sweet & Sour Dipping Sauce,0.50,0.37,Sides
35,2023/07/03,Mon,Brunei,BBQ Dipping Sauce,0.50,0.37,Sides
36,2023/07/03,Mon,Brunei,Cakoi — 1 Pc,1.50,1.11,Sides
37,2023/07/03,Mon,Brunei,Cakoi — 2 Pc,2.80,2.07,Sides
38,2023/07/03,Mon,Brunei,Bubur McD — Small,3.20,2.37,Sides
39,2023/07/03,Mon,Brunei,Bubur McD — Large,3.70,2.74,Sides
40,2023/07/03,Mon,Brunei,Medium fries,2.20,1.63,Sides
41,2023/07/03,Mon,Brunei,Apple Pie — 1 Pc,1.80,1.33,Dessert
42,2023/07/03,Mon,Brunei,Apple Pie — 2 Pc,3.30,2.44,Dessert
43,2023/07/03,Mon,Brunei,Samurai — Ala Carte,6.20,4.59,Promotion : Limited Time Offer
44,2023/07/03,Mon,Brunei,Samurai — Medium,8.80,6.51,Promotion : Limited Time Offer
45,2023/07/03,Mon,Brunei,Samurai — Large,9.10,6.73,Promotion : Limited Time Offer
46,2023/07/03,Mon,Brunei,Shogun — Regular,6.80,5.03,Promotion : Limited Time Offer
47,2023/07/03,Mon,Brunei,Shogun — Medium,9.40,6.95,Promotion : Limited Time Offer
48,2023/07/03,Mon,Brunei,Shogun — Large,9.70,7.17,Promotion : Limited Time Offer
