,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2022/07/29,Fri,Brunei,Big Mac (Value Meal) — Medium,6.50,4.72,Regular Value Meal
2,2022/07/29,Fri,Brunei,Big Mac (Value Meal) — Large,7.10,5.15,Regular Value Meal
3,2022/07/29,Fri,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.50,Regular Value Meal
4,2022/07/29,Fri,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,4.93,Regular Value Meal
5,2022/07/29,Fri,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.57,Regular Value Meal
6,2022/07/29,Fri,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.01,Regular Value Meal
7,2022/07/29,Fri,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.57,Regular Value Meal
8,2022/07/29,Fri,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.01,Regular Value Meal
9,2022/07/29,Fri,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.06,Regular Value Meal
10,2022/07/29,Fri,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.50,Regular Value Meal
11,2022/07/29,Fri,Brunei,1 Pc Fish and Fries (Value Meal) — Large,5.80,4.21,Regular Value Meal
12,2022/07/29,Fri,Brunei,2 Pcs Fish and Fries (Value Meal) — Large,7.40,5.37,Regular Value Meal
13,2022/07/29,Fri,Brunei,6 Pcs Fish Nuggets (Value Meal) — Medium,5.80,4.21,Regular Value Meal
14,2022/07/29,Fri,Brunei,6 Pcs Fish Nuggets (Value Meal) — Large,6.40,4.64,Regular Value Meal
15,2022/07/29,Fri,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,4.86,Regular Value Meal
16,2022/07/29,Fri,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.77,Regular Value Meal
17,2022/07/29,Fri,Brunei,Nasi Lemak Set C,3.50,2.54,Regular Value Meal
