,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2023/04/28,Fri,Brunei,Big Mac (Value Meal) — Medium,6.50,4.87,Regular Value Meal
2,2023/04/28,Fri,Brunei,Big Mac (Value Meal) — Large,7.10,5.32,Regular Value Meal
3,2023/04/28,Fri,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.64,Regular Value Meal
4,2023/04/28,Fri,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.09,Regular Value Meal
5,2023/04/28,Fri,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.72,Regular Value Meal
6,2023/04/28,Fri,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.17,Regular Value Meal
7,2023/04/28,Fri,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.72,Regular Value Meal
8,2023/04/28,Fri,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.17,Regular Value Meal
9,2023/04/28,Fri,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.20,Regular Value Meal
10,2023/04/28,Fri,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.64,Regular Value Meal
11,2023/04/28,Fri,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,5.02,Regular Value Meal
12,2023/04/28,Fri,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.90,Regular Value Meal
13,2023/04/28,Fri,Brunei,Big Mac (A La Carte),5.50,4.12,Regular Value Meal
14,2023/04/28,Fri,Brunei,Double Cheeseburger (A La Carte),5.10,3.82,Regular Value Meal
15,2023/04/28,Fri,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.97,Regular Value Meal
16,2023/04/28,Fri,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.97,Regular Value Meal
17,2023/04/28,Fri,Brunei,Filet-O-Fish (A La Carte),3.80,2.85,Regular Value Meal
18,2023/04/28,Fri,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.45,Regular Value Meal
19,2023/04/28,Fri,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.57,Regular Value Meal
20,2023/04/28,Fri,Brunei,Chicken McNuggets — 9 Pieces - A la carte,6.30,4.72,Regular Value Meal
21,2023/04/28,Fri,Brunei,Chicken McNuggets — 9 pieces - Medium Value Meal,6.80,5.09,Regular Value Meal
22,2023/04/28,Fri,Brunei,Chicken McNuggets — 9 pieces - Large Value Meal,7.40,5.54,Regular Value Meal
23,2023/04/28,Fri,Brunei,Chicken McNuggets — 20 pieces - A la Carte,12.60,9.44,Regular Value Meal
24,2023/04/28,Fri,Brunei,McChicken — Ala Carte,5.00,3.75,Regular Value Meal
25,2023/04/28,Fri,Brunei,McChicken — Large,6.60,4.94,Regular Value Meal
26,2023/04/28,Fri,Brunei,McChicken Deluxe — Ala Carte,5.20,3.90,Regular Value Meal
27,2023/04/28,Fri,Brunei,McChicken Deluxe — Medium,6.20,4.64,Regular Value Meal
28,2023/04/28,Fri,Brunei,McChicken Deluxe — Large,6.80,5.09,Regular Value Meal
29,2023/04/28,Fri,Brunei,Happy Meal Cheeseburger,5.20,3.90,Happy Meal
30,2023/04/28,Fri,Brunei,Happy Meal Beefburger,4.90,3.67,Happy Meal
31,2023/04/28,Fri,Brunei,Happy Meal Bubur McD (S),5.20,3.90,Happy Meal
32,2023/04/28,Fri,Brunei,Happy Meal Ayam Goreng McD (1pc),5.20,3.90,Happy Meal
33,2023/04/28,Fri,Brunei,Happy Meal with Fruit Tea — Happy Meal Ayam Goreng McD (1pc),5.00,3.75,Happy Meal
34,2023/04/28,Fri,Brunei,Happy Meal with Fruit Tea — Happy Meal Beef Burger,4.70,3.52,Happy Meal
35,2023/04/28,Fri,Brunei,Happy Meal with Fruit Tea — Happy Meal Bubur Mcd (S),5.00,3.75,Happy Meal
36,2023/04/28,Fri,Brunei,Happy Meal with Fruit Tea — Happy Cheeseburger,5.00,3.75,Happy Meal
