,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2023/12/29,Fri,Brunei,Big Mac (Value Meal) — Medium,6.50,4.93,Regular Value Meal
2,2023/12/29,Fri,Brunei,Big Mac (Value Meal) — Large,7.10,5.38,Regular Value Meal
3,2023/12/29,Fri,Brunei,6 Pcs Fish Nuggets (Value Meal) — Medium,5.50,4.17,Regular Value Meal
4,2023/12/29,Fri,Brunei,6 Pcs Fish Nuggets (Value Meal) — Large,6.10,4.62,Regular Value Meal
5,2023/12/29,Fri,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.77,Regular Value Meal
6,2023/12/29,Fri,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.23,Regular Value Meal
7,2023/12/29,Fri,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.70,Regular Value Meal
8,2023/12/29,Fri,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.15,Regular Value Meal
9,2023/12/29,Fri,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.94,Regular Value Meal
10,2023/12/29,Fri,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,5.08,Regular Value Meal
11,2023/12/29,Fri,Brunei,Big Mac (A La Carte),5.50,4.17,Regular Value Meal
12,2023/12/29,Fri,Brunei,6 Pcs Fish Nuggets (A La Carte),4.00,3.03,Regular Value Meal
13,2023/12/29,Fri,Brunei,Double Cheeseburger (A La Carte),5.10,3.86,Regular Value Meal
14,2023/12/29,Fri,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,4.02,Regular Value Meal
15,2023/12/29,Fri,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,4.02,Regular Value Meal
16,2023/12/29,Fri,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.24,Regular Value Meal
17,2023/12/29,Fri,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.70,Regular Value Meal
18,2023/12/29,Fri,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.24,Regular Value Meal
19,2023/12/29,Fri,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.77,Regular Value Meal
20,2023/12/29,Fri,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.23,Regular Value Meal
21,2023/12/29,Fri,Brunei,Filet-O-Fish (A La Carte),3.80,2.88,Regular Value Meal
22,2023/12/29,Fri,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.15,Regular Value Meal
23,2023/12/29,Fri,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.61,Regular Value Meal
24,2023/12/29,Fri,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.49,Regular Value Meal
25,2023/12/29,Fri,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.62,Regular Value Meal
26,2023/12/29,Fri,Brunei,McChicken — Ala Carte,5.00,3.79,Regular Value Meal
27,2023/12/29,Fri,Brunei,McChicken — Medium,6.00,4.55,Regular Value Meal
28,2023/12/29,Fri,Brunei,McChicken — Large,6.60,5.00,Regular Value Meal
29,2023/12/29,Fri,Brunei,McChicken Deluxe — Ala Carte,5.20,3.94,Regular Value Meal
30,2023/12/29,Fri,Brunei,McChicken Deluxe — Medium,6.20,4.70,Regular Value Meal
31,2023/12/29,Fri,Brunei,McChicken Deluxe — Large,6.80,5.15,Regular Value Meal
32,2023/12/29,Fri,Brunei,Happy Meal Beefburger,4.90,3.71,Happy Meal
33,2023/12/29,Fri,Brunei,Happy Meal Cheeseburger,5.20,3.94,Happy Meal
34,2023/12/29,Fri,Brunei,Happy Meal Fish Nuggets (4pcs),5.50,4.17,Happy Meal
35,2023/12/29,Fri,Brunei,Happy Meal Ayam Goreng McD (1pc),5.20,3.94,Happy Meal
36,2023/12/29,Fri,Brunei,Happy Meal Bubur McD (S),5.20,3.94,Happy Meal
37,2023/12/29,Fri,Brunei,Happy Meal Chicken Nuggets (4pcs),5.50,4.17,Happy Meal
