,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2023/04/28,Fri,Brunei,Big Mac (Value Meal) — Medium,6.50,4.87,Regular Value Meal
2,2023/04/28,Fri,Brunei,Big Mac (Value Meal) — Large,7.10,5.32,Regular Value Meal
3,2023/04/28,Fri,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.72,Regular Value Meal
4,2023/04/28,Fri,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.17,Regular Value Meal
5,2023/04/28,Fri,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.64,Regular Value Meal
6,2023/04/28,Fri,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.09,Regular Value Meal
7,2023/04/28,Fri,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.90,Regular Value Meal
8,2023/04/28,Fri,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,5.02,Regular Value Meal
9,2023/04/28,Fri,Brunei,Big Mac (A La Carte),5.50,4.12,Regular Value Meal
10,2023/04/28,Fri,Brunei,Double Cheeseburger (A La Carte),5.10,3.82,Regular Value Meal
11,2023/04/28,Fri,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.97,Regular Value Meal
12,2023/04/28,Fri,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.97,Regular Value Meal
13,2023/04/28,Fri,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.20,Regular Value Meal
14,2023/04/28,Fri,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.64,Regular Value Meal
15,2023/04/28,Fri,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.72,Regular Value Meal
16,2023/04/28,Fri,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.17,Regular Value Meal
17,2023/04/28,Fri,Brunei,Filet-O-Fish (A La Carte),3.80,2.85,Regular Value Meal
18,2023/04/28,Fri,Brunei,McChicken — Ala Carte,5.00,3.75,Regular Value Meal
19,2023/04/28,Fri,Brunei,McChicken — Medium,6.00,4.50,Regular Value Meal
20,2023/04/28,Fri,Brunei,McChicken — Large,6.60,4.94,Regular Value Meal
21,2023/04/28,Fri,Brunei,McChicken Deluxe — Ala Carte,5.20,3.90,Regular Value Meal
22,2023/04/28,Fri,Brunei,McChicken Deluxe — Medium,6.20,4.64,Regular Value Meal
23,2023/04/28,Fri,Brunei,McChicken Deluxe — Large,6.80,5.09,Regular Value Meal
24,2023/04/28,Fri,Brunei,Fish Bites,2.20,1.65,Sides
25,2023/04/28,Fri,Brunei,2pcs Ayam Goreng McD,5.30,3.97,Sides
26,2023/04/28,Fri,Brunei,5pcs Ayam Goreng McD,12.00,8.99,Sides
27,2023/04/28,Fri,Brunei,9pcs Ayam Goreng McD,21.80,16.33,Sides
28,2023/04/28,Fri,Brunei,Rice,0.80,0.60,Sides
29,2023/04/28,Fri,Brunei,French Fries — Medium,2.20,1.65,Sides
30,2023/04/28,Fri,Brunei,French Fries — Large,2.50,1.87,Sides
31,2023/04/28,Fri,Brunei,Cakoi — 1 Pc,1.50,1.12,Sides
32,2023/04/28,Fri,Brunei,Cakoi — 2 Pc,2.80,2.10,Sides
