,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2022/09/03,Sat,Brunei,Scrambled Egg Sandwich Meal,3.00,2.14,Promotion: Breakfast Menu
2,2022/09/03,Sat,Brunei,6 Pcs Fish Nuggets,4.30,3.07,Sides
3,2022/09/03,Sat,Brunei,9 Pcs Fish Nuggets,6.00,4.28,Sides
4,2022/09/03,Sat,Brunei,20 Pcs Fish Nuggets,11.90,8.49,Sides
5,2022/09/03,Sat,Brunei,2pcs Ayam Goreng McD,5.30,3.78,Sides
6,2022/09/03,Sat,Brunei,5pcs Ayam Goreng McD,12.00,8.56,Sides
7,2022/09/03,Sat,Brunei,9pcs Ayam Goreng McD,21.80,15.55,Sides
8,2022/09/03,Sat,Brunei,Rice,0.80,0.57,Sides
9,2022/09/03,Sat,Brunei,French Fries — Medium,2.20,1.57,Sides
10,2022/09/03,Sat,Brunei,French Fries — Large,2.50,1.78,Sides
11,2022/09/03,Sat,Brunei,Cakoi — 1 Pc,1.50,1.07,Sides
12,2022/09/03,Sat,Brunei,Cakoi — 2 Pc,2.80,2.00,Sides
13,2022/09/03,Sat,Brunei,Bubur McD — Small,3.20,2.28,Sides
14,2022/09/03,Sat,Brunei,Bubur McD — Large,3.70,2.64,Sides
