,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2022/09/12,Mon,Brunei,Big Mac (Value Meal) — Medium,6.50,4.65,Regular Value Meal
2,2022/09/12,Mon,Brunei,Big Mac (Value Meal) — Large,7.10,5.07,Regular Value Meal
3,2022/09/12,Mon,Brunei,1 Pc Fish and Fries (Value Meal) — Large,5.80,4.15,Regular Value Meal
4,2022/09/12,Mon,Brunei,2 Pcs Fish and Fries (Value Meal) — Large,7.40,5.29,Regular Value Meal
5,2022/09/12,Mon,Brunei,6 Pcs Fish Nuggets (Value Meal) — Medium,5.80,4.15,Regular Value Meal
6,2022/09/12,Mon,Brunei,6 Pcs Fish Nuggets (Value Meal) — Large,6.40,4.57,Regular Value Meal
7,2022/09/12,Mon,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.50,Regular Value Meal
8,2022/09/12,Mon,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,4.93,Regular Value Meal
9,2022/09/12,Mon,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.43,Regular Value Meal
10,2022/09/12,Mon,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,4.86,Regular Value Meal
11,2022/09/12,Mon,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.72,Regular Value Meal
12,2022/09/12,Mon,Brunei,Nasi Lemak Set C,3.50,2.50,Regular Value Meal
13,2022/09/12,Mon,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,4.79,Regular Value Meal
14,2022/09/12,Mon,Brunei,Big Mac (A La Carte),5.50,3.93,Regular Value Meal
15,2022/09/12,Mon,Brunei,6 Pcs Fish Nuggets (A La Carte),4.30,3.07,Regular Value Meal
16,2022/09/12,Mon,Brunei,Double Cheeseburger (A La Carte),5.10,3.65,Regular Value Meal
17,2022/09/12,Mon,Brunei,1 Pc Fish and Fries (A La Carte),3.80,2.72,Regular Value Meal
18,2022/09/12,Mon,Brunei,2 Pcs Fish and Fries (A La Carte),5.50,3.93,Regular Value Meal
19,2022/09/12,Mon,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.79,Regular Value Meal
20,2022/09/12,Mon,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.79,Regular Value Meal
21,2022/09/12,Mon,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.00,Regular Value Meal
22,2022/09/12,Mon,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.43,Regular Value Meal
23,2022/09/12,Mon,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.00,Regular Value Meal
24,2022/09/12,Mon,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.50,Regular Value Meal
25,2022/09/12,Mon,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,4.93,Regular Value Meal
26,2022/09/12,Mon,Brunei,Filet-O-Fish (A La Carte),3.80,2.72,Regular Value Meal
27,2022/09/12,Mon,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,4.86,Regular Value Meal
28,2022/09/12,Mon,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.29,Regular Value Meal
29,2022/09/12,Mon,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.29,Regular Value Meal
30,2022/09/12,Mon,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.36,Regular Value Meal
31,2022/09/12,Mon,Brunei,McChicken — Ala Carte,5.00,3.57,Regular Value Meal
32,2022/09/12,Mon,Brunei,McChicken — Medium,6.00,4.29,Regular Value Meal
33,2022/09/12,Mon,Brunei,McChicken — Large,6.60,4.72,Regular Value Meal
34,2022/09/12,Mon,Brunei,McChicken Deluxe — Ala Carte,5.20,3.72,Regular Value Meal
35,2022/09/12,Mon,Brunei,McChicken Deluxe — Medium,6.20,4.43,Regular Value Meal
36,2022/09/12,Mon,Brunei,McChicken Deluxe — Large,6.80,4.86,Regular Value Meal
37,2022/09/12,Mon,Brunei,Happy Meal Beefburger,4.90,3.50,Happy Meal
38,2022/09/12,Mon,Brunei,Happy Meal Cheeseburger,5.20,3.72,Happy Meal
39,2022/09/12,Mon,Brunei,Happy Meal Fish Nuggets (4pcs),5.20,3.72,Happy Meal
40,2022/09/12,Mon,Brunei,Happy Meal Ayam Goreng McD (1pc),5.20,3.72,Happy Meal
41,2022/09/12,Mon,Brunei,Happy Meal Bubur McD (S),5.20,3.72,Happy Meal
42,2022/09/12,Mon,Brunei,Happy Meal with Fruit Tea — Happy Meal Ayam Goreng McD 1pc,5.00,3.57,Happy Meal
43,2022/09/12,Mon,Brunei,Happy Meal with Fruit Tea — Happy Meal Bubur McD (S),5.00,3.57,Happy Meal
44,2022/09/12,Mon,Brunei,Happy Meal with Fruit Tea — Happy Meal Cheeseburger,5.00,3.57,Happy Meal
45,2022/09/12,Mon,Brunei,Happy Meal with Fruit Tea — Happy Meal Fish Nuggets,5.00,3.57,Happy Meal
