,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2023/02/12,Sun,Brunei,Big Mac (Value Meal) — Medium,6.50,4.89,Regular Value Meal
2,2023/02/12,Sun,Brunei,Big Mac (Value Meal) — Large,7.10,5.34,Regular Value Meal
3,2023/02/12,Sun,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.66,Regular Value Meal
4,2023/02/12,Sun,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.11,Regular Value Meal
5,2023/02/12,Sun,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.11,Regular Value Meal
6,2023/02/12,Sun,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.56,Regular Value Meal
7,2023/02/12,Sun,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.74,Regular Value Meal
8,2023/02/12,Sun,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.19,Regular Value Meal
9,2023/02/12,Sun,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.74,Regular Value Meal
10,2023/02/12,Sun,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.19,Regular Value Meal
11,2023/02/12,Sun,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.21,Regular Value Meal
12,2023/02/12,Sun,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.66,Regular Value Meal
13,2023/02/12,Sun,Brunei,6 Pcs Fish Nuggets (Value Meal) — Medium,5.80,4.36,Regular Value Meal
14,2023/02/12,Sun,Brunei,6 Pcs Fish Nuggets (Value Meal) — Large,6.40,4.81,Regular Value Meal
15,2023/02/12,Sun,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,5.04,Regular Value Meal
16,2023/02/12,Sun,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.91,Regular Value Meal
17,2023/02/12,Sun,Brunei,Nasi Lemak Set C,3.50,2.63,Regular Value Meal
18,2023/02/12,Sun,Brunei,Big Mac (A La Carte),5.50,4.13,Regular Value Meal
19,2023/02/12,Sun,Brunei,Double Cheeseburger (A La Carte),5.10,3.83,Regular Value Meal
20,2023/02/12,Sun,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.21,Regular Value Meal
21,2023/02/12,Sun,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.98,Regular Value Meal
22,2023/02/12,Sun,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.98,Regular Value Meal
23,2023/02/12,Sun,Brunei,Filet-O-Fish (A La Carte),3.80,2.86,Regular Value Meal
24,2023/02/12,Sun,Brunei,6 Pcs Fish Nuggets (A La Carte),4.30,3.23,Regular Value Meal
