,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
1,2024/01/11,Thu,Hong Kong,Burger Lovers Combo for 2 w Oatly Drinks,135.00,17.26,McCafe Oatly Drinks,Regular Menu
2,2024/01/11,Thu,Hong Kong,Crispy Thighs(6pcs)Combo for 2 w Oatly Drinks,148.00,18.93,McCafe Oatly Drinks,Regular Menu
3,2024/01/11,Thu,Hong Kong,Oatly Chocolate(L),36.00,4.60,McCafe Oatly Drinks,Regular Menu
4,2024/01/11,Thu,Hong Kong,Crispy Thighs Sharing Bucket Combo for 3,183.00,23.40,Hot Deal,Regular Menu
5,2024/01/11,Thu,Hong Kong,Crispy Thighs Sharing Bucket Combo for 2,128.00,16.37,Hot Deal,Regular Menu
6,2024/01/11,Thu,Hong Kong,Burger Lovers Combo for 3,159.00,20.33,Hot Deal,Regular Menu
7,2024/01/11,Thu,Hong Kong,Burger Lovers Combo for 2,115.00,14.71,Hot Deal,Regular Menu
8,2024/01/11,Thu,Hong Kong,Happy Family Combo,139.00,17.78,Hot Deal,Regular Menu
9,2024/01/11,Thu,Hong Kong,Burger Lover Combo for 1,56.00,7.16,Hot Deal,Regular Menu
10,2024/01/11,Thu,Hong Kong,Crispy Thighs Combo for 1,70.00,8.95,Hot Deal,Regular Menu
11,2024/01/11,Thu,Hong Kong,McNuggets®(9pcs)Combo for 1,63.00,8.06,Hot Deal,Regular Menu
12,2024/01/11,Thu,Hong Kong,McWings (4pcs) Combo for 1,63.00,8.06,Hot Deal,Regular Menu
13,2024/01/11,Thu,Hong Kong,McCafe All-new Meal Combo for 1,64.00,8.18,McCafe Value Combo,Regular Menu
14,2024/01/11,Thu,Hong Kong,McCafe Burger Lovers Combo for 2,131.00,16.75,McCafe Value Combo,Regular Menu
15,2024/01/11,Thu,Hong Kong,McCafe Burger Lovers Cobmo for 3,183.00,23.40,McCafe Value Combo,Regular Menu
16,2024/01/11,Thu,Hong Kong,McCafe Happy Family Combo,155.00,19.82,McCafe Value Combo,Regular Menu
17,2024/01/11,Thu,Hong Kong,Angus Original,35.00,4.48,Regular A-la-carte,Regular Menu
18,2024/01/11,Thu,Hong Kong,Cheesy Champignon Angus Burger,40.00,5.12,Regular A-la-carte,Regular Menu
19,2024/01/11,Thu,Hong Kong,Double Angus Original,47.00,6.01,Regular A-la-carte,Regular Menu
20,2024/01/11,Thu,Hong Kong,Original & Honey BBQ Crispy Thighs Sharing Bucket (6pcs),119.50,15.28,Regular A-la-carte,Regular Menu
21,2024/01/11,Thu,Hong Kong,Chicken McNuggets® (6pcs),25.00,3.20,Regular A-la-carte,Regular Menu
22,2024/01/11,Thu,Hong Kong,McNuggets®(18pcs),53.00,6.78,Regular A-la-carte,Regular Menu
23,2024/01/11,Thu,Hong Kong,Tasty Sharing Box,45.00,5.75,Regular A-la-carte,Regular Menu
24,2024/01/11,Thu,Hong Kong,McWings®(4pcs),28.00,3.58,Regular A-la-carte,Regular Menu
25,2024/01/11,Thu,Hong Kong,McWings®(6pcs),39.00,4.99,Regular A-la-carte,Regular Menu
26,2024/01/11,Thu,Hong Kong,Tasty Jumbo Bucket (16pcs McWING),101.00,12.92,Regular A-la-carte,Regular Menu
27,2024/01/11,Thu,Hong Kong,Honey BBQ Crispy Thighs Sharing Bucket (6pcs),119.50,15.28,Regular A-la-carte,Regular Menu
28,2024/01/11,Thu,Hong Kong,Crispy Thighs (Original)Sharing Bucket (6pcs),113.50,14.51,Regular A-la-carte,Regular Menu
29,2024/01/11,Thu,Hong Kong,Crispy Thighs(2pcs),42.50,5.44,Regular A-la-carte,Regular Menu
30,2024/01/11,Thu,Hong Kong,Big Mac®,26.50,3.39,Regular A-la-carte,Regular Menu
31,2024/01/11,Thu,Hong Kong,Double Cheeseburger™,25.00,3.20,Regular A-la-carte,Regular Menu
32,2024/01/11,Thu,Hong Kong,McSpicy®Chicken Filet,28.00,3.58,Regular A-la-carte,Regular Menu
33,2024/01/11,Thu,Hong Kong,GCB®,27.50,3.52,Regular A-la-carte,Regular Menu
34,2024/01/11,Thu,Hong Kong,Filet-O-Fish™,24.00,3.07,Regular A-la-carte,Regular Menu
35,2024/01/11,Thu,Hong Kong,Sausage McMuffin® with Egg,23.50,3.01,Regular A-la-carte,Regular Menu
36,2024/01/11,Thu,Hong Kong,Happy Meal® Chicken McNuggets® (4 pcs),36.00,4.60,Happy Meal,Regular Menu
37,2024/01/11,Thu,Hong Kong,Happy Meal® Filet-O-Fish™,38.00,4.86,Happy Meal,Regular Menu
38,2024/01/11,Thu,Hong Kong,Other Happy Meal Set,29.50,3.77,Happy Meal,Regular Menu
39,2024/01/11,Thu,Hong Kong,Oatly Chocolate(L),36.00,4.60,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
40,2024/01/11,Thu,Hong Kong,McCafe Latte(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
41,2024/01/11,Thu,Hong Kong,McCafe Iced Latte,40.00,5.12,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
42,2024/01/11,Thu,Hong Kong,McCafe Americano(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
43,2024/01/11,Thu,Hong Kong,McCafe Iced Americano,40.00,5.12,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
44,2024/01/11,Thu,Hong Kong,Iced Okinawa Brown Sugar x Bubble Milk Tea,41.00,5.24,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
45,2024/01/11,Thu,Hong Kong,Iced Salted Caramel Oatly Latte,43.00,5.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
46,2024/01/11,Thu,Hong Kong,Salted Caramel Oatly Latte(L),38.00,4.86,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
47,2024/01/11,Thu,Hong Kong,Iced Cappuccino,40.00,5.12,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
48,2024/01/11,Thu,Hong Kong,Iced Ovaltine Bubble Latte,43.00,5.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
49,2024/01/11,Thu,Hong Kong,Iced Uji Matcha Bubble Latte,43.00,5.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
50,2024/01/11,Thu,Hong Kong,Iced Crunchy Ovaltine®,40.00,5.12,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
51,2024/01/11,Thu,Hong Kong,Cappuccino(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
52,2024/01/11,Thu,Hong Kong,Crunchy Ovaltine(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
53,2024/01/11,Thu,Hong Kong,Kyoho Grape Yogurt Flavoured Soda,23.00,2.94,Beverages.,Regular Menu
54,2024/01/11,Thu,Hong Kong,McCafe Latte(L),35.00,4.48,Beverages.,Regular Menu
55,2024/01/11,Thu,Hong Kong,McCafe Iced Latte,40.00,5.12,Beverages.,Regular Menu
56,2024/01/11,Thu,Hong Kong,McCafe Americano(L),35.00,4.48,Beverages.,Regular Menu
57,2024/01/11,Thu,Hong Kong,McCafe Iced Americano,40.00,5.12,Beverages.,Regular Menu
58,2024/01/11,Thu,Hong Kong,Minute Maid® Orange Juice (XL),19.50,2.49,Beverages.,Regular Menu
59,2024/01/11,Thu,Hong Kong,Coca-Cola® (L),18.00,2.30,Beverages.,Regular Menu
60,2024/01/11,Thu,Hong Kong,Sprite® Lemon- Lime Flavoured Soda (L),18.00,2.30,Beverages.,Regular Menu
61,2024/01/11,Thu,Hong Kong,Fanta® Orange Flavoured Soda (L),18.00,2.30,Beverages.,Regular Menu
62,2024/01/11,Thu,Hong Kong,Hot Local Milk Tea,18.00,2.30,Beverages.,Regular Menu
63,2024/01/11,Thu,Hong Kong,Coca-Cola® No Sugar (L),18.00,2.30,Beverages.,Regular Menu
64,2024/01/11,Thu,Hong Kong,Iced Local Milk Tea (L),23.00,2.94,Beverages.,Regular Menu
65,2024/01/11,Thu,Hong Kong,Iced Fresh Lemon Tea (L),23.00,2.94,Beverages.,Regular Menu
66,2024/01/11,Thu,Hong Kong,Hot Chocolate,18.00,2.30,Beverages.,Regular Menu
67,2024/01/11,Thu,Hong Kong,Hi-Calcium Low Fat Milk Drink,18.50,2.37,Beverages.,Regular Menu
68,2024/01/11,Thu,Hong Kong,Hot Fresh Lemon Tea,18.00,2.30,Beverages.,Regular Menu
69,2024/01/11,Thu,Hong Kong,Red Bean & Rice Cake Pie,15.00,1.92,Desserts,Regular Menu
70,2024/01/11,Thu,Hong Kong,Apple Pie,14.00,1.79,Desserts,Regular Menu
71,2024/01/11,Thu,Hong Kong,Hi-Calcium Low Fat Blueberry Yoghurt,16.00,2.05,Desserts,Regular Menu
72,2024/01/11,Thu,Hong Kong,Twister Fries,21.00,2.69,Extra/ Additional Sauce,Regular Menu
73,2024/01/11,Thu,Hong Kong,Extra Large Twister Fries,24.00,3.07,Extra/ Additional Sauce,Regular Menu
74,2024/01/11,Thu,Hong Kong,Crayfish Soup,20.00,2.56,Extra/ Additional Sauce,Regular Menu
75,2024/01/11,Thu,Hong Kong,Fresh Corn Cup (Jumbo),22.50,2.88,Extra/ Additional Sauce,Regular Menu
76,2024/01/11,Thu,Hong Kong,Fries (M),18.00,2.30,Extra/ Additional Sauce,Regular Menu
77,2024/01/11,Thu,Hong Kong,Fries (Large),21.00,2.69,Extra/ Additional Sauce,Regular Menu
78,2024/01/11,Thu,Hong Kong,Thai Hot & Spicy Sauce,1.00,0.13,Extra/ Additional Sauce,Regular Menu
79,2024/01/11,Thu,Hong Kong,Chicken McNuggets® Sauce,1.50,0.19,Extra/ Additional Sauce,Regular Menu
