,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
1,2024/01/04,Thu,Hong Kong,Burger Lovers Combo for 2 w Oatly Drinks,135.00,17.29,McCafé OAT-SOME XMAS,Regular Menu
2,2024/01/04,Thu,Hong Kong,Crispy Thighs(6pcs)Combo for 2 w Oatly Drinks,148.00,18.96,McCafé OAT-SOME XMAS,Regular Menu
3,2024/01/04,Thu,Hong Kong,Oatly Gingerbread Latte(L),38.00,4.87,McCafé OAT-SOME XMAS,Regular Menu
4,2024/01/04,Thu,Hong Kong,Oatly Chocolate(L),36.00,4.61,McCafé OAT-SOME XMAS,Regular Menu
5,2024/01/04,Thu,Hong Kong,Sweet N' Spicy Crispy Thighs Combo for 2,128.00,16.40,Sweet N’ Spicy Crispy Thighs,Regular Menu
6,2024/01/04,Thu,Hong Kong,Sweet N' Spicy Crispy Thighs Combo for 1,72.00,9.22,Sweet N’ Spicy Crispy Thighs,Regular Menu
7,2024/01/04,Thu,Hong Kong,Original & Honey BBQ & Sweet 'N Spicy Crispy Thighs Sharing Bucket(6 pcs),119.50,15.31,Sweet N’ Spicy Crispy Thighs,Regular Menu
8,2024/01/04,Thu,Hong Kong,Sweet N’ Spicy Crispy Thighs (2pc),44.50,5.70,Sweet N’ Spicy Crispy Thighs,Regular Menu
9,2024/01/04,Thu,Hong Kong,Sweet N’ Spicy Crispy Thighs (1pc),24.00,3.07,Sweet N’ Spicy Crispy Thighs,Regular Menu
10,2024/01/04,Thu,Hong Kong,Crispy Thighs Sharing Bucket Combo for 3,183.00,23.44,Hot Deal,Regular Menu
11,2024/01/04,Thu,Hong Kong,Crispy Thighs Sharing Bucket Combo for 2,128.00,16.40,Hot Deal,Regular Menu
12,2024/01/04,Thu,Hong Kong,Burger Lovers Combo for 3,159.00,20.37,Hot Deal,Regular Menu
13,2024/01/04,Thu,Hong Kong,Burger Lovers Combo for 2,115.00,14.73,Hot Deal,Regular Menu
14,2024/01/04,Thu,Hong Kong,Happy Family Combo,139.00,17.81,Hot Deal,Regular Menu
15,2024/01/04,Thu,Hong Kong,Burger Lover Combo for 1,56.00,7.17,Hot Deal,Regular Menu
16,2024/01/04,Thu,Hong Kong,Crispy Thighs Combo for 1,70.00,8.97,Hot Deal,Regular Menu
17,2024/01/04,Thu,Hong Kong,McNuggets®(9pcs)Combo for 1,63.00,8.07,Hot Deal,Regular Menu
18,2024/01/04,Thu,Hong Kong,McWings (4pcs) Combo for 1,63.00,8.07,Hot Deal,Regular Menu
19,2024/01/04,Thu,Hong Kong,McCafe All-new Meal Combo for 1,64.00,8.20,McCafe Value Combo,Regular Menu
20,2024/01/04,Thu,Hong Kong,McCafe Burger Lovers Combo for 2,131.00,16.78,McCafe Value Combo,Regular Menu
21,2024/01/04,Thu,Hong Kong,McCafe Burger Lovers Cobmo for 3,183.00,23.44,McCafe Value Combo,Regular Menu
22,2024/01/04,Thu,Hong Kong,McCafe Happy Family Combo,155.00,19.86,McCafe Value Combo,Regular Menu
23,2024/01/04,Thu,Hong Kong,Sweet N’ Spicy Crispy Thighs Sharing Bucket (6pc),119.50,15.31,Regular A-la-carte,Regular Menu
24,2024/01/04,Thu,Hong Kong,Original & Sweet 'N Spicy Crispy Thighs Sharing Bucket(6pcs),119.50,15.31,Regular A-la-carte,Regular Menu
25,2024/01/04,Thu,Hong Kong,Sweet 'N Spicy & Honey BBQ Crispy Thighs Sharing Bucket(6pcs),119.50,15.31,Regular A-la-carte,Regular Menu
26,2024/01/04,Thu,Hong Kong,Original & Honey BBQ & Sweet 'N Spicy Crispy Thighs Sharing Bucket(6 pcs),119.50,15.31,Regular A-la-carte,Regular Menu
27,2024/01/04,Thu,Hong Kong,Sweet N’ Spicy Crispy Thighs (2pc),44.50,5.70,Regular A-la-carte,Regular Menu
28,2024/01/04,Thu,Hong Kong,Angus Original,35.00,4.48,Regular A-la-carte,Regular Menu
29,2024/01/04,Thu,Hong Kong,Sweet N’ Spicy Crispy Thighs (1pc),24.00,3.07,Regular A-la-carte,Regular Menu
30,2024/01/04,Thu,Hong Kong,Cheesy Champignon Angus Burger,40.00,5.12,Regular A-la-carte,Regular Menu
31,2024/01/04,Thu,Hong Kong,Double Angus Original,47.00,6.02,Regular A-la-carte,Regular Menu
32,2024/01/04,Thu,Hong Kong,Original & Honey BBQ Crispy Thighs Sharing Bucket (6pcs),119.50,15.31,Regular A-la-carte,Regular Menu
33,2024/01/04,Thu,Hong Kong,Chicken McNuggets® (6pcs),25.00,3.20,Regular A-la-carte,Regular Menu
34,2024/01/04,Thu,Hong Kong,McNuggets®(18pcs),53.00,6.79,Regular A-la-carte,Regular Menu
35,2024/01/04,Thu,Hong Kong,Tasty Sharing Box,45.00,5.76,Regular A-la-carte,Regular Menu
36,2024/01/04,Thu,Hong Kong,McWings®(4pcs),28.00,3.59,Regular A-la-carte,Regular Menu
37,2024/01/04,Thu,Hong Kong,McWings®(6pcs),39.00,5.00,Regular A-la-carte,Regular Menu
38,2024/01/04,Thu,Hong Kong,Tasty Jumbo Bucket (16pcs McWING),101.00,12.94,Regular A-la-carte,Regular Menu
39,2024/01/04,Thu,Hong Kong,Honey BBQ Crispy Thighs Sharing Bucket (6pcs),119.50,15.31,Regular A-la-carte,Regular Menu
40,2024/01/04,Thu,Hong Kong,Crispy Thighs (Original)Sharing Bucket (6pcs),113.50,14.54,Regular A-la-carte,Regular Menu
41,2024/01/04,Thu,Hong Kong,Crispy Thighs(2pcs),42.50,5.44,Regular A-la-carte,Regular Menu
42,2024/01/04,Thu,Hong Kong,Big Mac®,26.50,3.39,Regular A-la-carte,Regular Menu
43,2024/01/04,Thu,Hong Kong,Double Cheeseburger™,25.00,3.20,Regular A-la-carte,Regular Menu
44,2024/01/04,Thu,Hong Kong,McSpicy®Chicken Filet,28.00,3.59,Regular A-la-carte,Regular Menu
45,2024/01/04,Thu,Hong Kong,GCB®,27.50,3.52,Regular A-la-carte,Regular Menu
46,2024/01/04,Thu,Hong Kong,Filet-O-Fish™,24.00,3.07,Regular A-la-carte,Regular Menu
47,2024/01/04,Thu,Hong Kong,Sausage McMuffin® with Egg,23.50,3.01,Regular A-la-carte,Regular Menu
48,2024/01/04,Thu,Hong Kong,Happy Meal® Chicken McNuggets® (4 pcs),36.00,4.61,Happy Meal,Regular Menu
49,2024/01/04,Thu,Hong Kong,Happy Meal® Filet-O-Fish™,38.00,4.87,Happy Meal,Regular Menu
50,2024/01/04,Thu,Hong Kong,Other Happy Meal Set,29.50,3.78,Happy Meal,Regular Menu
51,2024/01/04,Thu,Hong Kong,Oatly Gingerbread Latte(L),38.00,4.87,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
