,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
1,2024/11/06,Wed,Hong Kong,The Signature Combo for 2,146.00,17.52,Signature Triple Onion Angus,Regular Menu
2,2024/11/06,Wed,Hong Kong,The Signature Combo for 1,68.00,8.16,Signature Triple Onion Angus,Regular Menu
3,2024/11/06,Wed,Hong Kong,Crispy Thighs Sharing Bucket Combo for 3,183.00,21.96,Hot Deal,Regular Menu
4,2024/11/06,Wed,Hong Kong,Crispy Thighs Sharing Bucket Combo for 2,128.00,15.36,Hot Deal,Regular Menu
5,2024/11/06,Wed,Hong Kong,Crispy Thighs Combo for 1,70.00,8.40,Hot Deal,Regular Menu
6,2024/11/06,Wed,Hong Kong,Burger Lovers Combo for 3,159.00,19.08,Hot Deal,Regular Menu
7,2024/11/06,Wed,Hong Kong,Burger Lovers Combo for 2,115.00,13.80,Hot Deal,Regular Menu
8,2024/11/06,Wed,Hong Kong,Burger Lover Combo for 1,56.00,6.72,Hot Deal,Regular Menu
9,2024/11/06,Wed,Hong Kong,Happy Family Combo,139.00,16.68,Hot Deal,Regular Menu
10,2024/11/06,Wed,Hong Kong,McWings (4pcs) Combo for 1,63.00,7.56,Hot Deal,Regular Menu
11,2024/11/06,Wed,Hong Kong,McNuggets®(9pcs)Combo for 1,63.00,7.56,Hot Deal,Regular Menu
12,2024/11/06,Wed,Hong Kong,Triple Cheese Angus,42.00,5.04,Regular A-la-carte,Regular Menu
13,2024/11/06,Wed,Hong Kong,Angus Original,35.00,4.20,Regular A-la-carte,Regular Menu
14,2024/11/06,Wed,Hong Kong,Cheesy Champignon Angus Burger,40.00,4.80,Regular A-la-carte,Regular Menu
15,2024/11/06,Wed,Hong Kong,Double Angus Original,47.00,5.64,Regular A-la-carte,Regular Menu
16,2024/11/06,Wed,Hong Kong,McSpicy®Chicken Filet,28.00,3.36,Regular A-la-carte,Regular Menu
17,2024/11/06,Wed,Hong Kong,Big Mac®,26.50,3.18,Regular A-la-carte,Regular Menu
18,2024/11/06,Wed,Hong Kong,Double Cheeseburger™,25.00,3.00,Regular A-la-carte,Regular Menu
19,2024/11/06,Wed,Hong Kong,GCB®,27.50,3.30,Regular A-la-carte,Regular Menu
20,2024/11/06,Wed,Hong Kong,Sausage McMuffin® with Egg,23.50,2.82,Regular A-la-carte,Regular Menu
21,2024/11/06,Wed,Hong Kong,Filet-O-Fish™,24.00,2.88,Regular A-la-carte,Regular Menu
22,2024/11/06,Wed,Hong Kong,Crispy Thighs(2pcs),42.50,5.10,Regular A-la-carte,Regular Menu
23,2024/11/06,Wed,Hong Kong,Crispy Thighs (Original)Sharing Bucket (6pcs),113.50,13.62,Regular A-la-carte,Regular Menu
24,2024/11/06,Wed,Hong Kong,Honey BBQ Crispy Thighs Sharing Bucket (6pcs),119.50,14.34,Regular A-la-carte,Regular Menu
25,2024/11/06,Wed,Hong Kong,Original & Honey BBQ Crispy Thighs Sharing Bucket (6pcs),119.50,14.34,Regular A-la-carte,Regular Menu
26,2024/11/06,Wed,Hong Kong,McWings®(4pcs),28.00,3.36,Regular A-la-carte,Regular Menu
27,2024/11/06,Wed,Hong Kong,McWings®(6pcs),39.00,4.68,Regular A-la-carte,Regular Menu
28,2024/11/06,Wed,Hong Kong,Tasty Jumbo Bucket (16pcs McWING),101.00,12.12,Regular A-la-carte,Regular Menu
29,2024/11/06,Wed,Hong Kong,Chicken McNuggets® (6pcs),25.00,3.00,Regular A-la-carte,Regular Menu
30,2024/11/06,Wed,Hong Kong,McNuggets®(18pcs),53.00,6.36,Regular A-la-carte,Regular Menu
31,2024/11/06,Wed,Hong Kong,Happy Meal® Chicken McNuggets® (4 pcs),36.00,4.32,Happy Meal,Regular Menu
32,2024/11/06,Wed,Hong Kong,Happy Meal® Filet-O-Fish™,38.00,4.56,Happy Meal,Regular Menu
33,2024/11/06,Wed,Hong Kong,Other Happy Meal Set,29.50,3.54,Happy Meal,Regular Menu
34,2024/11/06,Wed,Hong Kong,McCafe Cappuccino(L),35.00,4.20,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
35,2024/11/06,Wed,Hong Kong,McCafe Iced Cappuccino,40.00,4.80,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
36,2024/11/06,Wed,Hong Kong,McCafe Iced Okinawa Brown Sugar x Bubble Milk Tea,41.00,4.92,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
37,2024/11/06,Wed,Hong Kong,McCafe Americano(L),35.00,4.20,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
38,2024/11/06,Wed,Hong Kong,McCafe Iced Uji Matcha Bubble Latte,43.00,5.16,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
39,2024/11/06,Wed,Hong Kong,McCafe Iced Americano,40.00,4.80,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
40,2024/11/06,Wed,Hong Kong,McCafe Iced Ovaltine Bubble Latte,43.00,5.16,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
41,2024/11/06,Wed,Hong Kong,McCafe Latte(L),35.00,4.20,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
42,2024/11/06,Wed,Hong Kong,McCafe Oatly Chocolate(L),36.00,4.32,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
43,2024/11/06,Wed,Hong Kong,McCafe Iced Latte,40.00,4.80,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
44,2024/11/06,Wed,Hong Kong,McCafe Coconut Flavored Latte(L),35.00,4.20,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
45,2024/11/06,Wed,Hong Kong,McCafe Iced Coconut Milk Latte,40.00,4.80,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
46,2024/11/06,Wed,Hong Kong,Apple & Yoghurt Flavored Soda,23.00,2.76,Beverages for McDelivery,Regular Menu
47,2024/11/06,Wed,Hong Kong,Coca-Cola® (L),18.00,2.16,Beverages for McDelivery,Regular Menu
48,2024/11/06,Wed,Hong Kong,Coca-Cola® No Sugar (L),18.00,2.16,Beverages for McDelivery,Regular Menu
49,2024/11/06,Wed,Hong Kong,Sprite® Lemon- Lime Flavoured Soda (L),18.00,2.16,Beverages for McDelivery,Regular Menu
50,2024/11/06,Wed,Hong Kong,Fanta® Orange Flavoured Soda (L),18.00,2.16,Beverages for McDelivery,Regular Menu
51,2024/11/06,Wed,Hong Kong,McCafe Americano(L),35.00,4.20,Beverages for McDelivery,Regular Menu
52,2024/11/06,Wed,Hong Kong,McCafe Iced Americano,40.00,4.80,Beverages for McDelivery,Regular Menu
53,2024/11/06,Wed,Hong Kong,McCafe Latte(L),35.00,4.20,Beverages for McDelivery,Regular Menu
54,2024/11/06,Wed,Hong Kong,McCafe Iced Latte,40.00,4.80,Beverages for McDelivery,Regular Menu
55,2024/11/06,Wed,Hong Kong,McCafe Coconut Flavored Latte(L),35.00,4.20,Beverages for McDelivery,Regular Menu
56,2024/11/06,Wed,Hong Kong,McCafe Iced Coconut Milk Latte,40.00,4.80,Beverages for McDelivery,Regular Menu
57,2024/11/06,Wed,Hong Kong,Hot Local Milk Tea,18.00,2.16,Beverages for McDelivery,Regular Menu
58,2024/11/06,Wed,Hong Kong,Iced Local Milk Tea (L),23.00,2.76,Beverages for McDelivery,Regular Menu
59,2024/11/06,Wed,Hong Kong,Hot Fresh Lemon Tea,18.00,2.16,Beverages for McDelivery,Regular Menu
60,2024/11/06,Wed,Hong Kong,Iced Fresh Lemon Tea (L),23.00,2.76,Beverages for McDelivery,Regular Menu
61,2024/11/06,Wed,Hong Kong,Minute Maid® Orange Juice (XL),19.50,2.34,Beverages for McDelivery,Regular Menu
62,2024/11/06,Wed,Hong Kong,Hot Chocolate,18.00,2.16,Beverages for McDelivery,Regular Menu
