,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/06/14,Wed,Philippines,McSpaghetti Platter,199.00,3.56,McDelivery Exclusives,Regular
2,2023/06/14,Wed,Philippines,6-pc. Chicken McShare Box,399.00,7.14,McDelivery Exclusives,All Day
3,2023/06/14,Wed,Philippines,8-pc Chicken McShare Box,519.00,9.29,McDelivery Exclusives,All Day
4,2023/06/14,Wed,Philippines,Double Big Mac Meal,316.00,5.66,McDelivery Exclusives,Regular
5,2023/06/14,Wed,Philippines,Double Quarter Pounder w/ Cheese Meal,314.00,5.62,McDelivery Exclusives,Regular
6,2023/06/14,Wed,Philippines,The BCB Meal,249.00,4.46,McDelivery Exclusives,Regular
7,2023/06/14,Wed,Philippines,Triple Cheeseburger Meal,259.00,4.64,McDelivery Exclusives,Regular
8,2023/06/14,Wed,Philippines,Double McChicken Meal,242.00,4.33,McDelivery Exclusives,Regular
9,2023/06/14,Wed,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,212.00,3.80,McDelivery Exclusives,All Day
10,2023/06/14,Wed,Philippines,Snack Burger McShare,380.00,6.80,Featured,Regular
11,2023/06/14,Wed,Philippines,BFF Fries N' McFloat Combo,282.00,5.05,Featured,Regular
12,2023/06/14,Wed,Philippines,McShare Bundle for 3,589.00,10.54,Featured,Regular
13,2023/06/14,Wed,Philippines,McShare Bundle for 4,809.00,14.48,Featured,Regular
14,2023/06/14,Wed,Philippines,McChicken Meal,215.00,3.85,Featured,Regular
15,2023/06/14,Wed,Philippines,Snack Burger McShare,380.00,6.80,Group Meals,Regular
16,2023/06/14,Wed,Philippines,10-pc. Chicken McNuggets,175.00,3.13,Group Meals,Regular
17,2023/06/14,Wed,Philippines,20-pc. Chicken McNuggets,350.00,6.27,Group Meals,Regular
18,2023/06/14,Wed,Philippines,BFF Fries N' McFloat Combo,282.00,5.05,Group Meals,Regular
19,2023/06/14,Wed,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,284.00,5.08,Group Meals,All Day
20,2023/06/14,Wed,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,284.00,5.08,Group Meals,All Day
