,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/12/17,Sun,Philippines,Double Big Mac Meal,303.00,5.43,McDelivery Exclusives,Regular
2,2023/12/17,Sun,Philippines,Double McChicken Meal,220.00,3.95,McDelivery Exclusives,Regular
3,2023/12/17,Sun,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,193.00,3.46,McDelivery Exclusives,Breakfast
4,2023/12/17,Sun,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,195.00,3.50,McDelivery Exclusives,All Day
5,2023/12/17,Sun,Philippines,The BCB Meal,236.00,4.23,McDelivery Exclusives,Regular
6,2023/12/17,Sun,Philippines,1-pc. Chicken McDo w/ Rice & Coke McFloat Meal,156.00,2.80,Featured,All Day
7,2023/12/17,Sun,Philippines,Matcha OREO® McFlurry®,85.00,1.52,Featured,All Day
8,2023/12/17,Sun,Philippines,Strawberry OREO® McFlurry®,85.00,1.52,Featured,All Day
9,2023/12/17,Sun,Philippines,McSpaghetti Platter W/ Free Coke 1.5L,259.00,4.65,Featured,Regular
10,2023/12/17,Sun,Philippines,Snack Burger McShare,380.00,6.82,Featured,Regular
11,2023/12/17,Sun,Philippines,BFF Fries N' McFloat Combo,282.00,5.06,Featured,Regular
12,2023/12/17,Sun,Philippines,McShare Bundle for 3,612.00,10.98,Featured,All Day
13,2023/12/17,Sun,Philippines,McShare Bundle for 4,842.00,15.10,Featured,All Day
14,2023/12/17,Sun,Philippines,8pc Chicken McShare + Free Coke 1.5L,651.00,11.68,Featured,All Day
15,2023/12/17,Sun,Philippines,6pc Chicken McShare + Free Coke 1.5L,495.00,8.88,Featured,All Day
16,2023/12/17,Sun,Philippines,20-Pc. Chicken McNuggets W/ FREE Coke 1.5L,350.00,6.28,Featured,Regular
17,2023/12/17,Sun,Philippines,Big Breakfast Meal,182.00,3.26,Featured,Breakfast
18,2023/12/17,Sun,Philippines,Sausage McMuffin w/ Egg Meal,170.00,3.05,Featured,Breakfast
19,2023/12/17,Sun,Philippines,Egg McMuffin Meal,160.00,2.87,Featured,Breakfast
20,2023/12/17,Sun,Philippines,2-pc. Hotcakes & Sausage Meal,174.00,3.12,Featured,Breakfast
21,2023/12/17,Sun,Philippines,Longganisa w/ Egg Meal,190.00,3.41,Featured,Breakfast
22,2023/12/17,Sun,Philippines,1-pc. Chicken McDo w/ Double Rice Small Meal,155.00,2.78,Featured,All Day
23,2023/12/17,Sun,Philippines,McSpaghetti Platter W/ Free Coke 1.5L,259.00,4.65,Group Meals,Regular
24,2023/12/17,Sun,Philippines,Snack Burger McShare,380.00,6.82,Group Meals,Regular
25,2023/12/17,Sun,Philippines,BFF Fries N' McFloat Combo,282.00,5.06,Group Meals,Regular
26,2023/12/17,Sun,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,284.00,5.09,Group Meals,All Day
27,2023/12/17,Sun,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,284.00,5.09,Group Meals,All Day
28,2023/12/17,Sun,Philippines,McShare Bundle for 3,612.00,10.98,Group Meals,All Day
29,2023/12/17,Sun,Philippines,McShare Bundle for 4,842.00,15.10,Group Meals,All Day
30,2023/12/17,Sun,Philippines,10-pc. Chicken McNuggets,175.00,3.14,Group Meals,Regular
31,2023/12/17,Sun,Philippines,8pc Chicken McShare + Free Coke 1.5L,651.00,11.68,Group Meals,All Day
32,2023/12/17,Sun,Philippines,6pc Chicken McShare + Free Coke 1.5L,495.00,8.88,Group Meals,All Day
33,2023/12/17,Sun,Philippines,20-Pc. Chicken McNuggets W/ FREE Coke 1.5L,350.00,6.28,Group Meals,Regular
34,2023/12/17,Sun,Philippines,1-pc. Chicken McDo w/ Rice & Coke McFloat Meal,156.00,2.80,Chicken,All Day
35,2023/12/17,Sun,Philippines,10-pc. Chicken McNuggets,175.00,3.14,Chicken,Regular
36,2023/12/17,Sun,Philippines,6-pc. Chicken McNuggets,99.00,1.78,Chicken,Regular
