,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/12/03,Sun,Philippines,20-pc. Chicken McNuggets Bundle,495.00,8.92,McDelivery Exclusives,Regular
2,2023/12/03,Sun,Philippines,Double Big Mac Meal,303.00,5.46,McDelivery Exclusives,Regular
3,2023/12/03,Sun,Philippines,Double McChicken Meal,220.00,3.97,McDelivery Exclusives,Regular
4,2023/12/03,Sun,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,193.00,3.48,McDelivery Exclusives,Breakfast
5,2023/12/03,Sun,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,195.00,3.52,McDelivery Exclusives,All Day
6,2023/12/03,Sun,Philippines,The BCB Meal,236.00,4.25,McDelivery Exclusives,Regular
7,2023/12/03,Sun,Philippines,1-pc. Chicken McDo w/ Rice & Coke McFloat Meal,156.00,2.81,Featured,All Day
8,2023/12/03,Sun,Philippines,Matcha OREO® McFlurry®,85.00,1.53,Featured,All Day
9,2023/12/03,Sun,Philippines,Strawberry OREO® McFlurry®,85.00,1.53,Featured,All Day
10,2023/12/03,Sun,Philippines,Snack Burger McShare,380.00,6.85,Featured,Regular
11,2023/12/03,Sun,Philippines,BFF Fries N' McFloat Combo,282.00,5.08,Featured,Regular
12,2023/12/03,Sun,Philippines,McShare Bundle for 3,612.00,11.03,Featured,All Day
13,2023/12/03,Sun,Philippines,McShare Bundle for 4,842.00,15.18,Featured,All Day
14,2023/12/03,Sun,Philippines,Big Breakfast Meal,182.00,3.28,Featured,Breakfast
15,2023/12/03,Sun,Philippines,Sausage McMuffin w/ Egg Meal,170.00,3.06,Featured,Breakfast
16,2023/12/03,Sun,Philippines,Egg McMuffin Meal,160.00,2.88,Featured,Breakfast
17,2023/12/03,Sun,Philippines,2-pc. Hotcakes & Sausage Meal,174.00,3.14,Featured,Breakfast
18,2023/12/03,Sun,Philippines,Longganisa w/ Egg Meal,190.00,3.43,Featured,Breakfast
19,2023/12/03,Sun,Philippines,1-pc. Chicken McDo w/ Double Rice Small Meal,155.00,2.79,Featured,All Day
20,2023/12/03,Sun,Philippines,McSpaghetti Platter,259.00,4.67,Group Meals,Regular
21,2023/12/03,Sun,Philippines,20-pc. Chicken McNuggets,350.00,6.31,Group Meals,Regular
22,2023/12/03,Sun,Philippines,Snack Burger McShare,380.00,6.85,Group Meals,Regular
23,2023/12/03,Sun,Philippines,8-pc. Chicken McShare Box,651.00,11.74,Group Meals,All Day
24,2023/12/03,Sun,Philippines,20-pc. Chicken McNuggets Bundle,495.00,8.92,Group Meals,Regular
25,2023/12/03,Sun,Philippines,BFF Fries N' McFloat Combo,282.00,5.08,Group Meals,Regular
26,2023/12/03,Sun,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,284.00,5.12,Group Meals,All Day
27,2023/12/03,Sun,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,284.00,5.12,Group Meals,All Day
28,2023/12/03,Sun,Philippines,McShare Bundle for 3,612.00,11.03,Group Meals,All Day
29,2023/12/03,Sun,Philippines,McShare Bundle for 4,842.00,15.18,Group Meals,All Day
30,2023/12/03,Sun,Philippines,10-pc. Chicken McNuggets,175.00,3.16,Group Meals,Regular
31,2023/12/03,Sun,Philippines,6-pc. Chicken McShare Box,495.00,8.92,Group Meals,All Day
32,2023/12/03,Sun,Philippines,Hash Browns,57.00,1.03,Breakfast,Breakfast
33,2023/12/03,Sun,Philippines,Big Breakfast Meal,182.00,3.28,Breakfast,Breakfast
34,2023/12/03,Sun,Philippines,Sausage McMuffin w/ Egg Meal,170.00,3.06,Breakfast,Breakfast
35,2023/12/03,Sun,Philippines,Sausage McMuffin Meal,150.00,2.70,Breakfast,Breakfast
36,2023/12/03,Sun,Philippines,Egg McMuffin Meal,160.00,2.88,Breakfast,Breakfast
37,2023/12/03,Sun,Philippines,Cheesy Eggdesal w/ Sausage Meal,162.00,2.92,Breakfast,Breakfast
38,2023/12/03,Sun,Philippines,Cheesy Eggdesal w/ Ham Meal,154.00,2.78,Breakfast,Breakfast
39,2023/12/03,Sun,Philippines,Cheesy Eggdesal Meal,134.00,2.42,Breakfast,Breakfast
40,2023/12/03,Sun,Philippines,2-pc. Hotcakes & Sausage Meal,174.00,3.14,Breakfast,Breakfast
41,2023/12/03,Sun,Philippines,2-pc. Mushroom Pepper Steak w/ Egg Meal,212.00,3.82,Breakfast,Breakfast
42,2023/12/03,Sun,Philippines,1-pc. Mushroom Pepper Steak w/ Egg Meal,182.00,3.28,Breakfast,Breakfast
43,2023/12/03,Sun,Philippines,Sausage w/ Egg Meal,190.00,3.43,Breakfast,Breakfast
44,2023/12/03,Sun,Philippines,Longganisa w/ Egg Meal,190.00,3.43,Breakfast,Breakfast
45,2023/12/03,Sun,Philippines,McCrispy Chicken Fillet w/ Egg Meal,174.00,3.14,Breakfast,Breakfast
46,2023/12/03,Sun,Philippines,McCrispy Chicken Fillet Ala King w/ Egg Meal,177.00,3.19,Breakfast,Breakfast
47,2023/12/03,Sun,Philippines,1-pc. Chicken McDo w/ Egg Meal,230.00,4.15,Breakfast,Breakfast
48,2023/12/03,Sun,Philippines,1-pc. Spicy Chicken McDo & Egg Meal,236.00,4.25,Breakfast,Breakfast
49,2023/12/03,Sun,Philippines,2-pc. Chicken McDo w/ Egg Meal,282.00,5.08,Breakfast,Breakfast
50,2023/12/03,Sun,Philippines,2-pc. Spicy Chicken McDo & Egg Meal,294.00,5.30,Breakfast,Breakfast
51,2023/12/03,Sun,Philippines,2-pc. Hotcakes with Hashbrown Meal,137.00,2.47,Breakfast,Breakfast
52,2023/12/03,Sun,Philippines,1-pc. Chicken McDo w/ Rice & Coke McFloat Meal,156.00,2.81,Chicken,All Day
53,2023/12/03,Sun,Philippines,20-pc. Chicken McNuggets,350.00,6.31,Chicken,Regular
54,2023/12/03,Sun,Philippines,20-pc. Chicken McNuggets Bundle,495.00,8.92,Chicken,Regular
55,2023/12/03,Sun,Philippines,10-pc. Chicken McNuggets,175.00,3.16,Chicken,Regular
56,2023/12/03,Sun,Philippines,6-pc. Chicken McNuggets,99.00,1.78,Chicken,Regular
57,2023/12/03,Sun,Philippines,2-pc. Chicken McDo Meal,217.00,3.91,Chicken,All Day
58,2023/12/03,Sun,Philippines,2-pc. Spicy Chicken McDo Meal,229.00,4.13,Chicken,All Day
59,2023/12/03,Sun,Philippines,1-pc. Spicy Chicken McDo Meal,135.00,2.43,Chicken,All Day
60,2023/12/03,Sun,Philippines,Mega Meal - Spicy Chicken McDo w/ Rice & McSpaghetti,209.00,3.77,Chicken,Regular
61,2023/12/03,Sun,Philippines,1-pc. Chicken McDo w/ McSpaghetti Meal,185.00,3.34,Chicken,Regular
62,2023/12/03,Sun,Philippines,1-pc. Chicken McDo Meal,129.00,2.33,Chicken,All Day
63,2023/12/03,Sun,Philippines,1-pc. Spicy Chicken McDo w/ McSpaghetti Meal,191.00,3.44,Chicken,Regular
64,2023/12/03,Sun,Philippines,6-pc. Chicken McNuggets w/ Rice Meal,172.00,3.10,Chicken,Regular
65,2023/12/03,Sun,Philippines,1-pc. Chicken McDo & Fries Meal,164.00,2.96,Chicken,All Day
66,2023/12/03,Sun,Philippines,1-pc. Spicy Chicken McDo & Fries Meal,170.00,3.06,Chicken,All Day
67,2023/12/03,Sun,Philippines,McCrispy Chicken Fillet w/ Fries Meal,128.00,2.31,Chicken,All Day
68,2023/12/03,Sun,Philippines,McCrispy Chicken Fillet Ala King w/ Fries Meal,135.00,2.43,Chicken,All Day
69,2023/12/03,Sun,Philippines,6-pc. Chicken McNuggets w/ Fries Meal,175.00,3.16,Chicken,Regular
70,2023/12/03,Sun,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,193.00,3.48,Chicken,Breakfast
71,2023/12/03,Sun,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,195.00,3.52,Chicken,All Day
72,2023/12/03,Sun,Philippines,Mega Meal - Spicy Chicken McDo w/ Fries & McFlurry,199.00,3.59,Chicken,Regular
73,2023/12/03,Sun,Philippines,Mega Meal - Spicy Chicken McDo w/ Fries & Burger McDo,197.00,3.55,Chicken,All Day
74,2023/12/03,Sun,Philippines,2-pc. Chicken McDo & Fries Meal,253.00,4.56,Chicken,All Day
75,2023/12/03,Sun,Philippines,2-pc. Spicy Chicken McDo & Fries Meal,261.00,4.71,Chicken,All Day
76,2023/12/03,Sun,Philippines,1-pc. Chicken McDo w/ McSpaghetti & Fries Meal,223.00,4.02,Chicken,Regular
77,2023/12/03,Sun,Philippines,1-pc. Spicy Chicken McDo w/ McSpaghetti & Fries Meal,229.00,4.13,Chicken,Regular
78,2023/12/03,Sun,Philippines,1-pc. Chicken McDo w/ Double Rice Small Meal,155.00,2.79,Chicken,All Day
79,2023/12/03,Sun,Philippines,Big Mac Meal,243.00,4.38,Burgers,Regular
80,2023/12/03,Sun,Philippines,Burger McDo Meal,115.00,2.07,Burgers,All Day
81,2023/12/03,Sun,Philippines,Cheeseburger Meal,145.00,2.61,Burgers,Regular
82,2023/12/03,Sun,Philippines,Double Cheeseburger Meal,199.00,3.59,Burgers,Regular
83,2023/12/03,Sun,Philippines,McChicken Meal,187.00,3.37,Burgers,Regular
84,2023/12/03,Sun,Philippines,Quarter Pounder w/ Cheese Meal,243.00,4.38,Burgers,Regular
85,2023/12/03,Sun,Philippines,Double Big Mac Meal,303.00,5.46,Burgers,Regular
86,2023/12/03,Sun,Philippines,Double Quarter Pounder w/ Cheese Meal,299.00,5.39,Burgers,Regular
87,2023/12/03,Sun,Philippines,Triple Cheeseburger Meal,245.00,4.42,Burgers,Regular
88,2023/12/03,Sun,Philippines,Double McChicken Meal,220.00,3.97,Burgers,Regular
89,2023/12/03,Sun,Philippines,McCrispy Chicken Sandwich Meal,132.00,2.38,Burgers,All Day
90,2023/12/03,Sun,Philippines,The BCB Meal,236.00,4.25,Burgers,Regular
91,2023/12/03,Sun,Philippines,Burger McDo w/ Lettuce & Tomatoes Meal,150.00,2.70,Burgers,Regular
92,2023/12/03,Sun,Philippines,McCrispy Chicken Sandwich w/ Lettuce & Tomatoes Meal,167.00,3.01,Burgers,Regular
93,2023/12/03,Sun,Philippines,Double Cheeseburger w/ Lettuce & Tomatoes Meal,234.00,4.22,Burgers,Regular
94,2023/12/03,Sun,Philippines,"Quarter Pounder w/ Cheese, Lettuce, & Tomatoes Meal",278.00,5.01,Burgers,Regular
95,2023/12/03,Sun,Philippines,2-pc. Mushroom Pepper Steak w/ Egg Meal,212.00,3.82,Rice Bowls,Breakfast
96,2023/12/03,Sun,Philippines,1-pc. Mushroom Pepper Steak w/ Egg Meal,182.00,3.28,Rice Bowls,Breakfast
97,2023/12/03,Sun,Philippines,2-pc. Mushroom Pepper Steak & Fries Meal,173.00,3.12,Rice Bowls,Regular
98,2023/12/03,Sun,Philippines,1-pc. Mushroom Pepper Steak & Fries Meal,119.00,2.15,Rice Bowls,Regular
99,2023/12/03,Sun,Philippines,McFlurry® with Oreo®,62.00,1.12,Desserts & Drinks,All Day
100,2023/12/03,Sun,Philippines,Apple Pie,43.00,0.78,Desserts & Drinks,All Day
101,2023/12/03,Sun,Philippines,Hot Fudge Sundae,55.00,0.99,Desserts & Drinks,All Day
102,2023/12/03,Sun,Philippines,Hot Caramel Sundae,55.00,0.99,Desserts & Drinks,All Day
103,2023/12/03,Sun,Philippines,Matcha OREO® McFlurry®,85.00,1.53,Desserts & Drinks,All Day
104,2023/12/03,Sun,Philippines,Strawberry OREO® McFlurry®,85.00,1.53,Desserts & Drinks,All Day
105,2023/12/03,Sun,Philippines,Coke McFloat,57.00,1.03,Desserts & Drinks,All Day
106,2023/12/03,Sun,Philippines,Coke,75.00,1.35,Desserts & Drinks,All Day
107,2023/12/03,Sun,Philippines,Coke Zero,75.00,1.35,Desserts & Drinks,All Day
108,2023/12/03,Sun,Philippines,Sprite,75.00,1.35,Desserts & Drinks,All Day
109,2023/12/03,Sun,Philippines,Orange Juice,82.00,1.48,Desserts & Drinks,All Day
110,2023/12/03,Sun,Philippines,Pineapple Juice,82.00,1.48,Desserts & Drinks,All Day
111,2023/12/03,Sun,Philippines,Iced Tea,82.00,1.48,Desserts & Drinks,All Day
112,2023/12/03,Sun,Philippines,McCafé Coffee Float,82.00,1.48,McCafé,All Day
113,2023/12/03,Sun,Philippines,Choco Chip Cookies,80.00,1.44,McCafé,All Day
114,2023/12/03,Sun,Philippines,Oreo Cheesecake,170.00,3.06,McCafé,All Day
115,2023/12/03,Sun,Philippines,Dark Chocolate Cake,150.00,2.70,McCafé,All Day
116,2023/12/03,Sun,Philippines,Blueberry Cheesecake,170.00,3.06,McCafé,All Day
117,2023/12/03,Sun,Philippines,Sausage Croissant,130.00,2.34,McCafé,All Day
118,2023/12/03,Sun,Philippines,Chicken Pesto Wrap,175.00,3.16,McCafé,All Day
