,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/05/17,Wed,Philippines,Mother's Day Bundle,439.00,7.81,McDelivery Exclusives,Regular
2,2023/05/17,Wed,Philippines,Big Mac Medium Meal w/ 1 BT21 Toy,450.00,8.01,McDelivery Exclusives,Regular
3,2023/05/17,Wed,Philippines,Quarter Pound w/ Cheese Medium Meal w/ 1 BT21 Toy,450.00,8.01,McDelivery Exclusives,Regular
4,2023/05/17,Wed,Philippines,Double Cheeseburger Medium Meal w/ 1 BT21 Toy,399.00,7.10,McDelivery Exclusives,Regular
5,2023/05/17,Wed,Philippines,2pc Chicken McDo w/ Rice Meal meets BT21 Medium Meal,399.00,7.10,McDelivery Exclusives,Regular
6,2023/05/17,Wed,Philippines,McNuggets Meal Meets BT21 - Cooky,550.00,9.79,McDelivery Exclusives,Regular
7,2023/05/17,Wed,Philippines,McNuggets Meal Meets BT21 - Koya,550.00,9.79,McDelivery Exclusives,Regular
8,2023/05/17,Wed,Philippines,McNuggets Meal Meets BT21 - RJ,550.00,9.79,McDelivery Exclusives,Regular
9,2023/05/17,Wed,Philippines,McNuggets Meal Meets BT21 - Shooky,550.00,9.79,McDelivery Exclusives,Regular
10,2023/05/17,Wed,Philippines,McNuggets Meal Meets BT21 - Chimmy,550.00,9.79,McDelivery Exclusives,Regular
11,2023/05/17,Wed,Philippines,McNuggets Meal Meets BT21 - Mang,550.00,9.79,McDelivery Exclusives,Regular
12,2023/05/17,Wed,Philippines,McNuggets Meal Meets BT21 - Tata,550.00,9.79,McDelivery Exclusives,Regular
13,2023/05/17,Wed,Philippines,Double Big Mac Meal,316.00,5.62,McDelivery Exclusives,Regular
14,2023/05/17,Wed,Philippines,Double Quarter Pounder w/ Cheese Meal,314.00,5.59,McDelivery Exclusives,Regular
15,2023/05/17,Wed,Philippines,The BCB Meal,249.00,4.43,McDelivery Exclusives,Regular
16,2023/05/17,Wed,Philippines,Triple Cheeseburger Meal,259.00,4.61,McDelivery Exclusives,Regular
17,2023/05/17,Wed,Philippines,Double McChicken Meal,242.00,4.31,McDelivery Exclusives,Regular
18,2023/05/17,Wed,Philippines,Mega Meal - Chicken McDo w/ McSpaghetti & Sundae,208.00,3.70,McDelivery Exclusives,Regular
19,2023/05/17,Wed,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,212.00,3.77,McDelivery Exclusives,All Day
20,2023/05/17,Wed,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,207.00,3.68,McDelivery Exclusives,All Day
21,2023/05/17,Wed,Philippines,Mother's Day Bundle,439.00,7.81,Featured,Regular
22,2023/05/17,Wed,Philippines,Big Mac Medium Meal w/ 1 BT21 Toy,450.00,8.01,Featured,Regular
23,2023/05/17,Wed,Philippines,Quarter Pound w/ Cheese Medium Meal w/ 1 BT21 Toy,450.00,8.01,Featured,Regular
24,2023/05/17,Wed,Philippines,Double Cheeseburger Medium Meal w/ 1 BT21 Toy,399.00,7.10,Featured,Regular
25,2023/05/17,Wed,Philippines,2pc Chicken McDo w/ Rice Meal meets BT21 Medium Meal,399.00,7.10,Featured,Regular
26,2023/05/17,Wed,Philippines,McNuggets Meal Meets BT21 - Cooky,550.00,9.79,Featured,Regular
27,2023/05/17,Wed,Philippines,McNuggets Meal Meets BT21 - Koya,550.00,9.79,Featured,Regular
28,2023/05/17,Wed,Philippines,McNuggets Meal Meets BT21 - RJ,550.00,9.79,Featured,Regular
29,2023/05/17,Wed,Philippines,McNuggets Meal Meets BT21 - Shooky,550.00,9.79,Featured,Regular
30,2023/05/17,Wed,Philippines,McNuggets Meal Meets BT21 - Chimmy,550.00,9.79,Featured,Regular
