,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/04/03,Mon,Philippines,Double Big Mac Meal,306.00,5.61,McDelivery Exclusives,Regular
2,2023/04/03,Mon,Philippines,Double Quarter Pounder w/ Cheese Meal,306.00,5.61,McDelivery Exclusives,Regular
3,2023/04/03,Mon,Philippines,The BCB Meal,252.00,4.62,McDelivery Exclusives,Regular
4,2023/04/03,Mon,Philippines,Triple Cheeseburger Meal,247.00,4.53,McDelivery Exclusives,Regular
5,2023/04/03,Mon,Philippines,Double McChicken Meal,237.00,4.34,McDelivery Exclusives,Regular
6,2023/04/03,Mon,Philippines,Mega Meal - Chicken McDo w/ McSpaghetti & Sundae,208.00,3.81,McDelivery Exclusives,Regular
7,2023/04/03,Mon,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,210.00,3.85,McDelivery Exclusives,All Day
8,2023/04/03,Mon,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,205.00,3.76,McDelivery Exclusives,All Day
9,2023/04/03,Mon,Philippines,Snack Burger McShare w/ Free Lipton Ice Tea,380.00,6.96,Featured,Regular
10,2023/04/03,Mon,Philippines,BFF Fries,158.00,2.89,Featured,All Day
11,2023/04/03,Mon,Philippines,1-pc. Spicy Chicken McDo & Fries Meal,179.00,3.28,Featured,Regular
12,2023/04/03,Mon,Philippines,1-pc. Chicken McDo & Mushroom Soup Meal,160.00,2.93,Featured,Regular
13,2023/04/03,Mon,Philippines,6-pc. Chicken McShare Box,437.00,8.01,Featured,All Day
14,2023/04/03,Mon,Philippines,"Quarter Pounder w/ Cheese, Lettuce, & Tomatoes Meal",271.00,4.96,Featured,Regular
15,2023/04/03,Mon,Philippines,McCrispy Chicken Sandwich w/ Lettuce & Tomatoes Meal,166.00,3.04,Featured,Regular
16,2023/04/03,Mon,Philippines,Cheesy Burger McDo w/ Lettuce & Tomatoes Meal,160.00,2.93,Featured,Regular
17,2023/04/03,Mon,Philippines,Snack Burger McShare w/ Free Lipton Ice Tea,380.00,6.96,Group Meals,Regular
18,2023/04/03,Mon,Philippines,6-pc. Chicken McShare Box,437.00,8.01,Group Meals,All Day
19,2023/04/03,Mon,Philippines,8-pc. Chicken McShare Box,579.00,10.61,Group Meals,All Day
20,2023/04/03,Mon,Philippines,McSpaghetti Platter,242.00,4.43,Group Meals,Regular
21,2023/04/03,Mon,Philippines,10-pc. Chicken McNuggets,204.00,3.74,Group Meals,Regular
22,2023/04/03,Mon,Philippines,20-pc. Chicken McNuggets,406.00,7.44,Group Meals,Regular
23,2023/04/03,Mon,Philippines,BFF Fries N' McFloat Combo,265.00,4.85,Group Meals,All Day
24,2023/04/03,Mon,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,281.00,5.15,Group Meals,All Day
25,2023/04/03,Mon,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,281.00,5.15,Group Meals,All Day
26,2023/04/03,Mon,Philippines,20-pc. Chicken McNuggets Bundle,516.00,9.45,Group Meals,Regular
27,2023/04/03,Mon,Philippines,McShare Bundle for 3,589.00,10.79,Group Meals,All Day
