,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/08/19,Sat,Philippines,McSpaghetti Platter,199.00,3.54,McDelivery Exclusives,Regular
2,2023/08/19,Sat,Philippines,20-pc. Chicken McNuggets Bundle,495.00,8.81,McDelivery Exclusives,Regular
3,2023/08/19,Sat,Philippines,6-pc. Chicken McShare Box,399.00,7.10,McDelivery Exclusives,All Day
4,2023/08/19,Sat,Philippines,8-pc Chicken McShare Box,519.00,9.23,McDelivery Exclusives,All Day
5,2023/08/19,Sat,Philippines,Double Big Mac Meal,327.00,5.82,McDelivery Exclusives,Regular
6,2023/08/19,Sat,Philippines,Double Quarter Pounder w/ Cheese Meal,323.00,5.75,McDelivery Exclusives,Regular
7,2023/08/19,Sat,Philippines,Triple Cheeseburger Meal,270.00,4.80,McDelivery Exclusives,Regular
8,2023/08/19,Sat,Philippines,Double McChicken Meal,248.00,4.41,McDelivery Exclusives,Regular
9,2023/08/19,Sat,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,217.00,3.86,McDelivery Exclusives,Breakfast
10,2023/08/19,Sat,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,220.00,3.91,McDelivery Exclusives,All Day
11,2023/08/19,Sat,Philippines,The BCB Meal,260.00,4.63,McDelivery Exclusives,Regular
12,2023/08/19,Sat,Philippines,McCafé Coffee Float with Cereal Milk Medium,100.00,1.78,Featured,All Day
13,2023/08/19,Sat,Philippines,Snack Burger McShare,380.00,6.76,Featured,Regular
14,2023/08/19,Sat,Philippines,BFF Fries N' McFloat Combo,282.00,5.02,Featured,Regular
15,2023/08/19,Sat,Philippines,McShare Bundle for 3,589.00,10.48,Featured,All Day
16,2023/08/19,Sat,Philippines,McShare Bundle for 4,809.00,14.39,Featured,All Day
17,2023/08/19,Sat,Philippines,Big Breakfast Meal,179.00,3.18,Featured,Breakfast
18,2023/08/19,Sat,Philippines,Sausage McMuffin w/ Egg Meal,164.00,2.92,Featured,Breakfast
19,2023/08/19,Sat,Philippines,Egg McMuffin Meal,154.00,2.74,Featured,Breakfast
20,2023/08/19,Sat,Philippines,2-pc. Hotcakes & Sausage Meal,170.00,3.02,Featured,Breakfast
21,2023/08/19,Sat,Philippines,Longganisa w/ Egg Meal,184.00,3.27,Featured,Breakfast
22,2023/08/19,Sat,Philippines,McChicken Meal,215.00,3.83,Featured,Regular
23,2023/08/19,Sat,Philippines,McCafé Iced Coffee with Cereal Milk Medium,78.00,1.39,Featured,All Day
24,2023/08/19,Sat,Philippines,McCafé Iced Latte with Cereal Milk Medium,170.00,3.02,Featured,All Day
25,2023/08/19,Sat,Philippines,Coke McFloat with Cereal Syrup Medium,78.00,1.39,Featured,All Day
