,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/04/20,Thu,Philippines,McNuggets Meal Meets BT21 - Cooky,550.00,9.77,McDelivery Exclusives,Regular
2,2023/04/20,Thu,Philippines,McNuggets Meal Meets BT21 - Koya,550.00,9.77,McDelivery Exclusives,Regular
3,2023/04/20,Thu,Philippines,McNuggets Meal Meets BT21 - RJ,550.00,9.77,McDelivery Exclusives,Regular
4,2023/04/20,Thu,Philippines,McNuggets Meal Meets BT21 - Shooky,550.00,9.77,McDelivery Exclusives,Regular
5,2023/04/20,Thu,Philippines,McNuggets Meal Meets BT21 - Chimmy,550.00,9.77,McDelivery Exclusives,Regular
6,2023/04/20,Thu,Philippines,McNuggets Meal Meets BT21 - Mang,550.00,9.77,McDelivery Exclusives,Regular
7,2023/04/20,Thu,Philippines,McNuggets Meal Meets BT21 - Tata,550.00,9.77,McDelivery Exclusives,Regular
8,2023/04/20,Thu,Philippines,Double Big Mac Meal,316.00,5.62,McDelivery Exclusives,Regular
9,2023/04/20,Thu,Philippines,Double Quarter Pounder w/ Cheese Meal,314.00,5.58,McDelivery Exclusives,Regular
10,2023/04/20,Thu,Philippines,The BCB Meal,249.00,4.42,McDelivery Exclusives,Regular
11,2023/04/20,Thu,Philippines,Triple Cheeseburger Meal,259.00,4.60,McDelivery Exclusives,Regular
12,2023/04/20,Thu,Philippines,Double McChicken Meal,242.00,4.30,McDelivery Exclusives,Regular
13,2023/04/20,Thu,Philippines,Mega Meal - Chicken McDo w/ McSpaghetti & Sundae,208.00,3.70,McDelivery Exclusives,Regular
14,2023/04/20,Thu,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,212.00,3.77,McDelivery Exclusives,All Day
15,2023/04/20,Thu,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,207.00,3.68,McDelivery Exclusives,All Day
16,2023/04/20,Thu,Philippines,McNuggets Meal Meets BT21 - Cooky,550.00,9.77,Featured,Regular
17,2023/04/20,Thu,Philippines,McNuggets Meal Meets BT21 - Koya,550.00,9.77,Featured,Regular
18,2023/04/20,Thu,Philippines,McNuggets Meal Meets BT21 - RJ,550.00,9.77,Featured,Regular
19,2023/04/20,Thu,Philippines,McNuggets Meal Meets BT21 - Shooky,550.00,9.77,Featured,Regular
20,2023/04/20,Thu,Philippines,McNuggets Meal Meets BT21 - Chimmy,550.00,9.77,Featured,Regular
21,2023/04/20,Thu,Philippines,McNuggets Meal Meets BT21 - Mang,550.00,9.77,Featured,Regular
22,2023/04/20,Thu,Philippines,McNuggets Meal Meets BT21 - Tata,550.00,9.77,Featured,Regular
23,2023/04/20,Thu,Philippines,Snack Burger McShare,380.00,6.75,Group Meals,Regular
24,2023/04/20,Thu,Philippines,6-pc. Chicken McShare Box,457.00,8.12,Group Meals,All Day
25,2023/04/20,Thu,Philippines,8-pc. Chicken McShare Box,582.00,10.34,Group Meals,All Day
26,2023/04/20,Thu,Philippines,McSpaghetti Platter,252.00,4.48,Group Meals,Regular
27,2023/04/20,Thu,Philippines,10-pc. Chicken McNuggets,204.00,3.62,Group Meals,Regular
28,2023/04/20,Thu,Philippines,20-pc. Chicken McNuggets,406.00,7.21,Group Meals,Regular
29,2023/04/20,Thu,Philippines,BFF Fries N' McFloat Combo,282.00,5.01,Group Meals,All Day
30,2023/04/20,Thu,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,284.00,5.05,Group Meals,All Day
31,2023/04/20,Thu,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,284.00,5.05,Group Meals,All Day
32,2023/04/20,Thu,Philippines,20-pc. Chicken McNuggets Bundle,516.00,9.17,Group Meals,Regular
33,2023/04/20,Thu,Philippines,McShare Bundle for 3,589.00,10.47,Group Meals,All Day
34,2023/04/20,Thu,Philippines,McShare Bundle for 4,809.00,14.38,Group Meals,All Day
35,2023/04/20,Thu,Philippines,10-pc. Chicken McShare Box,633.00,11.25,Group Meals,All Day
36,2023/04/20,Thu,Philippines,15-pc. Chicken McShare Box,825.00,14.66,Group Meals,All Day
37,2023/04/20,Thu,Philippines,20-pc. Chicken McShare Box,1100.00,19.55,Group Meals,All Day
38,2023/04/20,Thu,Philippines,40-pc. Chicken McNuggets,740.00,13.15,Group Meals,Regular
39,2023/04/20,Thu,Philippines,60-pc. Chicken McNuggets,1110.00,19.72,Group Meals,Regular
40,2023/04/20,Thu,Philippines,80-pc. Chicken McNuggets,1480.00,26.30,Group Meals,Regular
