,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/02/03,Fri,Philippines,Double Big Mac Meal,306.00,5.68,McDelivery Exclusives,Regular
2,2023/02/03,Fri,Philippines,Double Quarter Pounder w/ Cheese Meal,306.00,5.68,McDelivery Exclusives,Regular
3,2023/02/03,Fri,Philippines,The BCB Meal,252.00,4.68,McDelivery Exclusives,Regular
4,2023/02/03,Fri,Philippines,Triple Cheeseburger Meal,247.00,4.58,McDelivery Exclusives,Regular
5,2023/02/03,Fri,Philippines,Double McChicken Meal,237.00,4.40,McDelivery Exclusives,Regular
6,2023/02/03,Fri,Philippines,Mega Meal - Chicken McDo w/ McSpaghetti & Sundae,208.00,3.86,McDelivery Exclusives,Regular
7,2023/02/03,Fri,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,210.00,3.90,McDelivery Exclusives,All Day
8,2023/02/03,Fri,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,205.00,3.80,McDelivery Exclusives,All Day
9,2023/02/03,Fri,Philippines,BFF Fries,158.00,2.93,Featured,All Day
10,2023/02/03,Fri,Philippines,McCrispy Hamonado Sandwich Meal,199.00,3.69,Featured,Regular
11,2023/02/03,Fri,Philippines,McSpicy Meal,251.00,4.66,Featured,Regular
12,2023/02/03,Fri,Philippines,1-pc. Spicy Chicken McDo & Fries Meal,179.00,3.32,Featured,Regular
13,2023/02/03,Fri,Philippines,1-pc. Chicken McDo & Mushroom Soup Meal,160.00,2.97,Featured,Regular
14,2023/02/03,Fri,Philippines,6-pc. Chicken McShare Box,437.00,8.11,Featured,All Day
15,2023/02/03,Fri,Philippines,"Quarter Pounder w/ Cheese, Lettuce, & Tomatoes Meal",271.00,5.03,Featured,Regular
16,2023/02/03,Fri,Philippines,McCrispy Chicken Sandwich w/ Lettuce & Tomatoes Meal,166.00,3.08,Featured,Regular
17,2023/02/03,Fri,Philippines,Cheesy Burger McDo w/ Lettuce & Tomatoes Meal,160.00,2.97,Featured,Regular
18,2023/02/03,Fri,Philippines,Snack Burger McShare,380.00,7.05,Group Meals,Regular
19,2023/02/03,Fri,Philippines,6-pc. Chicken McShare Box,437.00,8.11,Group Meals,All Day
20,2023/02/03,Fri,Philippines,8-pc. Chicken McShare Box,579.00,10.74,Group Meals,All Day
21,2023/02/03,Fri,Philippines,McSpaghetti Platter,242.00,4.49,Group Meals,Regular
22,2023/02/03,Fri,Philippines,10-pc. Chicken McNuggets,204.00,3.79,Group Meals,Regular
23,2023/02/03,Fri,Philippines,20-pc. Chicken McNuggets,406.00,7.53,Group Meals,Regular
24,2023/02/03,Fri,Philippines,BFF Fries N' McFloat Combo,265.00,4.92,Group Meals,All Day
25,2023/02/03,Fri,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,281.00,5.21,Group Meals,All Day
26,2023/02/03,Fri,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,281.00,5.21,Group Meals,All Day
27,2023/02/03,Fri,Philippines,20-pc. Chicken McNuggets Bundle,516.00,9.57,Group Meals,Regular
28,2023/02/03,Fri,Philippines,McShare Bundle for 3,589.00,10.93,Group Meals,All Day
29,2023/02/03,Fri,Philippines,McShare Bundle for 4,809.00,15.01,Group Meals,All Day
30,2023/02/03,Fri,Philippines,10-pc. Chicken McShare Box,633.00,11.75,Group Meals,All Day
31,2023/02/03,Fri,Philippines,15-pc. Chicken McShare Box,825.00,15.31,Group Meals,All Day
32,2023/02/03,Fri,Philippines,20-pc. Chicken McShare Box,1265.00,23.47,Group Meals,All Day
33,2023/02/03,Fri,Philippines,40-pc. Chicken McNuggets,740.00,13.73,Group Meals,Regular
34,2023/02/03,Fri,Philippines,60-pc. Chicken McNuggets,1110.00,20.60,Group Meals,Regular
35,2023/02/03,Fri,Philippines,80-pc. Chicken McNuggets,1480.00,27.46,Group Meals,Regular
36,2023/02/03,Fri,Philippines,McSpaghetti Platter Good for 10,440.00,8.16,Group Meals,Regular
37,2023/02/03,Fri,Philippines,McSpaghetti Platter Good for 15,660.00,12.25,Group Meals,Regular
38,2023/02/03,Fri,Philippines,McSpaghetti Platter Good for 20,880.00,16.33,Group Meals,Regular
39,2023/02/03,Fri,Philippines,BFF Fries Good for 10,655.00,12.15,Group Meals,All Day
40,2023/02/03,Fri,Philippines,BFF Fries Good for 15,1025.00,19.02,Group Meals,All Day
41,2023/02/03,Fri,Philippines,BFF Fries Good for 20,1280.00,23.75,Group Meals,All Day
42,2023/02/03,Fri,Philippines,Plain Rice Good for 10,245.00,4.55,Group Meals,All Day
43,2023/02/03,Fri,Philippines,Plain Rice Good for 15,360.00,6.68,Group Meals,All Day
44,2023/02/03,Fri,Philippines,Plain Rice Good for 20,475.00,8.81,Group Meals,All Day
45,2023/02/03,Fri,Philippines,1-pc. Chicken McDo & Mushroom Soup Meal,160.00,2.97,Chicken,Regular
46,2023/02/03,Fri,Philippines,Mega Meal - Spicy Chicken McDo w/ McSpaghetti & Sundae,212.00,3.93,Chicken,Regular
47,2023/02/03,Fri,Philippines,1-pc. Chicken McDo & Fries Meal,175.00,3.25,Chicken,All Day
48,2023/02/03,Fri,Philippines,1-pc. Spicy Chicken McDo & Fries Meal,179.00,3.32,Chicken,All Day
49,2023/02/03,Fri,Philippines,2-pc. Chicken McDo Meal,213.00,3.95,Chicken,All Day
50,2023/02/03,Fri,Philippines,2-pc. Spicy Chicken McDo Meal,221.00,4.10,Chicken,All Day
