,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/07/14,Fri,Philippines,McSpaghetti Platter,199.00,3.66,McDelivery Exclusives,Regular
2,2023/07/14,Fri,Philippines,20-pc. Chicken McNuggets Bundle,495.00,9.10,McDelivery Exclusives,Regular
3,2023/07/14,Fri,Philippines,6-pc. Chicken McShare Box,399.00,7.33,McDelivery Exclusives,All Day
4,2023/07/14,Fri,Philippines,8-pc Chicken McShare Box,519.00,9.54,McDelivery Exclusives,All Day
5,2023/07/14,Fri,Philippines,Double Big Mac Meal,327.00,6.01,McDelivery Exclusives,Regular
6,2023/07/14,Fri,Philippines,Double Quarter Pounder w/ Cheese Meal,323.00,5.94,McDelivery Exclusives,Regular
7,2023/07/14,Fri,Philippines,Triple Cheeseburger Meal,270.00,4.96,McDelivery Exclusives,Regular
8,2023/07/14,Fri,Philippines,Double McChicken Meal,248.00,4.56,McDelivery Exclusives,Regular
9,2023/07/14,Fri,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,217.00,3.99,McDelivery Exclusives,Breakfast
10,2023/07/14,Fri,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,220.00,4.04,McDelivery Exclusives,All Day
11,2023/07/14,Fri,Philippines,The BCB Meal,260.00,4.78,McDelivery Exclusives,Regular
12,2023/07/14,Fri,Philippines,Snack Burger McShare,380.00,6.98,Featured,Regular
13,2023/07/14,Fri,Philippines,BFF Fries N' McFloat Combo,282.00,5.18,Featured,Regular
14,2023/07/14,Fri,Philippines,McShare Bundle for 3,589.00,10.83,Featured,Regular
15,2023/07/14,Fri,Philippines,McShare Bundle for 4,809.00,14.87,Featured,Regular
16,2023/07/14,Fri,Philippines,Big Breakfast Meal,179.00,3.29,Featured,Breakfast
17,2023/07/14,Fri,Philippines,Sausage McMuffin w/ Egg Meal,164.00,3.01,Featured,Breakfast
18,2023/07/14,Fri,Philippines,Egg McMuffin Meal,154.00,2.83,Featured,Breakfast
19,2023/07/14,Fri,Philippines,2-pc. Hotcakes & Sausage Meal,170.00,3.12,Featured,Breakfast
20,2023/07/14,Fri,Philippines,Longganisa w/ Egg Meal,184.00,3.38,Featured,Breakfast
21,2023/07/14,Fri,Philippines,McChicken Meal,215.00,3.95,Featured,Regular
22,2023/07/14,Fri,Philippines,McSpaghetti Platter Good for 10,456.00,8.38,Group Meals,Regular
23,2023/07/14,Fri,Philippines,McSpaghetti Platter Good for 15,676.00,12.43,Group Meals,Regular
24,2023/07/14,Fri,Philippines,McSpaghetti Platter Good for 20,896.00,16.47,Group Meals,Regular
25,2023/07/14,Fri,Philippines,BFF Fries Good for 10,665.00,12.22,Group Meals,All Day
26,2023/07/14,Fri,Philippines,Plain Rice Good for 10,275.00,5.05,Group Meals,All Day
27,2023/07/14,Fri,Philippines,Plain Rice Good for 20,525.00,9.65,Group Meals,All Day
28,2023/07/14,Fri,Philippines,Plain Rice Good for 15,400.00,7.35,Group Meals,All Day
29,2023/07/14,Fri,Philippines,20-pc. Chicken McNuggets,350.00,6.43,Group Meals,Regular
30,2023/07/14,Fri,Philippines,10-pc. Chicken McShare Box,635.00,11.67,Group Meals,All Day
31,2023/07/14,Fri,Philippines,Snack Burger McShare,380.00,6.98,Group Meals,Regular
32,2023/07/14,Fri,Philippines,40-pc. Chicken McNuggets,700.00,12.87,Group Meals,Regular
33,2023/07/14,Fri,Philippines,20-pc. Chicken McNuggets Bundle,495.00,9.10,Group Meals,Regular
34,2023/07/14,Fri,Philippines,20-pc. Chicken McShare Box,1130.00,20.77,Group Meals,All Day
35,2023/07/14,Fri,Philippines,60-pc. Chicken McNuggets,1050.00,19.30,Group Meals,Regular
36,2023/07/14,Fri,Philippines,80-pc. Chicken McNuggets,1400.00,25.73,Group Meals,Regular
37,2023/07/14,Fri,Philippines,BFF Fries Good for 15,1045.00,19.21,Group Meals,All Day
38,2023/07/14,Fri,Philippines,BFF Fries Good for 20,1295.00,23.80,Group Meals,All Day
39,2023/07/14,Fri,Philippines,BFF Fries N' McFloat Combo,282.00,5.18,Group Meals,Regular
40,2023/07/14,Fri,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,284.00,5.22,Group Meals,All Day
41,2023/07/14,Fri,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,284.00,5.22,Group Meals,All Day
42,2023/07/14,Fri,Philippines,15-pc. Chicken McShare Box,865.00,15.90,Group Meals,All Day
43,2023/07/14,Fri,Philippines,McShare Bundle for 3,589.00,10.83,Group Meals,Regular
44,2023/07/14,Fri,Philippines,McShare Bundle for 4,809.00,14.87,Group Meals,Regular
45,2023/07/14,Fri,Philippines,10-pc. Chicken McNuggets,175.00,3.22,Group Meals,Regular
46,2023/07/14,Fri,Philippines,20-pc. Spicy Chicken McShare Box,1210.00,22.24,Group Meals,All Day
47,2023/07/14,Fri,Philippines,10-pc. Spicy Chicken McShare Box,675.00,12.41,Group Meals,All Day
48,2023/07/14,Fri,Philippines,15-pc. Spicy Chicken McShare Box,925.00,17.00,Group Meals,All Day
49,2023/07/14,Fri,Philippines,Big Breakfast Meal,179.00,3.29,Breakfast,Breakfast
50,2023/07/14,Fri,Philippines,Sausage McMuffin w/ Egg Meal,164.00,3.01,Breakfast,Breakfast
51,2023/07/14,Fri,Philippines,Sausage McMuffin Meal,147.00,2.70,Breakfast,Breakfast
52,2023/07/14,Fri,Philippines,Egg McMuffin Meal,154.00,2.83,Breakfast,Breakfast
53,2023/07/14,Fri,Philippines,Cheesy Eggdesal w/ Sausage Meal,160.00,2.94,Breakfast,Breakfast
54,2023/07/14,Fri,Philippines,Cheesy Eggdesal w/ Ham Meal,148.00,2.72,Breakfast,Breakfast
55,2023/07/14,Fri,Philippines,Cheesy Eggdesal Meal,130.00,2.39,Breakfast,Breakfast
56,2023/07/14,Fri,Philippines,2-pc. Hotcakes & Sausage Meal,170.00,3.12,Breakfast,Breakfast
57,2023/07/14,Fri,Philippines,2-pc. Hotcakes Meal,99.00,1.82,Breakfast,Breakfast
58,2023/07/14,Fri,Philippines,2-pc. Mushroom Pepper Steak w/ Egg Meal,208.00,3.82,Breakfast,Breakfast
59,2023/07/14,Fri,Philippines,1-pc. Mushroom Pepper Steak w/ Egg Meal,178.00,3.27,Breakfast,Breakfast
60,2023/07/14,Fri,Philippines,Sausage w/ Egg Meal,184.00,3.38,Breakfast,Breakfast
61,2023/07/14,Fri,Philippines,Longganisa w/ Egg Meal,184.00,3.38,Breakfast,Breakfast
62,2023/07/14,Fri,Philippines,McCrispy Chicken Fillet w/ Egg Meal,170.00,3.12,Breakfast,Breakfast
63,2023/07/14,Fri,Philippines,McCrispy Chicken Fillet Ala King w/ Egg Meal,174.00,3.20,Breakfast,Breakfast
64,2023/07/14,Fri,Philippines,1-pc. Chicken McDo w/ Egg Meal,224.00,4.12,Breakfast,Breakfast
65,2023/07/14,Fri,Philippines,1-pc. Spicy Chicken McDo & Egg Meal,214.00,3.93,Breakfast,Breakfast
66,2023/07/14,Fri,Philippines,2-pc. Chicken McDo w/ Egg Meal,277.00,5.09,Breakfast,Breakfast
67,2023/07/14,Fri,Philippines,2-pc. Spicy Chicken McDo & Egg Meal,273.00,5.02,Breakfast,Breakfast
68,2023/07/14,Fri,Philippines,2-pc. Hotcakes with Hashbrown Meal,134.00,2.46,Breakfast,Breakfast
69,2023/07/14,Fri,Philippines,20-pc. Chicken McNuggets,350.00,6.43,Chicken,Regular
70,2023/07/14,Fri,Philippines,40-pc. Chicken McNuggets,700.00,12.87,Chicken,Regular
71,2023/07/14,Fri,Philippines,20-pc. Chicken McNuggets Bundle,495.00,9.10,Chicken,Regular
72,2023/07/14,Fri,Philippines,60-pc. Chicken McNuggets,1050.00,19.30,Chicken,Regular
73,2023/07/14,Fri,Philippines,80-pc. Chicken McNuggets,1400.00,25.73,Chicken,Regular
74,2023/07/14,Fri,Philippines,10-pc. Chicken McNuggets,175.00,3.22,Chicken,Regular
75,2023/07/14,Fri,Philippines,6-pc. Chicken McNuggets,99.00,1.82,Chicken,Regular
76,2023/07/14,Fri,Philippines,20-pc. Spicy Chicken McShare Box,1210.00,22.24,Chicken,All Day
77,2023/07/14,Fri,Philippines,10-pc. Spicy Chicken McShare Box,675.00,12.41,Chicken,All Day
78,2023/07/14,Fri,Philippines,15-pc. Spicy Chicken McShare Box,925.00,17.00,Chicken,All Day
79,2023/07/14,Fri,Philippines,2-pc. Chicken McDo Meal,222.00,4.08,Chicken,All Day
80,2023/07/14,Fri,Philippines,2-pc. Spicy Chicken McDo Meal,230.00,4.23,Chicken,All Day
81,2023/07/14,Fri,Philippines,1-pc. Spicy Chicken McDo Meal,135.00,2.48,Chicken,All Day
82,2023/07/14,Fri,Philippines,1-pc. Chicken McDo w/ McSpaghetti Meal,189.00,3.47,Chicken,Regular
83,2023/07/14,Fri,Philippines,Mega Meal - Spicy Chicken McDo w/ Rice & McSpaghetti,213.00,3.92,Chicken,Regular
84,2023/07/14,Fri,Philippines,McCrispy Chicken Fillet Meal,115.00,2.11,Chicken,All Day
85,2023/07/14,Fri,Philippines,McCrispy Chicken Fillet Ala King Meal,119.00,2.19,Chicken,All Day
86,2023/07/14,Fri,Philippines,1-pc. Chicken McDo Meal,131.00,2.41,Chicken,All Day
87,2023/07/14,Fri,Philippines,1-pc. Spicy Chicken McDo w/ McSpaghetti Meal,193.00,3.55,Chicken,Regular
88,2023/07/14,Fri,Philippines,6-pc. Chicken McNuggets w/ Rice Meal,182.00,3.35,Chicken,Regular
89,2023/07/14,Fri,Philippines,McChicken Meal,215.00,3.95,Chicken,Regular
90,2023/07/14,Fri,Philippines,1-pc. Chicken McDo & Fries Meal,187.00,3.44,Chicken,All Day
91,2023/07/14,Fri,Philippines,1-pc. Spicy Chicken McDo & Fries Meal,191.00,3.51,Chicken,All Day
92,2023/07/14,Fri,Philippines,McCrispy Chicken Fillet w/ Fries Meal,153.00,2.81,Chicken,All Day
93,2023/07/14,Fri,Philippines,McCrispy Chicken Fillet Ala King w/ Fries Meal,160.00,2.94,Chicken,All Day
94,2023/07/14,Fri,Philippines,6-pc. Chicken McNuggets w/ Fries Meal,203.00,3.73,Chicken,Regular
95,2023/07/14,Fri,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,217.00,3.99,Chicken,Breakfast
96,2023/07/14,Fri,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,220.00,4.04,Chicken,All Day
97,2023/07/14,Fri,Philippines,Mega Meal - Spicy Chicken McDo w/ Fries & McFlurry,224.00,4.12,Chicken,Regular
98,2023/07/14,Fri,Philippines,Mega Meal - Spicy Chicken McDo w/ Fries & Burger McDo,221.00,4.06,Chicken,All Day
99,2023/07/14,Fri,Philippines,2-pc. Chicken McDo & Fries Meal,267.00,4.91,Chicken,All Day
100,2023/07/14,Fri,Philippines,2-pc. Spicy Chicken McDo & Fries Meal,275.00,5.05,Chicken,All Day
101,2023/07/14,Fri,Philippines,1-pc. Chicken McDo w/ McSpaghetti & Fries Meal,242.00,4.45,Chicken,Regular
102,2023/07/14,Fri,Philippines,1-pc. Spicy Chicken McDo w/ McSpaghetti & Fries Meal,246.00,4.52,Chicken,Regular
103,2023/07/14,Fri,Philippines,Big Mac Meal,267.00,4.91,Burgers,Regular
104,2023/07/14,Fri,Philippines,Burger McDo Meal,140.00,2.57,Burgers,All Day
105,2023/07/14,Fri,Philippines,Cheesy Burger McDo Meal,143.00,2.63,Burgers,All Day
106,2023/07/14,Fri,Philippines,Cheeseburger Meal,170.00,3.12,Burgers,Regular
107,2023/07/14,Fri,Philippines,Cheeseburger Deluxe Meal,197.00,3.62,Burgers,Regular
108,2023/07/14,Fri,Philippines,Double Cheeseburger Meal,223.00,4.10,Burgers,Regular
109,2023/07/14,Fri,Philippines,McChicken Meal,215.00,3.95,Burgers,Regular
110,2023/07/14,Fri,Philippines,Quarter Pounder w/ Cheese Meal,267.00,4.91,Burgers,Regular
111,2023/07/14,Fri,Philippines,Double Big Mac Meal,327.00,6.01,Burgers,Regular
112,2023/07/14,Fri,Philippines,Double Quarter Pounder w/ Cheese Meal,323.00,5.94,Burgers,Regular
113,2023/07/14,Fri,Philippines,Triple Cheeseburger Meal,270.00,4.96,Burgers,Regular
114,2023/07/14,Fri,Philippines,Double McChicken Meal,248.00,4.56,Burgers,Regular
115,2023/07/14,Fri,Philippines,McCrispy Chicken Sandwich Meal,157.00,2.89,Burgers,All Day
116,2023/07/14,Fri,Philippines,The BCB Meal,260.00,4.78,Burgers,Regular
