,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/03/04,Sat,Philippines,Double Big Mac Meal,306.00,5.51,McDelivery Exclusives,Regular
2,2023/03/04,Sat,Philippines,Double Quarter Pounder w/ Cheese Meal,306.00,5.51,McDelivery Exclusives,Regular
3,2023/03/04,Sat,Philippines,The BCB Meal,252.00,4.54,McDelivery Exclusives,Regular
4,2023/03/04,Sat,Philippines,Triple Cheeseburger Meal,247.00,4.45,McDelivery Exclusives,Regular
5,2023/03/04,Sat,Philippines,Double McChicken Meal,237.00,4.27,McDelivery Exclusives,Regular
6,2023/03/04,Sat,Philippines,Mega Meal - Chicken McDo w/ McSpaghetti & Sundae,208.00,3.75,McDelivery Exclusives,Regular
7,2023/03/04,Sat,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,210.00,3.78,McDelivery Exclusives,All Day
8,2023/03/04,Sat,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,205.00,3.69,McDelivery Exclusives,All Day
9,2023/03/04,Sat,Philippines,1pc Fish & Fries Meal,242.00,4.36,Featured,Regular
10,2023/03/04,Sat,Philippines,1pc. Fish & Fries Solo,197.00,3.55,Featured,Regular
11,2023/03/04,Sat,Philippines,2pc Fish & Fries Meal,362.00,6.52,Featured,Regular
12,2023/03/04,Sat,Philippines,2pc. Fish & Fries Solo,317.00,5.71,Featured,Regular
13,2023/03/04,Sat,Philippines,1pc Fish & Rice Meal,212.00,3.82,Featured,Regular
14,2023/03/04,Sat,Philippines,1pc. Fish & Rice Solo,182.00,3.28,Featured,Regular
15,2023/03/04,Sat,Philippines,2pc Fish & Rice Meal,332.00,5.98,Featured,Regular
16,2023/03/04,Sat,Philippines,2pc. Fish & Rice Solo,302.00,5.44,Featured,Regular
17,2023/03/04,Sat,Philippines,BFF Fries,158.00,2.85,Featured,All Day
18,2023/03/04,Sat,Philippines,1-pc. Spicy Chicken McDo & Fries Meal,179.00,3.22,Featured,Regular
19,2023/03/04,Sat,Philippines,1-pc. Chicken McDo & Mushroom Soup Meal,160.00,2.88,Featured,Regular
20,2023/03/04,Sat,Philippines,6-pc. Chicken McShare Box,437.00,7.87,Featured,All Day
21,2023/03/04,Sat,Philippines,"Quarter Pounder w/ Cheese, Lettuce, & Tomatoes Meal",271.00,4.88,Featured,Regular
22,2023/03/04,Sat,Philippines,McCrispy Chicken Sandwich w/ Lettuce & Tomatoes Meal,166.00,2.99,Featured,Regular
23,2023/03/04,Sat,Philippines,Cheesy Burger McDo w/ Lettuce & Tomatoes Meal,160.00,2.88,Featured,Regular
24,2023/03/04,Sat,Philippines,Snack Burger McShare,380.00,6.85,Group Meals,Regular
25,2023/03/04,Sat,Philippines,6-pc. Chicken McShare Box,437.00,7.87,Group Meals,All Day
26,2023/03/04,Sat,Philippines,8-pc. Chicken McShare Box,579.00,10.43,Group Meals,All Day
27,2023/03/04,Sat,Philippines,McSpaghetti Platter,242.00,4.36,Group Meals,Regular
28,2023/03/04,Sat,Philippines,10-pc. Chicken McNuggets,204.00,3.67,Group Meals,Regular
29,2023/03/04,Sat,Philippines,20-pc. Chicken McNuggets,406.00,7.31,Group Meals,Regular
30,2023/03/04,Sat,Philippines,BFF Fries N' McFloat Combo,265.00,4.77,Group Meals,All Day
31,2023/03/04,Sat,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,281.00,5.06,Group Meals,All Day
32,2023/03/04,Sat,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,281.00,5.06,Group Meals,All Day
33,2023/03/04,Sat,Philippines,20-pc. Chicken McNuggets Bundle,516.00,9.30,Group Meals,Regular
34,2023/03/04,Sat,Philippines,McShare Bundle for 3,589.00,10.61,Group Meals,All Day
35,2023/03/04,Sat,Philippines,McShare Bundle for 4,809.00,14.57,Group Meals,All Day
36,2023/03/04,Sat,Philippines,10-pc. Chicken McShare Box,633.00,11.40,Group Meals,All Day
