,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2022/12/04,Sun,Japan,Sankaku Choco Pie Black,180.00,1.34,Recommendations,Regular Menu
2,2022/12/04,Sun,Japan,Delivery Set for 3,2950.00,21.96,Recommendations,Regular Menu
3,2022/12/04,Sun,Japan,Delivery Set for 2,2100.00,15.63,Recommendations,Regular Menu
4,2022/12/04,Sun,Japan,McDelivery® Set,1700.00,12.66,Recommendations,Regular Menu
5,2022/12/04,Sun,Japan,Potenage XL ＋2 choices,1680.00,12.51,Recommendations,Regular Menu
6,2022/12/04,Sun,Japan,PoteNage DAI,630.00,4.69,Recommendations,Regular Menu
7,2022/12/04,Sun,Japan,PoteNage TOKUDAI,1000.00,7.44,Recommendations,Regular Menu
8,2022/12/04,Sun,Japan,Smile,0.00,0.00,Recommendations,Regular Menu
9,2022/12/04,Sun,Japan,Sankaku Choco Pie Black,180.00,1.34,Recommendations,Breakfast Menu
10,2022/12/04,Sun,Japan,McDelivery® Morning Set,1600.00,11.91,Recommendations,Breakfast Menu
11,2022/12/04,Sun,Japan,Smile,0.00,0.00,Recommendations,Breakfast Menu
12,2022/12/04,Sun,Japan,Big Mac®,480.00,3.57,Burgers,Regular Menu
13,2022/12/04,Sun,Japan,Roasted Soy Sauce Double Thick Beef,580.00,4.32,Burgers,Regular Menu
14,2022/12/04,Sun,Japan,Roasted Soy Sauce Bacon Tomato Thick Beef,570.00,4.24,Burgers,Regular Menu
15,2022/12/04,Sun,Japan,Double Cheeseburger,430.00,3.20,Burgers,Regular Menu
16,2022/12/04,Sun,Japan,Teriyaki McBurger,430.00,3.20,Burgers,Regular Menu
17,2022/12/04,Sun,Japan,Filet-O-Fish®,430.00,3.20,Burgers,Regular Menu
18,2022/12/04,Sun,Japan,Chicken Filet-O®,440.00,3.28,Burgers,Regular Menu
19,2022/12/04,Sun,Japan,Teriyaki Chicken Filet-O,450.00,3.35,Burgers,Regular Menu
20,2022/12/04,Sun,Japan,Bacon Lettuce Burger,440.00,3.28,Burgers,Regular Menu
21,2022/12/04,Sun,Japan,Shrimp Filet-O,460.00,3.42,Burgers,Regular Menu
22,2022/12/04,Sun,Japan,Spicy Beef Burger,250.00,1.86,Burgers,Regular Menu
23,2022/12/04,Sun,Japan,"Spicy Chicken Burger ""Spachiki""",250.00,1.86,Burgers,Regular Menu
24,2022/12/04,Sun,Japan,Egg Cheeseburger,280.00,2.08,Burgers,Regular Menu
25,2022/12/04,Sun,Japan,Chicken Cheese Burger,280.00,2.08,Burgers,Regular Menu
26,2022/12/04,Sun,Japan,Hamburger,190.00,1.41,Burgers,Regular Menu
