,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2022/05/31,Tue,Japan,McShake® Tsujiri Matcha Latte,180.00,1.41,Recommendations,Regular Menu
2,2022/05/31,Tue,Japan,McFizz® Aomori Fuji apple,290.00,2.27,Recommendations,Regular Menu
3,2022/05/31,Tue,Japan,McFizz® Kumamoto Watermelon,290.00,2.27,Recommendations,Regular Menu
4,2022/05/31,Tue,Japan,Delivery Set for 3,2500.00,19.59,Recommendations,Regular Menu
5,2022/05/31,Tue,Japan,Delivery Set for 2,1800.00,14.11,Recommendations,Regular Menu
6,2022/05/31,Tue,Japan,McDelivery® Set,1500.00,11.75,Recommendations,Regular Menu
7,2022/05/31,Tue,Japan,Potenage XL ＋2 choices,1360.00,10.66,Recommendations,Regular Menu
8,2022/05/31,Tue,Japan,PoteNage DAI,600.00,4.70,Recommendations,Regular Menu
9,2022/05/31,Tue,Japan,PoteNage TOKUDAI,960.00,7.52,Recommendations,Regular Menu
10,2022/05/31,Tue,Japan,Smile,0.00,0.00,Recommendations,Regular Menu
11,2022/05/31,Tue,Japan,McShake® Tsujiri Matcha Latte,180.00,1.41,Recommendations,Breakfast Menu
12,2022/05/31,Tue,Japan,McFizz® Aomori Fuji apple,290.00,2.27,Recommendations,Breakfast Menu
13,2022/05/31,Tue,Japan,McFizz® Kumamoto Watermelon,290.00,2.27,Recommendations,Breakfast Menu
14,2022/05/31,Tue,Japan,McDelivery® Morning Set,1500.00,11.75,Recommendations,Breakfast Menu
15,2022/05/31,Tue,Japan,Smile,0.00,0.00,Recommendations,Breakfast Menu
16,2022/05/31,Tue,Japan,Big Mac®,430.00,3.37,Burgers,Regular Menu
17,2022/05/31,Tue,Japan,Roasted Soy Sauce Double Thick Beef,570.00,4.47,Burgers,Regular Menu
18,2022/05/31,Tue,Japan,Roasted Soy Sauce Bacon Tomato Thick Beef,570.00,4.47,Burgers,Regular Menu
19,2022/05/31,Tue,Japan,Double Cheeseburger,390.00,3.06,Burgers,Regular Menu
20,2022/05/31,Tue,Japan,Teriyaki McBurger,390.00,3.06,Burgers,Regular Menu
21,2022/05/31,Tue,Japan,Filet-O-Fish®,390.00,3.06,Burgers,Regular Menu
22,2022/05/31,Tue,Japan,Chicken Filet-O®,400.00,3.13,Burgers,Regular Menu
23,2022/05/31,Tue,Japan,Teriyaki Chicken Filet-O,410.00,3.21,Burgers,Regular Menu
24,2022/05/31,Tue,Japan,Bacon Lettuce Burger,400.00,3.13,Burgers,Regular Menu
25,2022/05/31,Tue,Japan,Shrimp Filet-O,430.00,3.37,Burgers,Regular Menu
26,2022/05/31,Tue,Japan,Spicy Beef Burger,250.00,1.96,Burgers,Regular Menu
27,2022/05/31,Tue,Japan,"Spicy Chicken Burger ""Spachiki""",250.00,1.96,Burgers,Regular Menu
28,2022/05/31,Tue,Japan,Egg Cheeseburger,250.00,1.96,Burgers,Regular Menu
29,2022/05/31,Tue,Japan,Chicken Cheese Burger,250.00,1.96,Burgers,Regular Menu
30,2022/05/31,Tue,Japan,Hamburger,150.00,1.18,Burgers,Regular Menu
31,2022/05/31,Tue,Japan,Chicken Crisp,150.00,1.18,Burgers,Regular Menu
32,2022/05/31,Tue,Japan,Cheeseburger,180.00,1.41,Burgers,Regular Menu
33,2022/05/31,Tue,Japan,Bai Big Mac,530.00,4.15,Burgers,Regular Menu
34,2022/05/31,Tue,Japan,Bai Double Cheeseburger,490.00,3.84,Burgers,Regular Menu
35,2022/05/31,Tue,Japan,Bai Teriyaki McBurger,490.00,3.84,Burgers,Regular Menu
36,2022/05/31,Tue,Japan,Bai Filet-O-Fish,490.00,3.84,Burgers,Regular Menu
37,2022/05/31,Tue,Japan,Bai Chicken Filet-O,500.00,3.92,Burgers,Regular Menu
38,2022/05/31,Tue,Japan,Bai Teriyaki Chicken Filet-O,510.00,4.00,Burgers,Regular Menu
39,2022/05/31,Tue,Japan,Bai Bacon Lettuce Burger,500.00,3.92,Burgers,Regular Menu
40,2022/05/31,Tue,Japan,Bai Shrimp Filet-O,530.00,4.15,Burgers,Regular Menu
41,2022/05/31,Tue,Japan,Bai Spicy Beef Burger,350.00,2.74,Burgers,Regular Menu
42,2022/05/31,Tue,Japan,Bai Spicy Chicken Burger,350.00,2.74,Burgers,Regular Menu
43,2022/05/31,Tue,Japan,Bai Egg Cheeseburger,350.00,2.74,Burgers,Regular Menu
44,2022/05/31,Tue,Japan,Bai Chicken Cheese Burger,350.00,2.74,Burgers,Regular Menu
45,2022/05/31,Tue,Japan,Bai Hamburger,250.00,1.96,Burgers,Regular Menu
46,2022/05/31,Tue,Japan,Bai Chicken Crisp,250.00,1.96,Burgers,Regular Menu
47,2022/05/31,Tue,Japan,Bai Cheeseburger,280.00,2.19,Burgers,Regular Menu
48,2022/05/31,Tue,Japan,Smile,0.00,0.00,Burgers,Regular Menu
49,2022/05/31,Tue,Japan,McFry (S),200.00,1.57,Sides,Regular Menu
50,2022/05/31,Tue,Japan,McFry (M),340.00,2.66,Sides,Regular Menu
51,2022/05/31,Tue,Japan,McFry (L),400.00,3.13,Sides,Regular Menu
52,2022/05/31,Tue,Japan,Chicken McNuggets® 5Pcs,250.00,1.96,Sides,Regular Menu
53,2022/05/31,Tue,Japan,Chicken McNuggets® 15Pcs,710.00,5.56,Sides,Regular Menu
54,2022/05/31,Tue,Japan,PoteNage DAI,600.00,4.70,Sides,Regular Menu
55,2022/05/31,Tue,Japan,PoteNage TOKUDAI,960.00,7.52,Sides,Regular Menu
56,2022/05/31,Tue,Japan,Shaka-Chicki,180.00,1.41,Sides,Regular Menu
57,2022/05/31,Tue,Japan,Side Salad,350.00,2.74,Sides,Regular Menu
