,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2022/10/24,Mon,Japan,Cheese Cheese Teriyaki McBurger,500.00,3.39,Recommendations,Regular Menu
2,2022/10/24,Mon,Japan,McDonald’s THE Chicken Garlic Pepper,290.00,1.97,Recommendations,Regular Menu
3,2022/10/24,Mon,Japan,Sankaku Choco Pie Black,180.00,1.22,Recommendations,Regular Menu
4,2022/10/24,Mon,Japan,Sankaku Choco Pie White,200.00,1.36,Recommendations,Regular Menu
5,2022/10/24,Mon,Japan,Tsukimi McShake®,170.00,1.15,Recommendations,Regular Menu
6,2022/10/24,Mon,Japan,Delivery Set for 3,2950.00,20.00,Recommendations,Regular Menu
7,2022/10/24,Mon,Japan,Delivery Set for 2,2100.00,14.24,Recommendations,Regular Menu
8,2022/10/24,Mon,Japan,McDelivery® Set,1700.00,11.53,Recommendations,Regular Menu
9,2022/10/24,Mon,Japan,Potenage XL ＋2 choices,1680.00,11.39,Recommendations,Regular Menu
10,2022/10/24,Mon,Japan,PoteNage DAI,630.00,4.27,Recommendations,Regular Menu
11,2022/10/24,Mon,Japan,PoteNage TOKUDAI,1000.00,6.78,Recommendations,Regular Menu
12,2022/10/24,Mon,Japan,Smile,0.00,0.00,Recommendations,Regular Menu
13,2022/10/24,Mon,Japan,McDonald’s THE Chicken Garlic Pepper,290.00,1.97,Recommendations,Breakfast Menu
14,2022/10/24,Mon,Japan,Sankaku Choco Pie Black,180.00,1.22,Recommendations,Breakfast Menu
15,2022/10/24,Mon,Japan,Sankaku Choco Pie White,200.00,1.36,Recommendations,Breakfast Menu
16,2022/10/24,Mon,Japan,Tsukimi McShake®,170.00,1.15,Recommendations,Breakfast Menu
17,2022/10/24,Mon,Japan,McDelivery® Morning Set,1600.00,10.85,Recommendations,Breakfast Menu
18,2022/10/24,Mon,Japan,Smile,0.00,0.00,Recommendations,Breakfast Menu
19,2022/10/24,Mon,Japan,Big Mac®,480.00,3.26,Burgers,Regular Menu
20,2022/10/24,Mon,Japan,Roasted Soy Sauce Double Thick Beef,580.00,3.93,Burgers,Regular Menu
21,2022/10/24,Mon,Japan,Roasted Soy Sauce Bacon Tomato Thick Beef,570.00,3.87,Burgers,Regular Menu
22,2022/10/24,Mon,Japan,Double Cheeseburger,430.00,2.92,Burgers,Regular Menu
23,2022/10/24,Mon,Japan,Teriyaki McBurger,430.00,2.92,Burgers,Regular Menu
24,2022/10/24,Mon,Japan,Filet-O-Fish®,430.00,2.92,Burgers,Regular Menu
25,2022/10/24,Mon,Japan,Chicken Filet-O®,440.00,2.98,Burgers,Regular Menu
26,2022/10/24,Mon,Japan,Teriyaki Chicken Filet-O,450.00,3.05,Burgers,Regular Menu
27,2022/10/24,Mon,Japan,Bacon Lettuce Burger,440.00,2.98,Burgers,Regular Menu
28,2022/10/24,Mon,Japan,Shrimp Filet-O,460.00,3.12,Burgers,Regular Menu
29,2022/10/24,Mon,Japan,Spicy Beef Burger,250.00,1.70,Burgers,Regular Menu
30,2022/10/24,Mon,Japan,"Spicy Chicken Burger ""Spachiki""",250.00,1.70,Burgers,Regular Menu
31,2022/10/24,Mon,Japan,Egg Cheeseburger,280.00,1.90,Burgers,Regular Menu
32,2022/10/24,Mon,Japan,Chicken Cheese Burger,280.00,1.90,Burgers,Regular Menu
33,2022/10/24,Mon,Japan,Hamburger,190.00,1.29,Burgers,Regular Menu
34,2022/10/24,Mon,Japan,Chicken Crisp,190.00,1.29,Burgers,Regular Menu
35,2022/10/24,Mon,Japan,Cheeseburger,230.00,1.56,Burgers,Regular Menu
36,2022/10/24,Mon,Japan,Bai Big Mac,580.00,3.93,Burgers,Regular Menu
37,2022/10/24,Mon,Japan,Bai Double Cheeseburger,530.00,3.59,Burgers,Regular Menu
38,2022/10/24,Mon,Japan,Bai Teriyaki McBurger,530.00,3.59,Burgers,Regular Menu
39,2022/10/24,Mon,Japan,Bai Filet-O-Fish,530.00,3.59,Burgers,Regular Menu
40,2022/10/24,Mon,Japan,Bai Chicken Filet-O,540.00,3.66,Burgers,Regular Menu
