,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
0,2022/03/02,Wed,Japan,Thick Beef Burger Pepper & Cheese,530.00,4.61,Recommendations,Regular Menu
1,2022/03/02,Wed,Japan,Grilled Chicken Burger Salt & Lemon,510.00,4.44,Recommendations,Regular Menu
2,2022/03/02,Wed,Japan,N.Y. Burgers Delivery Set,1200.00,10.45,Recommendations,Regular Menu
3,2022/03/02,Wed,Japan,N.Y. Burgers Delivery Set for 3,2340.00,20.37,Recommendations,Regular Menu
4,2022/03/02,Wed,Japan,N.Y. Burgers Delivery Set for 2,1580.00,13.75,Recommendations,Regular Menu
5,2022/03/02,Wed,Japan,McFlurry® with KITKAT®,340.00,2.96,Recommendations,Regular Menu
6,2022/03/02,Wed,Japan,McFlurry® with KITKAT® Strawberry,370.00,3.22,Recommendations,Regular Menu
7,2022/03/02,Wed,Japan,Hitokuchi Churros,280.00,2.44,Recommendations,Regular Menu
8,2022/03/02,Wed,Japan,Delivery Set for 3,2500.00,21.76,Recommendations,Regular Menu
9,2022/03/02,Wed,Japan,Delivery Set for 2,1800.00,15.67,Recommendations,Regular Menu
10,2022/03/02,Wed,Japan,McDelivery® Set,1500.00,13.06,Recommendations,Regular Menu
11,2022/03/02,Wed,Japan,Potenage XL ＋2 choices,1360.00,11.84,Recommendations,Regular Menu
12,2022/03/02,Wed,Japan,PoteNage DAI,590.00,5.14,Recommendations,Regular Menu
13,2022/03/02,Wed,Japan,PoteNage TOKUDAI,940.00,8.18,Recommendations,Regular Menu
14,2022/03/02,Wed,Japan,Smile,0.00,0.00,Recommendations,Regular Menu
15,2022/03/02,Wed,Japan,McFlurry® with KITKAT®,340.00,2.96,Recommendations,Breakfast Menu
16,2022/03/02,Wed,Japan,McFlurry® with KITKAT® Strawberry,370.00,3.22,Recommendations,Breakfast Menu
17,2022/03/02,Wed,Japan,Hitokuchi Churros,280.00,2.44,Recommendations,Breakfast Menu
18,2022/03/02,Wed,Japan,McDelivery® Morning Set,1500.00,13.06,Recommendations,Breakfast Menu
19,2022/03/02,Wed,Japan,Smile,0.00,0.00,Recommendations,Breakfast Menu
20,2022/03/02,Wed,Japan,Big Mac®,420.00,3.66,Burgers,Regular Menu
21,2022/03/02,Wed,Japan,Roasted Soy Sauce Double Thick Beef,560.00,4.87,Burgers,Regular Menu
22,2022/03/02,Wed,Japan,Roasted Soy Sauce Bacon Tomato Thick Beef,560.00,4.87,Burgers,Regular Menu
23,2022/03/02,Wed,Japan,Double Cheeseburger,380.00,3.31,Burgers,Regular Menu
24,2022/03/02,Wed,Japan,Teriyaki McBurger,380.00,3.31,Burgers,Regular Menu
25,2022/03/02,Wed,Japan,Filet-O-Fish®,380.00,3.31,Burgers,Regular Menu
26,2022/03/02,Wed,Japan,Chicken Filet-O®,390.00,3.39,Burgers,Regular Menu
27,2022/03/02,Wed,Japan,Teriyaki Chicken Filet-O,400.00,3.48,Burgers,Regular Menu
28,2022/03/02,Wed,Japan,Bacon Lettuce Burger,390.00,3.39,Burgers,Regular Menu
29,2022/03/02,Wed,Japan,Shrimp Filet-O,420.00,3.66,Burgers,Regular Menu
30,2022/03/02,Wed,Japan,Spicy Beef Burger,230.00,2.00,Burgers,Regular Menu
31,2022/03/02,Wed,Japan,"Spicy Chicken Burger ""Spachiki""",230.00,2.00,Burgers,Regular Menu
32,2022/03/02,Wed,Japan,Egg Cheeseburger,230.00,2.00,Burgers,Regular Menu
33,2022/03/02,Wed,Japan,Chicken Cheese Burger,230.00,2.00,Burgers,Regular Menu
34,2022/03/02,Wed,Japan,Hamburger,130.00,1.13,Burgers,Regular Menu
35,2022/03/02,Wed,Japan,Chicken Crisp,130.00,1.13,Burgers,Regular Menu
36,2022/03/02,Wed,Japan,Cheeseburger,160.00,1.39,Burgers,Regular Menu
