,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
0,2022/02/14,Mon,Japan,Thick Beef Burger Pepper & Cheese,530.00,4.59,Recommendations,Regular Menu
1,2022/02/14,Mon,Japan,Grilled Chicken Burger Salt & Lemon,510.00,4.41,Recommendations,Regular Menu
2,2022/02/14,Mon,Japan,N.Y. Burgers Delivery Set,1200.00,10.39,Recommendations,Regular Menu
3,2022/02/14,Mon,Japan,N.Y. Burgers Delivery Set for 3,2340.00,20.25,Recommendations,Regular Menu
4,2022/02/14,Mon,Japan,N.Y. Burgers Delivery Set for 2,1580.00,13.68,Recommendations,Regular Menu
5,2022/02/14,Mon,Japan,Delivery Set for 3,2500.00,21.64,Recommendations,Regular Menu
6,2022/02/14,Mon,Japan,Delivery Set for 2,1800.00,15.58,Recommendations,Regular Menu
7,2022/02/14,Mon,Japan,McDelivery® Set,1500.00,12.98,Recommendations,Regular Menu
8,2022/02/14,Mon,Japan,Potenage XL ＋2 choices,1360.00,11.77,Recommendations,Regular Menu
9,2022/02/14,Mon,Japan,PoteNage DAI,590.00,5.11,Recommendations,Regular Menu
10,2022/02/14,Mon,Japan,PoteNage TOKUDAI,940.00,8.14,Recommendations,Regular Menu
11,2022/02/14,Mon,Japan,Macaron Citron,180.00,1.56,Recommendations,Regular Menu
12,2022/02/14,Mon,Japan,White Choco Strawberry Latte,450.00,3.89,Recommendations,Regular Menu
13,2022/02/14,Mon,Japan,Iced White Choco Strawberry Latte,450.00,3.89,Recommendations,Regular Menu
14,2022/02/14,Mon,Japan,White Choco Strawberry Frappe,570.00,4.93,Recommendations,Regular Menu
15,2022/02/14,Mon,Japan,Chocolat Nuts Mousse Cake,490.00,4.24,Recommendations,Regular Menu
16,2022/02/14,Mon,Japan,Choco Frappe with  OREO® Cookie,510.00,4.41,Recommendations,Regular Menu
17,2022/02/14,Mon,Japan,Uji Matcha Frappe,510.00,4.41,Recommendations,Regular Menu
18,2022/02/14,Mon,Japan,Choco Frappe,450.00,3.89,Recommendations,Regular Menu
19,2022/02/14,Mon,Japan,Macaron Chocolate,180.00,1.56,Recommendations,Regular Menu
20,2022/02/14,Mon,Japan,Macaron Vanilla,180.00,1.56,Recommendations,Regular Menu
21,2022/02/14,Mon,Japan,Macaron Raspberry,180.00,1.56,Recommendations,Regular Menu
22,2022/02/14,Mon,Japan,Mango Smoothie,520.00,4.50,Recommendations,Regular Menu
23,2022/02/14,Mon,Japan,Café Latte(McCafé by Barista),290.00,2.51,Recommendations,Regular Menu
24,2022/02/14,Mon,Japan,Iced Café Latte (McCafé by Barista),340.00,2.94,Recommendations,Regular Menu
25,2022/02/14,Mon,Japan,Caramel Latte(McCafé by Barista),350.00,3.03,Recommendations,Regular Menu
26,2022/02/14,Mon,Japan,Café Mocha,350.00,3.03,Recommendations,Regular Menu
27,2022/02/14,Mon,Japan,Americano,270.00,2.34,Recommendations,Regular Menu
28,2022/02/14,Mon,Japan,Iced Americano,320.00,2.77,Recommendations,Regular Menu
29,2022/02/14,Mon,Japan,Smile,0.00,0.00,Recommendations,Regular Menu
30,2022/02/14,Mon,Japan,McDelivery® Morning Set,1500.00,12.98,Recommendations,Breakfast Menu
31,2022/02/14,Mon,Japan,Macaron Citron,180.00,1.56,Recommendations,Breakfast Menu
32,2022/02/14,Mon,Japan,White Choco Strawberry Latte,450.00,3.89,Recommendations,Breakfast Menu
33,2022/02/14,Mon,Japan,Iced White Choco Strawberry Latte,450.00,3.89,Recommendations,Breakfast Menu
34,2022/02/14,Mon,Japan,White Choco Strawberry Frappe,570.00,4.93,Recommendations,Breakfast Menu
