,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2022/07/03,Sun,Japan,Spicy Double Cheeseburger,490.00,3.62,Recommendations,Regular Menu
2,2022/07/03,Sun,Japan,Red Garlic Teriyaki,490.00,3.62,Recommendations,Regular Menu
3,2022/07/03,Sun,Japan,White Triple Cheeseburger,510.00,3.77,Recommendations,Regular Menu
4,2022/07/03,Sun,Japan,Char Collaboration Delivery Set for 3,2430.00,17.97,Recommendations,Regular Menu
5,2022/07/03,Sun,Japan,Char Collaboration Delivery Set for 2,1640.00,12.13,Recommendations,Regular Menu
6,2022/07/03,Sun,Japan,Char Collaboration Delivery Set for 1,1440.00,10.65,Recommendations,Regular Menu
7,2022/07/03,Sun,Japan,Gohan Chicken Garlic Bacon,460.00,3.40,Recommendations,Regular Menu
8,2022/07/03,Sun,Japan,Gohan Shrimp Spicy Flavor,470.00,3.48,Recommendations,Regular Menu
9,2022/07/03,Sun,Japan,Gohan Teriyaki,440.00,3.25,Recommendations,Regular Menu
10,2022/07/03,Sun,Japan,Gohan Burger Delivery Bundle,3060.00,22.63,Recommendations,Regular Menu
11,2022/07/03,Sun,Japan,Spicy Chicken McNuggets 5Pcs,250.00,1.85,Recommendations,Regular Menu
12,2022/07/03,Sun,Japan,Pote Nage Large with Spicy Chicken McNuggets,600.00,4.44,Recommendations,Regular Menu
13,2022/07/03,Sun,Japan,Pote Nage Extra Large with Spicy Chicken McNuggets,960.00,7.10,Recommendations,Regular Menu
14,2022/07/03,Sun,Japan,McShake® CALPIS®,150.00,1.11,Recommendations,Regular Menu
15,2022/07/03,Sun,Japan,McFizz® Red Energy,290.00,2.14,Recommendations,Regular Menu
16,2022/07/03,Sun,Japan,Delivery Set for 3,2500.00,18.49,Recommendations,Regular Menu
17,2022/07/03,Sun,Japan,Delivery Set for 2,1800.00,13.31,Recommendations,Regular Menu
18,2022/07/03,Sun,Japan,McDelivery® Set,1500.00,11.09,Recommendations,Regular Menu
19,2022/07/03,Sun,Japan,Potenage XL ＋2 choices,1360.00,10.06,Recommendations,Regular Menu
20,2022/07/03,Sun,Japan,PoteNage DAI,600.00,4.44,Recommendations,Regular Menu
21,2022/07/03,Sun,Japan,PoteNage TOKUDAI,960.00,7.10,Recommendations,Regular Menu
22,2022/07/03,Sun,Japan,Smile,0.00,0.00,Recommendations,Regular Menu
23,2022/07/03,Sun,Japan,Double Cheese Sausage McMuffin,370.00,2.74,Recommendations,Breakfast Menu
