,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2023/04/03,Mon,South Korea,1955 Triple Onion Burger,10200.00,7.81,Specials,Regular Menu
2,2023/04/03,Mon,South Korea,Shrimp Onion Burger,8200.00,6.28,Specials,Regular Menu
3,2023/04/03,Mon,South Korea,Double Quarter Pounder® with Cheese,10400.00,7.96,Specials,Regular Menu
4,2023/04/03,Mon,South Korea,Quarter Pounder® with Cheese,8900.00,6.81,Specials,Regular Menu
5,2023/04/03,Mon,South Korea,McCrispy™ Deluxe Burger,9200.00,7.04,Specials,Regular Menu
6,2023/04/03,Mon,South Korea,McCrispy™ Classic Burger,8700.00,6.66,Specials,Regular Menu
7,2023/04/03,Mon,South Korea,Shrimp Snack Wrap,3100.00,2.37,Specials,Regular Menu
8,2023/04/03,Mon,South Korea,Vanilla Latte,4500.00,3.44,Specials,Regular Menu
9,2023/04/03,Mon,South Korea,Vanilla Sundae,2800.00,2.14,Specials,Regular Menu
10,2023/04/03,Mon,South Korea,Strawberry Chiller,3700.00,2.83,Specials,Regular Menu
11,2023/04/03,Mon,South Korea,Jeju Hallabong Chiller,3700.00,2.83,Specials,Regular Menu
12,2023/04/03,Mon,South Korea,Shrimp Snack Wrap,3100.00,2.37,Specials,Breakfast Menu
13,2023/04/03,Mon,South Korea,BLT Egg Muffin,6300.00,4.82,Specials,Breakfast Menu
14,2023/04/03,Mon,South Korea,Bacon & Egg McMuffin,5900.00,4.52,Specials,Breakfast Menu
15,2023/04/03,Mon,South Korea,Sausage & Egg McMuffin,6100.00,4.67,Specials,Breakfast Menu
16,2023/04/03,Mon,South Korea,Vanilla Latte,4500.00,3.44,Specials,Breakfast Menu
17,2023/04/03,Mon,South Korea,Iced Americano (No Syrup),3300.00,2.53,Specials,Breakfast Menu
18,2023/04/03,Mon,South Korea,Strawberry Chiller,3700.00,2.83,Specials,Breakfast Menu
19,2023/04/03,Mon,South Korea,Jeju Hallabong Chiller,3700.00,2.83,Specials,Breakfast Menu
20,2023/04/03,Mon,South Korea,1955 Triple Onion Burger,8600.00,6.58,Ala Carte & Value Meals,Regular Menu
21,2023/04/03,Mon,South Korea,Shrimp Onion Burger,6300.00,4.82,Ala Carte & Value Meals,Regular Menu
22,2023/04/03,Mon,South Korea,Double Quarter Pounder® with Cheese,8200.00,6.28,Ala Carte & Value Meals,Regular Menu
23,2023/04/03,Mon,South Korea,Quarter Pounder® with Cheese,6300.00,4.82,Ala Carte & Value Meals,Regular Menu
24,2023/04/03,Mon,South Korea,McCrispy™ Deluxe Burger,7600.00,5.82,Ala Carte & Value Meals,Regular Menu
25,2023/04/03,Mon,South Korea,McCrispy™ Classic Burger,6700.00,5.13,Ala Carte & Value Meals,Regular Menu
26,2023/04/03,Mon,South Korea,Triple Cheeseburger,6600.00,5.05,Ala Carte & Value Meals,Regular Menu
27,2023/04/03,Mon,South Korea,Double Bulgogi Burger,5300.00,4.06,Ala Carte & Value Meals,Regular Menu
28,2023/04/03,Mon,South Korea,Big Mac®,6000.00,4.59,Ala Carte & Value Meals,Regular Menu
29,2023/04/03,Mon,South Korea,McSpicy® Shanghai Burger,6000.00,4.59,Ala Carte & Value Meals,Regular Menu
30,2023/04/03,Mon,South Korea,1955® Burger,7200.00,5.51,Ala Carte & Value Meals,Regular Menu
31,2023/04/03,Mon,South Korea,McChicken® Mozzarella,5800.00,4.44,Ala Carte & Value Meals,Regular Menu
32,2023/04/03,Mon,South Korea,McChicken®,4300.00,3.29,Ala Carte & Value Meals,Regular Menu
33,2023/04/03,Mon,South Korea,Egg Bulgogi Burger,4300.00,3.29,Ala Carte & Value Meals,Regular Menu
34,2023/04/03,Mon,South Korea,Bulgogi Burger,3600.00,2.76,Ala Carte & Value Meals,Regular Menu
35,2023/04/03,Mon,South Korea,Supreme Shrimp Burger,5500.00,4.21,Ala Carte & Value Meals,Regular Menu
36,2023/04/03,Mon,South Korea,Shrimp Beef Burger,6600.00,5.05,Ala Carte & Value Meals,Regular Menu
37,2023/04/03,Mon,South Korea,Bacon Tomato Deluxe,6600.00,5.05,Ala Carte & Value Meals,Regular Menu
38,2023/04/03,Mon,South Korea,Cheeseburger,3500.00,2.68,Ala Carte & Value Meals,Regular Menu
39,2023/04/03,Mon,South Korea,Double Cheeseburger,5500.00,4.21,Ala Carte & Value Meals,Regular Menu
40,2023/04/03,Mon,South Korea,Hamburger,3300.00,2.53,Ala Carte & Value Meals,Regular Menu
41,2023/04/03,Mon,South Korea,Shrimp Snack Wrap,3100.00,2.37,Snacks & Sides,Regular Menu
42,2023/04/03,Mon,South Korea,Shanghai chicken snack wrap,3500.00,2.68,Snacks & Sides,Regular Menu
43,2023/04/03,Mon,South Korea,Coleslaw,2700.00,2.07,Snacks & Sides,Regular Menu
44,2023/04/03,Mon,South Korea,Golden Mozzarella Cheese Sticks 4pcs,5000.00,3.83,Snacks & Sides,Regular Menu
45,2023/04/03,Mon,South Korea,Golden Mozzarella Cheese Sticks 2pcs,3300.00,2.53,Snacks & Sides,Regular Menu
46,2023/04/03,Mon,South Korea,McNuggets® 10pc,5500.00,4.21,Snacks & Sides,Regular Menu
47,2023/04/03,Mon,South Korea,McNuggets® 6pc,4300.00,3.29,Snacks & Sides,Regular Menu
48,2023/04/03,Mon,South Korea,McNuggets® 4pc,3300.00,2.53,Snacks & Sides,Regular Menu
49,2023/04/03,Mon,South Korea,McSpicy® Chicken Tenders 4pc,5800.00,4.44,Snacks & Sides,Regular Menu
50,2023/04/03,Mon,South Korea,McSpicy® Chicken Tenders 2pc,3500.00,2.68,Snacks & Sides,Regular Menu
51,2023/04/03,Mon,South Korea,French Fries,2800.00,2.14,Snacks & Sides,Regular Menu
52,2023/04/03,Mon,South Korea,Add Sweet Sour Sauce,300.00,0.23,Snacks & Sides,Regular Menu
53,2023/04/03,Mon,South Korea,Add Sweet Chili Sauce,300.00,0.23,Snacks & Sides,Regular Menu
54,2023/04/03,Mon,South Korea,Add Cajun Sauce,300.00,0.23,Snacks & Sides,Regular Menu
55,2023/04/03,Mon,South Korea,Lemon McFizz with Coke,2900.00,2.22,Beverages,Regular Menu
56,2023/04/03,Mon,South Korea,Lemon McFizz with Zero Coke,2900.00,2.22,Beverages,Regular Menu
57,2023/04/03,Mon,South Korea,Lemon McFizz with Sprite,2900.00,2.22,Beverages,Regular Menu
58,2023/04/03,Mon,South Korea,Strawberry Chiller,3700.00,2.83,Beverages,Regular Menu
59,2023/04/03,Mon,South Korea,Jeju Hallabong Chiller,3700.00,2.83,Beverages,Regular Menu
60,2023/04/03,Mon,South Korea,Vanilla Latte,4500.00,3.44,Beverages,Regular Menu
61,2023/04/03,Mon,South Korea,Café Latte,4000.00,3.06,Beverages,Regular Menu
62,2023/04/03,Mon,South Korea,Cappuccino,4000.00,3.06,Beverages,Regular Menu
63,2023/04/03,Mon,South Korea,Americano,3300.00,2.53,Beverages,Regular Menu
64,2023/04/03,Mon,South Korea,Drip Coffee,2700.00,2.07,Beverages,Regular Menu
65,2023/04/03,Mon,South Korea,Iced Vanilla Latte,4500.00,3.44,Beverages,Regular Menu
66,2023/04/03,Mon,South Korea,Iced Café Latte (No Syrup),4000.00,3.06,Beverages,Regular Menu
67,2023/04/03,Mon,South Korea,Iced Americano (No Syrup),3300.00,2.53,Beverages,Regular Menu
68,2023/04/03,Mon,South Korea,Iced Drip Coffee (No Syrup),2500.00,1.91,Beverages,Regular Menu
69,2023/04/03,Mon,South Korea,Coca-Cola,2400.00,1.84,Beverages,Regular Menu
70,2023/04/03,Mon,South Korea,Coca-Cola Zero,2400.00,1.84,Beverages,Regular Menu
71,2023/04/03,Mon,South Korea,Sprite,2400.00,1.84,Beverages,Regular Menu
72,2023/04/03,Mon,South Korea,Fanta,2400.00,1.84,Beverages,Regular Menu
73,2023/04/03,Mon,South Korea,Decaffeine Vanilla Latte,4700.00,3.60,Beverages,Regular Menu
74,2023/04/03,Mon,South Korea,Decaffeine Café Latte,4200.00,3.21,Beverages,Regular Menu
75,2023/04/03,Mon,South Korea,Decaffeine Cappuccino,4200.00,3.21,Beverages,Regular Menu
76,2023/04/03,Mon,South Korea,Decaffeine Americano,3500.00,2.68,Beverages,Regular Menu
77,2023/04/03,Mon,South Korea,Decaffeine Iced Vanilla Latte,4700.00,3.60,Beverages,Regular Menu
78,2023/04/03,Mon,South Korea,Decaffeine Iced Café Latte (No Syrup),4200.00,3.21,Beverages,Regular Menu
79,2023/04/03,Mon,South Korea,Decaffeine Iced Americano (No Syrup),3500.00,2.68,Beverages,Regular Menu
80,2023/04/03,Mon,South Korea,Vanilla Shake,3500.00,2.68,Beverages,Regular Menu
81,2023/04/03,Mon,South Korea,Strawberry Shake,3500.00,2.68,Beverages,Regular Menu
82,2023/04/03,Mon,South Korea,Chocolate Shake,3500.00,2.68,Beverages,Regular Menu
83,2023/04/03,Mon,South Korea,Mineral Water,2000.00,1.53,Beverages,Regular Menu
84,2023/04/03,Mon,South Korea,Strawberry Chiller,3700.00,2.83,Desserts,Regular Menu
85,2023/04/03,Mon,South Korea,Jeju Hallabong Chiller,3700.00,2.83,Desserts,Regular Menu
86,2023/04/03,Mon,South Korea,Oreo McFlurry,3700.00,2.83,Desserts,Regular Menu
87,2023/04/03,Mon,South Korea,Very Strawberry McFlurry,3700.00,2.83,Desserts,Regular Menu
88,2023/04/03,Mon,South Korea,Vanilla Sundae,2800.00,2.14,Desserts,Regular Menu
89,2023/04/03,Mon,South Korea,Strawberry Sundae,2800.00,2.14,Desserts,Regular Menu
90,2023/04/03,Mon,South Korea,Chocolate Sundae,2800.00,2.14,Desserts,Regular Menu
91,2023/04/03,Mon,South Korea,Vanilla Shake,3500.00,2.68,Desserts,Regular Menu
92,2023/04/03,Mon,South Korea,Strawberry Shake,3500.00,2.68,Desserts,Regular Menu
93,2023/04/03,Mon,South Korea,Chocolate Shake,3500.00,2.68,Desserts,Regular Menu
94,2023/04/03,Mon,South Korea,Bulgogi Burger,5500.00,4.21,Happy Meal®,Regular Menu
95,2023/04/03,Mon,South Korea,McNuggets® 4pc,5500.00,4.21,Happy Meal®,Regular Menu
96,2023/04/03,Mon,South Korea,Hamburger,5500.00,4.21,Happy Meal®,Regular Menu
97,2023/04/03,Mon,South Korea,Shrimp Snack Wrap,3100.00,2.37,Breakfast & Value Meals,Breakfast Menu
98,2023/04/03,Mon,South Korea,BLT Egg Muffin,4500.00,3.44,Breakfast & Value Meals,Breakfast Menu
99,2023/04/03,Mon,South Korea,Egg McMuffin,3800.00,2.91,Breakfast & Value Meals,Breakfast Menu
100,2023/04/03,Mon,South Korea,Bacon & Egg McMuffin,4200.00,3.21,Breakfast & Value Meals,Breakfast Menu
101,2023/04/03,Mon,South Korea,Sausage & Egg McMuffin,4500.00,3.44,Breakfast & Value Meals,Breakfast Menu
102,2023/04/03,Mon,South Korea,Chicken 'n Cheese Muffin,4400.00,3.37,Breakfast & Value Meals,Breakfast Menu
103,2023/04/03,Mon,South Korea,Shanghai chicken snack wrap,3500.00,2.68,Breakfast & Value Meals,Breakfast Menu
104,2023/04/03,Mon,South Korea,Deluxe Breakfast,6000.00,4.59,Breakfast & Value Meals,Breakfast Menu
105,2023/04/03,Mon,South Korea,Hot Cakes 3pc ,4100.00,3.14,Breakfast & Value Meals,Breakfast Menu
