,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2023/07/21,Fri,South Korea,Jindo green onion cream croquette burger,10200.00,7.98,Specials,Regular Menu
2,2023/07/21,Fri,South Korea,Double Quarter Pounder® with Cheese,10400.00,8.14,Specials,Regular Menu
3,2023/07/21,Fri,South Korea,Quarter Pounder® with Cheese,8900.00,6.96,Specials,Regular Menu
4,2023/07/21,Fri,South Korea,McCrispy™ Deluxe Burger,9200.00,7.20,Specials,Regular Menu
5,2023/07/21,Fri,South Korea,McCrispy™ Classic Burger,8700.00,6.81,Specials,Regular Menu
6,2023/07/21,Fri,South Korea,Big Mac®,7800.00,6.10,Specials,Regular Menu
7,2023/07/21,Fri,South Korea,Honey Butter Ingeolmi Fries,3500.00,2.74,Specials,Regular Menu
8,2023/07/21,Fri,South Korea,7 Mixed Grain Shake,3900.00,3.05,Specials,Regular Menu
9,2023/07/21,Fri,South Korea,Cajun Beef Snack Wrap,3200.00,2.50,Specials,Regular Menu
10,2023/07/21,Fri,South Korea,McWings™ 2pc,4000.00,3.13,Specials,Regular Menu
11,2023/07/21,Fri,South Korea,Plum Peach Chiller,3700.00,2.90,Specials,Regular Menu
12,2023/07/21,Fri,South Korea,Vanilla Latte,4500.00,3.52,Specials,Regular Menu
13,2023/07/21,Fri,South Korea,Vanilla Sundae,2800.00,2.19,Specials,Regular Menu
14,2023/07/21,Fri,South Korea,Jeju Hallabong Chiller,3700.00,2.90,Specials,Regular Menu
15,2023/07/21,Fri,South Korea,Bacon Egg McGriddles,6700.00,5.24,Specials,Breakfast Menu
16,2023/07/21,Fri,South Korea,Sausage Egg McGriddles,7000.00,5.48,Specials,Breakfast Menu
17,2023/07/21,Fri,South Korea,7 Mixed Grain Shake,3900.00,3.05,Specials,Breakfast Menu
18,2023/07/21,Fri,South Korea,Plum Peach Chiller,3700.00,2.90,Specials,Breakfast Menu
19,2023/07/21,Fri,South Korea,BLT Egg Muffin,6300.00,4.93,Specials,Breakfast Menu
20,2023/07/21,Fri,South Korea,Bacon & Egg McMuffin,5900.00,4.62,Specials,Breakfast Menu
21,2023/07/21,Fri,South Korea,Sausage & Egg McMuffin,6100.00,4.77,Specials,Breakfast Menu
22,2023/07/21,Fri,South Korea,Vanilla Latte,4500.00,3.52,Specials,Breakfast Menu
23,2023/07/21,Fri,South Korea,Iced Americano (No Syrup),3300.00,2.58,Specials,Breakfast Menu
24,2023/07/21,Fri,South Korea,Jeju Hallabong Chiller,3700.00,2.90,Specials,Breakfast Menu
25,2023/07/21,Fri,South Korea,Jindo green onion cream croquette burger,8300.00,6.49,Ala Carte & Value Meals,Regular Menu
26,2023/07/21,Fri,South Korea,Double Quarter Pounder® with Cheese,8200.00,6.42,Ala Carte & Value Meals,Regular Menu
27,2023/07/21,Fri,South Korea,Quarter Pounder® with Cheese,6300.00,4.93,Ala Carte & Value Meals,Regular Menu
28,2023/07/21,Fri,South Korea,McCrispy™ Deluxe Burger,7600.00,5.95,Ala Carte & Value Meals,Regular Menu
29,2023/07/21,Fri,South Korea,McCrispy™ Classic Burger,6700.00,5.24,Ala Carte & Value Meals,Regular Menu
30,2023/07/21,Fri,South Korea,Big Mac®,6000.00,4.69,Ala Carte & Value Meals,Regular Menu
31,2023/07/21,Fri,South Korea,Triple Cheeseburger,6600.00,5.16,Ala Carte & Value Meals,Regular Menu
32,2023/07/21,Fri,South Korea,Double Bulgogi Burger,5300.00,4.15,Ala Carte & Value Meals,Regular Menu
33,2023/07/21,Fri,South Korea,McSpicy® Shanghai Burger,6000.00,4.69,Ala Carte & Value Meals,Regular Menu
34,2023/07/21,Fri,South Korea,1955® Burger,7200.00,5.63,Ala Carte & Value Meals,Regular Menu
35,2023/07/21,Fri,South Korea,McChicken® Mozzarella,5800.00,4.54,Ala Carte & Value Meals,Regular Menu
36,2023/07/21,Fri,South Korea,McChicken®,4300.00,3.36,Ala Carte & Value Meals,Regular Menu
37,2023/07/21,Fri,South Korea,Egg Bulgogi Burger,4300.00,3.36,Ala Carte & Value Meals,Regular Menu
38,2023/07/21,Fri,South Korea,Bulgogi Burger,3600.00,2.82,Ala Carte & Value Meals,Regular Menu
39,2023/07/21,Fri,South Korea,Supreme Shrimp Burger,5500.00,4.30,Ala Carte & Value Meals,Regular Menu
40,2023/07/21,Fri,South Korea,Shrimp Beef Burger,6600.00,5.16,Ala Carte & Value Meals,Regular Menu
41,2023/07/21,Fri,South Korea,Bacon Tomato Deluxe,6600.00,5.16,Ala Carte & Value Meals,Regular Menu
42,2023/07/21,Fri,South Korea,Cheeseburger,3500.00,2.74,Ala Carte & Value Meals,Regular Menu
43,2023/07/21,Fri,South Korea,Double Cheeseburger,5500.00,4.30,Ala Carte & Value Meals,Regular Menu
44,2023/07/21,Fri,South Korea,Hamburger,3300.00,2.58,Ala Carte & Value Meals,Regular Menu
45,2023/07/21,Fri,South Korea,Honey Butter Ingeolmi Fries,3500.00,2.74,Snacks & Sides,Regular Menu
46,2023/07/21,Fri,South Korea,McWings™ 2pc,4000.00,3.13,Snacks & Sides,Regular Menu
47,2023/07/21,Fri,South Korea,McWings™ 4pc,6700.00,5.24,Snacks & Sides,Regular Menu
48,2023/07/21,Fri,South Korea,McWings™ 8pc,12300.00,9.62,Snacks & Sides,Regular Menu
49,2023/07/21,Fri,South Korea,McWings™ 2 pc Combo,4800.00,3.76,Snacks & Sides,Regular Menu
50,2023/07/21,Fri,South Korea,McWings™ 4 pc Combo,7500.00,5.87,Snacks & Sides,Regular Menu
51,2023/07/21,Fri,South Korea,Cajun Beef Snack Wrap,3200.00,2.50,Snacks & Sides,Regular Menu
52,2023/07/21,Fri,South Korea,Shanghai chicken snack wrap,3500.00,2.74,Snacks & Sides,Regular Menu
53,2023/07/21,Fri,South Korea,Coleslaw,2700.00,2.11,Snacks & Sides,Regular Menu
54,2023/07/21,Fri,South Korea,Golden Mozzarella Cheese Sticks 4pcs,5000.00,3.91,Snacks & Sides,Regular Menu
55,2023/07/21,Fri,South Korea,Golden Mozzarella Cheese Sticks 2pcs,3300.00,2.58,Snacks & Sides,Regular Menu
56,2023/07/21,Fri,South Korea,McNuggets® 10pc,5500.00,4.30,Snacks & Sides,Regular Menu
57,2023/07/21,Fri,South Korea,McNuggets® 6pc,4300.00,3.36,Snacks & Sides,Regular Menu
58,2023/07/21,Fri,South Korea,McNuggets® 4pc,3300.00,2.58,Snacks & Sides,Regular Menu
59,2023/07/21,Fri,South Korea,McSpicy® Chicken Tenders 4pc,5800.00,4.54,Snacks & Sides,Regular Menu
60,2023/07/21,Fri,South Korea,McSpicy® Chicken Tenders 2pc,3500.00,2.74,Snacks & Sides,Regular Menu
61,2023/07/21,Fri,South Korea,French Fries,2800.00,2.19,Snacks & Sides,Regular Menu
62,2023/07/21,Fri,South Korea,McShaker Honey Butter Ingeolmi-Seasoning,700.00,0.55,Snacks & Sides,Regular Menu
63,2023/07/21,Fri,South Korea,Add Sweet Sour Sauce,300.00,0.23,Snacks & Sides,Regular Menu
64,2023/07/21,Fri,South Korea,Add Sweet Chili Sauce,300.00,0.23,Snacks & Sides,Regular Menu
65,2023/07/21,Fri,South Korea,Add Cajun Sauce,300.00,0.23,Snacks & Sides,Regular Menu
66,2023/07/21,Fri,South Korea,7 Mixed Grain Shake,3900.00,3.05,Beverages,Regular Menu
67,2023/07/21,Fri,South Korea,Jeju Hallabong Chiller,3700.00,2.90,Beverages,Regular Menu
68,2023/07/21,Fri,South Korea,Plum Peach Chiller,3700.00,2.90,Beverages,Regular Menu
69,2023/07/21,Fri,South Korea,Coca-Cola,2400.00,1.88,Beverages,Regular Menu
70,2023/07/21,Fri,South Korea,Coca-Cola Zero,2400.00,1.88,Beverages,Regular Menu
71,2023/07/21,Fri,South Korea,Sprite,2400.00,1.88,Beverages,Regular Menu
72,2023/07/21,Fri,South Korea,Fanta,2400.00,1.88,Beverages,Regular Menu
73,2023/07/21,Fri,South Korea,Vanilla Latte,4500.00,3.52,Beverages,Regular Menu
74,2023/07/21,Fri,South Korea,Café Latte,4000.00,3.13,Beverages,Regular Menu
75,2023/07/21,Fri,South Korea,Cappuccino,4000.00,3.13,Beverages,Regular Menu
76,2023/07/21,Fri,South Korea,Americano,3300.00,2.58,Beverages,Regular Menu
77,2023/07/21,Fri,South Korea,Drip Coffee,2700.00,2.11,Beverages,Regular Menu
78,2023/07/21,Fri,South Korea,Iced Vanilla Latte,4500.00,3.52,Beverages,Regular Menu
79,2023/07/21,Fri,South Korea,Iced Café Latte (No Syrup),4000.00,3.13,Beverages,Regular Menu
80,2023/07/21,Fri,South Korea,Iced Americano (No Syrup),3300.00,2.58,Beverages,Regular Menu
81,2023/07/21,Fri,South Korea,Iced Drip Coffee (No Syrup),2500.00,1.96,Beverages,Regular Menu
82,2023/07/21,Fri,South Korea,Decaffeine Vanilla Latte,4700.00,3.68,Beverages,Regular Menu
83,2023/07/21,Fri,South Korea,Decaffeine Café Latte,4200.00,3.29,Beverages,Regular Menu
84,2023/07/21,Fri,South Korea,Decaffeine Cappuccino,4200.00,3.29,Beverages,Regular Menu
85,2023/07/21,Fri,South Korea,Decaffeine Americano,3500.00,2.74,Beverages,Regular Menu
86,2023/07/21,Fri,South Korea,Decaffeine Iced Vanilla Latte,4700.00,3.68,Beverages,Regular Menu
87,2023/07/21,Fri,South Korea,Decaffeine Iced Café Latte (No Syrup),4200.00,3.29,Beverages,Regular Menu
88,2023/07/21,Fri,South Korea,Decaffeine Iced Americano (No Syrup),3500.00,2.74,Beverages,Regular Menu
89,2023/07/21,Fri,South Korea,Vanilla Shake,3500.00,2.74,Beverages,Regular Menu
90,2023/07/21,Fri,South Korea,Strawberry Shake,3500.00,2.74,Beverages,Regular Menu
91,2023/07/21,Fri,South Korea,Chocolate Shake,3500.00,2.74,Beverages,Regular Menu
92,2023/07/21,Fri,South Korea,Mineral Water,2000.00,1.56,Beverages,Regular Menu
93,2023/07/21,Fri,South Korea,7 Mixed Grain Shake,3900.00,3.05,Desserts,Regular Menu
94,2023/07/21,Fri,South Korea,Plum Peach Chiller,3700.00,2.90,Desserts,Regular Menu
95,2023/07/21,Fri,South Korea,Jeju Hallabong Chiller,3700.00,2.90,Desserts,Regular Menu
96,2023/07/21,Fri,South Korea,Oreo McFlurry,3700.00,2.90,Desserts,Regular Menu
97,2023/07/21,Fri,South Korea,Very Strawberry McFlurry,3700.00,2.90,Desserts,Regular Menu
98,2023/07/21,Fri,South Korea,Vanilla Sundae,2800.00,2.19,Desserts,Regular Menu
99,2023/07/21,Fri,South Korea,Strawberry Sundae,2800.00,2.19,Desserts,Regular Menu
100,2023/07/21,Fri,South Korea,Chocolate Sundae,2800.00,2.19,Desserts,Regular Menu
101,2023/07/21,Fri,South Korea,Vanilla Shake,3500.00,2.74,Desserts,Regular Menu
102,2023/07/21,Fri,South Korea,Strawberry Shake,3500.00,2.74,Desserts,Regular Menu
103,2023/07/21,Fri,South Korea,Chocolate Shake,3500.00,2.74,Desserts,Regular Menu
104,2023/07/21,Fri,South Korea,Bulgogi Burger,5500.00,4.30,Happy Meal®,Regular Menu
105,2023/07/21,Fri,South Korea,McNuggets® 4pc,5500.00,4.30,Happy Meal®,Regular Menu
106,2023/07/21,Fri,South Korea,Hamburger,5500.00,4.30,Happy Meal®,Regular Menu
107,2023/07/21,Fri,South Korea,Bacon Egg McGriddles,4900.00,3.83,Breakfast & Value Meals,Breakfast Menu
108,2023/07/21,Fri,South Korea,Sausage Egg McGriddles,5200.00,4.07,Breakfast & Value Meals,Breakfast Menu
109,2023/07/21,Fri,South Korea,BLT Egg Muffin,4500.00,3.52,Breakfast & Value Meals,Breakfast Menu
110,2023/07/21,Fri,South Korea,Egg McMuffin,3800.00,2.97,Breakfast & Value Meals,Breakfast Menu
111,2023/07/21,Fri,South Korea,Bacon & Egg McMuffin,4200.00,3.29,Breakfast & Value Meals,Breakfast Menu
112,2023/07/21,Fri,South Korea,Sausage & Egg McMuffin,4500.00,3.52,Breakfast & Value Meals,Breakfast Menu
113,2023/07/21,Fri,South Korea,Chicken 'n Cheese Muffin,4400.00,3.44,Breakfast & Value Meals,Breakfast Menu
114,2023/07/21,Fri,South Korea,Shanghai chicken snack wrap,3500.00,2.74,Breakfast & Value Meals,Breakfast Menu
115,2023/07/21,Fri,South Korea,Deluxe Breakfast,6000.00,4.69,Breakfast & Value Meals,Breakfast Menu
116,2023/07/21,Fri,South Korea,Hot Cakes 3pc ,4100.00,3.21,Breakfast & Value Meals,Breakfast Menu
117,2023/07/21,Fri,South Korea,Hot Cakes 2pc,3600.00,2.82,Breakfast & Value Meals,Breakfast Menu
118,2023/07/21,Fri,South Korea,McShaker Honey Butter Ingeolmi-Seasoning,700.00,0.55,Breakfast & Value Meals,Breakfast Menu
119,2023/07/21,Fri,South Korea,Strawberry Jam,200.00,0.16,Breakfast & Value Meals,Breakfast Menu
120,2023/07/21,Fri,South Korea,Add Hot Cake Syrup ,400.00,0.31,Breakfast & Value Meals,Breakfast Menu
121,2023/07/21,Fri,South Korea,Add Hot Cake Butter ,300.00,0.23,Breakfast & Value Meals,Breakfast Menu
122,2023/07/21,Fri,South Korea,Shanghai chicken snack wrap,3500.00,2.74,Snacks & Sides,Breakfast Menu
