,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2023/05/02,Tue,South Korea,1955 Triple Onion Burger,10200.00,7.60,Specials,Regular Menu
2,2023/05/02,Tue,South Korea,Shrimp Onion Burger,8200.00,6.11,Specials,Regular Menu
3,2023/05/02,Tue,South Korea,Double Quarter Pounder® with Cheese,10400.00,7.75,Specials,Regular Menu
4,2023/05/02,Tue,South Korea,Quarter Pounder® with Cheese,8900.00,6.64,Specials,Regular Menu
5,2023/05/02,Tue,South Korea,McCrispy™ Deluxe Burger,9200.00,6.86,Specials,Regular Menu
6,2023/05/02,Tue,South Korea,McCrispy™ Classic Burger,8700.00,6.49,Specials,Regular Menu
7,2023/05/02,Tue,South Korea,Shrimp Snack Wrap,3100.00,2.31,Specials,Regular Menu
8,2023/05/02,Tue,South Korea,Plum Peach Chiller,3700.00,2.76,Specials,Regular Menu
9,2023/05/02,Tue,South Korea,Vanilla Latte,4500.00,3.35,Specials,Regular Menu
10,2023/05/02,Tue,South Korea,Vanilla Sundae,2800.00,2.09,Specials,Regular Menu
11,2023/05/02,Tue,South Korea,Jeju Hallabong Chiller,3700.00,2.76,Specials,Regular Menu
12,2023/05/02,Tue,South Korea,Bacon Egg McGriddles,6700.00,5.00,Specials,Breakfast Menu
13,2023/05/02,Tue,South Korea,Sausage Egg McGriddles,7000.00,5.22,Specials,Breakfast Menu
14,2023/05/02,Tue,South Korea,Shrimp Snack Wrap,3100.00,2.31,Specials,Breakfast Menu
15,2023/05/02,Tue,South Korea,Bacon & Egg McMuffin,5900.00,4.40,Specials,Breakfast Menu
16,2023/05/02,Tue,South Korea,Plum Peach Chiller,3700.00,2.76,Specials,Breakfast Menu
17,2023/05/02,Tue,South Korea,Sausage & Egg McMuffin,6100.00,4.55,Specials,Breakfast Menu
18,2023/05/02,Tue,South Korea,BLT Egg Muffin,6300.00,4.70,Specials,Breakfast Menu
19,2023/05/02,Tue,South Korea,Vanilla Latte,4500.00,3.35,Specials,Breakfast Menu
20,2023/05/02,Tue,South Korea,Iced Americano (No Syrup),3300.00,2.46,Specials,Breakfast Menu
21,2023/05/02,Tue,South Korea,Jeju Hallabong Chiller,3700.00,2.76,Specials,Breakfast Menu
22,2023/05/02,Tue,South Korea,1955 Triple Onion Burger,8600.00,6.41,Ala Carte & Value Meals,Regular Menu
23,2023/05/02,Tue,South Korea,Shrimp Onion Burger,6300.00,4.70,Ala Carte & Value Meals,Regular Menu
24,2023/05/02,Tue,South Korea,Double Quarter Pounder® with Cheese,8200.00,6.11,Ala Carte & Value Meals,Regular Menu
25,2023/05/02,Tue,South Korea,Quarter Pounder® with Cheese,6300.00,4.70,Ala Carte & Value Meals,Regular Menu
26,2023/05/02,Tue,South Korea,McCrispy™ Deluxe Burger,7600.00,5.67,Ala Carte & Value Meals,Regular Menu
27,2023/05/02,Tue,South Korea,McCrispy™ Classic Burger,6700.00,5.00,Ala Carte & Value Meals,Regular Menu
28,2023/05/02,Tue,South Korea,Triple Cheeseburger,6600.00,4.92,Ala Carte & Value Meals,Regular Menu
29,2023/05/02,Tue,South Korea,Double Bulgogi Burger,5300.00,3.95,Ala Carte & Value Meals,Regular Menu
30,2023/05/02,Tue,South Korea,Big Mac®,6000.00,4.47,Ala Carte & Value Meals,Regular Menu
31,2023/05/02,Tue,South Korea,McSpicy® Shanghai Burger,6000.00,4.47,Ala Carte & Value Meals,Regular Menu
32,2023/05/02,Tue,South Korea,1955® Burger,7200.00,5.37,Ala Carte & Value Meals,Regular Menu
33,2023/05/02,Tue,South Korea,McChicken® Mozzarella,5800.00,4.32,Ala Carte & Value Meals,Regular Menu
34,2023/05/02,Tue,South Korea,McChicken®,4300.00,3.21,Ala Carte & Value Meals,Regular Menu
35,2023/05/02,Tue,South Korea,Egg Bulgogi Burger,4300.00,3.21,Ala Carte & Value Meals,Regular Menu
36,2023/05/02,Tue,South Korea,Bulgogi Burger,3600.00,2.68,Ala Carte & Value Meals,Regular Menu
37,2023/05/02,Tue,South Korea,Supreme Shrimp Burger,5500.00,4.10,Ala Carte & Value Meals,Regular Menu
38,2023/05/02,Tue,South Korea,Shrimp Beef Burger,6600.00,4.92,Ala Carte & Value Meals,Regular Menu
39,2023/05/02,Tue,South Korea,Bacon Tomato Deluxe,6600.00,4.92,Ala Carte & Value Meals,Regular Menu
40,2023/05/02,Tue,South Korea,Cheeseburger,3500.00,2.61,Ala Carte & Value Meals,Regular Menu
41,2023/05/02,Tue,South Korea,Double Cheeseburger,5500.00,4.10,Ala Carte & Value Meals,Regular Menu
42,2023/05/02,Tue,South Korea,Hamburger,3300.00,2.46,Ala Carte & Value Meals,Regular Menu
43,2023/05/02,Tue,South Korea,Shrimp Snack Wrap,3100.00,2.31,Snacks & Sides,Regular Menu
44,2023/05/02,Tue,South Korea,Shanghai chicken snack wrap,3500.00,2.61,Snacks & Sides,Regular Menu
45,2023/05/02,Tue,South Korea,Coleslaw,2700.00,2.01,Snacks & Sides,Regular Menu
46,2023/05/02,Tue,South Korea,Golden Mozzarella Cheese Sticks 4pcs,5000.00,3.73,Snacks & Sides,Regular Menu
47,2023/05/02,Tue,South Korea,Golden Mozzarella Cheese Sticks 2pcs,3300.00,2.46,Snacks & Sides,Regular Menu
48,2023/05/02,Tue,South Korea,McNuggets® 10pc,5500.00,4.10,Snacks & Sides,Regular Menu
49,2023/05/02,Tue,South Korea,McNuggets® 6pc,4300.00,3.21,Snacks & Sides,Regular Menu
50,2023/05/02,Tue,South Korea,McNuggets® 4pc,3300.00,2.46,Snacks & Sides,Regular Menu
51,2023/05/02,Tue,South Korea,McSpicy® Chicken Tenders 4pc,5800.00,4.32,Snacks & Sides,Regular Menu
52,2023/05/02,Tue,South Korea,McSpicy® Chicken Tenders 2pc,3500.00,2.61,Snacks & Sides,Regular Menu
53,2023/05/02,Tue,South Korea,French Fries,2800.00,2.09,Snacks & Sides,Regular Menu
54,2023/05/02,Tue,South Korea,Add Sweet Sour Sauce,300.00,0.22,Snacks & Sides,Regular Menu
55,2023/05/02,Tue,South Korea,Add Sweet Chili Sauce,300.00,0.22,Snacks & Sides,Regular Menu
56,2023/05/02,Tue,South Korea,Add Cajun Sauce,300.00,0.22,Snacks & Sides,Regular Menu
