,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2023/07/15,Sat,South Korea,Jindo green onion cream croquette burger,10200.00,8.04,Specials,Regular Menu
2,2023/07/15,Sat,South Korea,Double Quarter Pounder® with Cheese,10400.00,8.20,Specials,Regular Menu
3,2023/07/15,Sat,South Korea,Quarter Pounder® with Cheese,8900.00,7.02,Specials,Regular Menu
4,2023/07/15,Sat,South Korea,McCrispy™ Deluxe Burger,9200.00,7.26,Specials,Regular Menu
5,2023/07/15,Sat,South Korea,McCrispy™ Classic Burger,8700.00,6.86,Specials,Regular Menu
6,2023/07/15,Sat,South Korea,Big Mac®,7800.00,6.15,Specials,Regular Menu
7,2023/07/15,Sat,South Korea,Honey Butter Ingeolmi Fries,3500.00,2.76,Specials,Regular Menu
8,2023/07/15,Sat,South Korea,7 Mixed Grain Shake,3900.00,3.08,Specials,Regular Menu
9,2023/07/15,Sat,South Korea,Cajun Beef Snack Wrap,3200.00,2.52,Specials,Regular Menu
10,2023/07/15,Sat,South Korea,McWings™ 2pc,4000.00,3.15,Specials,Regular Menu
11,2023/07/15,Sat,South Korea,Plum Peach Chiller,3700.00,2.92,Specials,Regular Menu
12,2023/07/15,Sat,South Korea,Vanilla Latte,4500.00,3.55,Specials,Regular Menu
13,2023/07/15,Sat,South Korea,Vanilla Sundae,2800.00,2.21,Specials,Regular Menu
14,2023/07/15,Sat,South Korea,Jeju Hallabong Chiller,3700.00,2.92,Specials,Regular Menu
15,2023/07/15,Sat,South Korea,Bacon Egg McGriddles,6700.00,5.28,Specials,Breakfast Menu
16,2023/07/15,Sat,South Korea,Sausage Egg McGriddles,7000.00,5.52,Specials,Breakfast Menu
17,2023/07/15,Sat,South Korea,7 Mixed Grain Shake,3900.00,3.08,Specials,Breakfast Menu
18,2023/07/15,Sat,South Korea,Plum Peach Chiller,3700.00,2.92,Specials,Breakfast Menu
19,2023/07/15,Sat,South Korea,BLT Egg Muffin,6300.00,4.97,Specials,Breakfast Menu
20,2023/07/15,Sat,South Korea,Bacon & Egg McMuffin,5900.00,4.65,Specials,Breakfast Menu
21,2023/07/15,Sat,South Korea,Sausage & Egg McMuffin,6100.00,4.81,Specials,Breakfast Menu
22,2023/07/15,Sat,South Korea,Vanilla Latte,4500.00,3.55,Specials,Breakfast Menu
23,2023/07/15,Sat,South Korea,Iced Americano (No Syrup),3300.00,2.60,Specials,Breakfast Menu
24,2023/07/15,Sat,South Korea,Jeju Hallabong Chiller,3700.00,2.92,Specials,Breakfast Menu
25,2023/07/15,Sat,South Korea,Jindo green onion cream croquette burger,8300.00,6.55,Ala Carte & Value Meals,Regular Menu
26,2023/07/15,Sat,South Korea,Double Quarter Pounder® with Cheese,8200.00,6.47,Ala Carte & Value Meals,Regular Menu
27,2023/07/15,Sat,South Korea,Quarter Pounder® with Cheese,6300.00,4.97,Ala Carte & Value Meals,Regular Menu
28,2023/07/15,Sat,South Korea,McCrispy™ Deluxe Burger,7600.00,5.99,Ala Carte & Value Meals,Regular Menu
29,2023/07/15,Sat,South Korea,McCrispy™ Classic Burger,6700.00,5.28,Ala Carte & Value Meals,Regular Menu
30,2023/07/15,Sat,South Korea,Big Mac®,6000.00,4.73,Ala Carte & Value Meals,Regular Menu
31,2023/07/15,Sat,South Korea,Triple Cheeseburger,6600.00,5.21,Ala Carte & Value Meals,Regular Menu
32,2023/07/15,Sat,South Korea,Double Bulgogi Burger,5300.00,4.18,Ala Carte & Value Meals,Regular Menu
33,2023/07/15,Sat,South Korea,McSpicy® Shanghai Burger,6000.00,4.73,Ala Carte & Value Meals,Regular Menu
34,2023/07/15,Sat,South Korea,1955® Burger,7200.00,5.68,Ala Carte & Value Meals,Regular Menu
35,2023/07/15,Sat,South Korea,McChicken® Mozzarella,5800.00,4.57,Ala Carte & Value Meals,Regular Menu
36,2023/07/15,Sat,South Korea,McChicken®,4300.00,3.39,Ala Carte & Value Meals,Regular Menu
37,2023/07/15,Sat,South Korea,Egg Bulgogi Burger,4300.00,3.39,Ala Carte & Value Meals,Regular Menu
38,2023/07/15,Sat,South Korea,Bulgogi Burger,3600.00,2.84,Ala Carte & Value Meals,Regular Menu
39,2023/07/15,Sat,South Korea,Supreme Shrimp Burger,5500.00,4.34,Ala Carte & Value Meals,Regular Menu
40,2023/07/15,Sat,South Korea,Shrimp Beef Burger,6600.00,5.21,Ala Carte & Value Meals,Regular Menu
41,2023/07/15,Sat,South Korea,Bacon Tomato Deluxe,6600.00,5.21,Ala Carte & Value Meals,Regular Menu
42,2023/07/15,Sat,South Korea,Cheeseburger,3500.00,2.76,Ala Carte & Value Meals,Regular Menu
43,2023/07/15,Sat,South Korea,Double Cheeseburger,5500.00,4.34,Ala Carte & Value Meals,Regular Menu
44,2023/07/15,Sat,South Korea,Hamburger,3300.00,2.60,Ala Carte & Value Meals,Regular Menu
45,2023/07/15,Sat,South Korea,Honey Butter Ingeolmi Fries,3500.00,2.76,Snacks & Sides,Regular Menu
