,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2022/06/11,Sat,Philippines,Ultimate Burger McShare,499.00,9.42,McDelivery Exclusives,Regular
2,2022/06/11,Sat,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.70,McDelivery Exclusives,All Day
3,2022/06/11,Sat,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.70,McDelivery Exclusives,All Day
4,2022/06/11,Sat,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.70,McDelivery Exclusives,All Day
5,2022/06/11,Sat,Philippines,McCrispy Chicken Fillet Ala King w/ Apple Pie McShare,249.00,4.70,McDelivery Exclusives,All Day
6,2022/06/11,Sat,Philippines,Double Big Mac Meal,279.00,5.26,McDelivery Exclusives,Regular
7,2022/06/11,Sat,Philippines,Double Quarter Pounder w/ Cheese Meal,279.00,5.26,McDelivery Exclusives,Regular
8,2022/06/11,Sat,Philippines,The BCB Meal,232.00,4.38,McDelivery Exclusives,Regular
9,2022/06/11,Sat,Philippines,Triple Cheeseburger Meal,212.00,4.00,McDelivery Exclusives,Regular
10,2022/06/11,Sat,Philippines,Double McChicken Meal,212.00,4.00,McDelivery Exclusives,Regular
11,2022/06/11,Sat,Philippines,Mega Meal - Chicken McDo w/ Rice & McSpaghetti,160.00,3.02,McDelivery Exclusives,Regular
12,2022/06/11,Sat,Philippines,Mega Meal - Chicken McDo w/ McSpaghetti & Sundae,170.00,3.21,McDelivery Exclusives,Regular
13,2022/06/11,Sat,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,180.00,3.40,McDelivery Exclusives,All Day
14,2022/06/11,Sat,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,167.00,3.15,McDelivery Exclusives,All Day
15,2022/06/11,Sat,Philippines,6-pc. Chicken McShare Box,330.00,6.23,Featured,All Day
16,2022/06/11,Sat,Philippines,Ebi Burger Meal,217.00,4.09,Featured,Regular
17,2022/06/11,Sat,Philippines,Ultimate Burger McShare,499.00,9.42,Featured,Regular
18,2022/06/11,Sat,Philippines,McCafé Caramel Popcorn Iced Coffee,57.00,1.08,Featured,All Day
19,2022/06/11,Sat,Philippines,BFF Fries,135.00,2.55,Featured,All Day
20,2022/06/11,Sat,Philippines,McCafe Caramel Popcorn Coffee Float,78.00,1.47,Featured,All Day
21,2022/06/11,Sat,Philippines,Caramel Popcorn Coke McFloat,47.00,0.89,Featured,All Day
22,2022/06/11,Sat,Philippines,6-pc Chicken McNuggets w/ 3-Cheese Dip,135.00,2.55,Featured,Regular
23,2022/06/11,Sat,Philippines,Ultimate Burger McShare,499.00,9.42,Group Meals,Regular
24,2022/06/11,Sat,Philippines,Snack Burger McShare,330.00,6.23,Group Meals,Regular
25,2022/06/11,Sat,Philippines,6-pc. Chicken McShare Box,330.00,6.23,Group Meals,All Day
26,2022/06/11,Sat,Philippines,8-pc. Chicken McShare Box,440.00,8.30,Group Meals,All Day
27,2022/06/11,Sat,Philippines,McSpaghetti Platter,220.00,4.15,Group Meals,Regular
28,2022/06/11,Sat,Philippines,10-pc. Chicken McNuggets,190.00,3.59,Group Meals,Regular
29,2022/06/11,Sat,Philippines,20-pc. Chicken McNuggets,370.00,6.98,Group Meals,Regular
30,2022/06/11,Sat,Philippines,BFF Fries N' McFloat Combo,222.00,4.19,Group Meals,All Day
31,2022/06/11,Sat,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,237.00,4.47,Group Meals,All Day
32,2022/06/11,Sat,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,237.00,4.47,Group Meals,All Day
33,2022/06/11,Sat,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.70,Group Meals,All Day
34,2022/06/11,Sat,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.70,Group Meals,All Day
35,2022/06/11,Sat,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.70,Group Meals,All Day
