,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2022/12/27,Tue,Philippines,Breakfast Sandwich Duo,249.00,4.51,McDelivery Exclusives,Breakfast
2,2022/12/27,Tue,Philippines,Breakfast Rice Bowl Duo,289.00,5.23,McDelivery Exclusives,Breakfast
3,2022/12/27,Tue,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.51,McDelivery Exclusives,All Day
4,2022/12/27,Tue,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.51,McDelivery Exclusives,All Day
5,2022/12/27,Tue,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.51,McDelivery Exclusives,All Day
6,2022/12/27,Tue,Philippines,McCrispy Chicken Fillet Ala King w/ Apple Pie McShare,249.00,4.51,McDelivery Exclusives,All Day
7,2022/12/27,Tue,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,210.00,3.80,McDelivery Exclusives,All Day
8,2022/12/27,Tue,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,205.00,3.71,McDelivery Exclusives,All Day
9,2022/12/27,Tue,Philippines,6-pc. Chicken McShare Box,437.00,7.91,Featured,All Day
10,2022/12/27,Tue,Philippines,Breakfast Sandwich Duo,249.00,4.51,Featured,Breakfast
11,2022/12/27,Tue,Philippines,Breakfast Rice Bowl Duo,289.00,5.23,Featured,Breakfast
12,2022/12/27,Tue,Philippines,BFF Fries,158.00,2.86,Featured,All Day
13,2022/12/27,Tue,Philippines,6-pc. Chicken McShare Box,437.00,7.91,Group Meals,All Day
14,2022/12/27,Tue,Philippines,8-pc. Chicken McShare Box,579.00,10.49,Group Meals,All Day
15,2022/12/27,Tue,Philippines,BFF Fries N' McFloat Combo,265.00,4.80,Group Meals,All Day
16,2022/12/27,Tue,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,281.00,5.09,Group Meals,All Day
17,2022/12/27,Tue,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,281.00,5.09,Group Meals,All Day
18,2022/12/27,Tue,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.51,Group Meals,All Day
19,2022/12/27,Tue,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.51,Group Meals,All Day
20,2022/12/27,Tue,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.51,Group Meals,All Day
21,2022/12/27,Tue,Philippines,McCrispy Chicken Fillet Ala King w/ Apple Pie McShare,249.00,4.51,Group Meals,All Day
22,2022/12/27,Tue,Philippines,McShare Bundle for 3,589.00,10.67,Group Meals,All Day
23,2022/12/27,Tue,Philippines,McShare Bundle for 4,809.00,14.65,Group Meals,All Day
24,2022/12/27,Tue,Philippines,10-pc. Chicken McShare Box,633.00,11.46,Group Meals,All Day
25,2022/12/27,Tue,Philippines,15-pc. Chicken McShare Box,825.00,14.94,Group Meals,All Day
26,2022/12/27,Tue,Philippines,20-pc. Chicken McShare Box,1265.00,22.91,Group Meals,All Day
27,2022/12/27,Tue,Philippines,BFF Fries Good for 10,655.00,11.86,Group Meals,All Day
28,2022/12/27,Tue,Philippines,BFF Fries Good for 15,1025.00,18.56,Group Meals,All Day
29,2022/12/27,Tue,Philippines,BFF Fries Good for 20,1280.00,23.18,Group Meals,All Day
30,2022/12/27,Tue,Philippines,Plain Rice Good for 10,245.00,4.44,Group Meals,All Day
31,2022/12/27,Tue,Philippines,Plain Rice Good for 15,360.00,6.52,Group Meals,All Day
32,2022/12/27,Tue,Philippines,Plain Rice Good for 20,475.00,8.60,Group Meals,All Day
33,2022/12/27,Tue,Philippines,Breakfast Sandwich Duo,249.00,4.51,Breakfast,Breakfast
34,2022/12/27,Tue,Philippines,Breakfast Rice Bowl Duo,289.00,5.23,Breakfast,Breakfast
35,2022/12/27,Tue,Philippines,2-pc. Hotcakes & Sausage Meal,157.00,2.84,Breakfast,Breakfast
36,2022/12/27,Tue,Philippines,Sausage McMuffin w/ Egg Meal,163.00,2.95,Breakfast,Breakfast
37,2022/12/27,Tue,Philippines,Sausage McMuffin Meal,141.00,2.55,Breakfast,Breakfast
38,2022/12/27,Tue,Philippines,Egg McMuffin Meal,153.00,2.77,Breakfast,Breakfast
39,2022/12/27,Tue,Philippines,Cheesy Eggdesal w/ Sausage Meal,151.00,2.73,Breakfast,Breakfast
