,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2022/11/27,Sun,Philippines,Breakfast Sandwich Duo,249.00,4.39,McDelivery Exclusives,Breakfast
2,2022/11/27,Sun,Philippines,Breakfast Rice Bowl Duo,289.00,5.10,McDelivery Exclusives,Breakfast
3,2022/11/27,Sun,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.39,McDelivery Exclusives,All Day
4,2022/11/27,Sun,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.39,McDelivery Exclusives,All Day
5,2022/11/27,Sun,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.39,McDelivery Exclusives,All Day
6,2022/11/27,Sun,Philippines,McCrispy Chicken Fillet Ala King w/ Apple Pie McShare,249.00,4.39,McDelivery Exclusives,All Day
7,2022/11/27,Sun,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,197.00,3.47,McDelivery Exclusives,All Day
8,2022/11/27,Sun,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,188.00,3.31,McDelivery Exclusives,All Day
9,2022/11/27,Sun,Philippines,6-pc. Chicken McShare Box,417.00,7.35,Featured,All Day
10,2022/11/27,Sun,Philippines,Breakfast Sandwich Duo,249.00,4.39,Featured,Breakfast
11,2022/11/27,Sun,Philippines,Breakfast Rice Bowl Duo,289.00,5.10,Featured,Breakfast
12,2022/11/27,Sun,Philippines,BFF Fries,154.00,2.72,Featured,All Day
13,2022/11/27,Sun,Philippines,6-pc. Chicken McShare Box,417.00,7.35,Group Meals,All Day
14,2022/11/27,Sun,Philippines,8-pc. Chicken McShare Box,549.00,9.68,Group Meals,All Day
15,2022/11/27,Sun,Philippines,BFF Fries N' McFloat Combo,259.00,4.57,Group Meals,All Day
16,2022/11/27,Sun,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,275.00,4.85,Group Meals,All Day
17,2022/11/27,Sun,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,275.00,4.85,Group Meals,All Day
18,2022/11/27,Sun,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.39,Group Meals,All Day
19,2022/11/27,Sun,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.39,Group Meals,All Day
20,2022/11/27,Sun,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.39,Group Meals,All Day
21,2022/11/27,Sun,Philippines,McCrispy Chicken Fillet Ala King w/ Apple Pie McShare,249.00,4.39,Group Meals,All Day
22,2022/11/27,Sun,Philippines,McShare Bundle for 3,589.00,10.38,Group Meals,All Day
23,2022/11/27,Sun,Philippines,McShare Bundle for 4,809.00,14.26,Group Meals,All Day
24,2022/11/27,Sun,Philippines,10-pc. Chicken McShare Box,633.00,11.16,Group Meals,All Day
25,2022/11/27,Sun,Philippines,15-pc. Chicken McShare Box,825.00,14.55,Group Meals,All Day
26,2022/11/27,Sun,Philippines,20-pc. Chicken McShare Box,1265.00,22.30,Group Meals,All Day
27,2022/11/27,Sun,Philippines,BFF Fries Good for 10,655.00,11.55,Group Meals,All Day
28,2022/11/27,Sun,Philippines,BFF Fries Good for 15,1025.00,18.07,Group Meals,All Day
29,2022/11/27,Sun,Philippines,BFF Fries Good for 20,1280.00,22.57,Group Meals,All Day
30,2022/11/27,Sun,Philippines,Plain Rice Good for 10,245.00,4.32,Group Meals,All Day
31,2022/11/27,Sun,Philippines,Plain Rice Good for 15,360.00,6.35,Group Meals,All Day
32,2022/11/27,Sun,Philippines,Plain Rice Good for 20,475.00,8.37,Group Meals,All Day
33,2022/11/27,Sun,Philippines,Breakfast Sandwich Duo,249.00,4.39,Breakfast,Breakfast
34,2022/11/27,Sun,Philippines,Breakfast Rice Bowl Duo,289.00,5.10,Breakfast,Breakfast
35,2022/11/27,Sun,Philippines,2-pc. Hotcakes & Sausage Meal,157.00,2.77,Breakfast,Breakfast
36,2022/11/27,Sun,Philippines,Sausage McMuffin w/ Egg Meal,163.00,2.87,Breakfast,Breakfast
37,2022/11/27,Sun,Philippines,Sausage McMuffin Meal,141.00,2.49,Breakfast,Breakfast
38,2022/11/27,Sun,Philippines,Egg McMuffin Meal,153.00,2.70,Breakfast,Breakfast
39,2022/11/27,Sun,Philippines,Cheesy Eggdesal w/ Sausage Meal,151.00,2.66,Breakfast,Breakfast
40,2022/11/27,Sun,Philippines,Cheesy Eggdesal w/ Ham Meal,140.00,2.47,Breakfast,Breakfast
41,2022/11/27,Sun,Philippines,Cheesy Eggdesal Meal,116.00,2.05,Breakfast,Breakfast
