,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2025/05/28,Wed,Philippines,Double Big Mac Meal,331.00,3.31,McDelivery Exclusives,Regular
2,2025/05/28,Wed,Philippines,Double McChicken Meal,248.00,2.48,McDelivery Exclusives,Regular
3,2025/05/28,Wed,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,221.00,2.21,McDelivery Exclusives,All Day
4,2025/05/28,Wed,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,223.00,2.23,McDelivery Exclusives,All Day
5,2025/05/28,Wed,Philippines,The BCB Meal,264.00,2.64,McDelivery Exclusives,Regular
6,2025/05/28,Wed,Philippines,Matcha McFlurry with Oreo Solo,79.00,0.79,Featured,All Day
7,2025/05/28,Wed,Philippines,Nether Flame Sauce,30.00,0.30,Featured,Regular
8,2025/05/28,Wed,Philippines,Golden Apple Sundae,66.00,0.66,Featured,Regular
9,2025/05/28,Wed,Philippines,6-pc Chicken McNuggets Meal with Nether Flame Sauce,309.00,3.09,Featured,Regular
10,2025/05/28,Wed,Philippines,Cheeseburger Meal with Golden Apple Sundae,309.00,3.09,Featured,Regular
11,2025/05/28,Wed,Philippines,Summer Beverage & Dessert Bundle,125.00,1.25,Featured,All Day
12,2025/05/28,Wed,Philippines,Summer Beverage & Dessert + BFF Fries  Combo,245.00,2.45,Featured,All Day
13,2025/05/28,Wed,Philippines,Two 1-pc. Chicken McDo with Fries and Golden Apple Sundae Meals,299.00,2.99,Featured,All Day
14,2025/05/28,Wed,Philippines,McSpaghetti Platter,259.00,2.59,Group Meals,Regular
15,2025/05/28,Wed,Philippines,20-pc. Chicken McNuggets,350.00,3.50,Group Meals,Regular
16,2025/05/28,Wed,Philippines,Snack Burger McShare,380.00,3.80,Group Meals,Regular
17,2025/05/28,Wed,Philippines,8-pc. Chicken McShare Box,651.00,6.51,Group Meals,Regular
18,2025/05/28,Wed,Philippines,McShare Bundle for 3,612.00,6.12,Group Meals,Breakfast
19,2025/05/28,Wed,Philippines,BFF Fries N' McFloat Combo,282.00,2.82,Group Meals,Regular
20,2025/05/28,Wed,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,284.00,2.84,Group Meals,All Day
21,2025/05/28,Wed,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,284.00,2.84,Group Meals,All Day
22,2025/05/28,Wed,Philippines,McShare Bundle for 4,842.00,8.42,Group Meals,Breakfast
23,2025/05/28,Wed,Philippines,McShare Bundle for 3,612.00,6.12,Group Meals,Regular
24,2025/05/28,Wed,Philippines,McShare Bundle for 4,842.00,8.42,Group Meals,Regular
25,2025/05/28,Wed,Philippines,10-pc. Chicken McNuggets,175.00,1.75,Group Meals,Regular
