,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/03/12,Sun,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,210.00,3.81,McDelivery Exclusives,All Day
2,2023/03/12,Sun,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,205.00,3.72,McDelivery Exclusives,All Day
3,2023/03/12,Sun,Philippines,BFF Fries,158.00,2.86,Featured,All Day
4,2023/03/12,Sun,Philippines,6-pc. Chicken McShare Box,437.00,7.92,Featured,All Day
5,2023/03/12,Sun,Philippines,6-pc. Chicken McShare Box,437.00,7.92,Group Meals,All Day
6,2023/03/12,Sun,Philippines,8-pc. Chicken McShare Box,579.00,10.49,Group Meals,All Day
7,2023/03/12,Sun,Philippines,BFF Fries N' McFloat Combo,265.00,4.80,Group Meals,All Day
8,2023/03/12,Sun,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,281.00,5.09,Group Meals,All Day
9,2023/03/12,Sun,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,281.00,5.09,Group Meals,All Day
10,2023/03/12,Sun,Philippines,McShare Bundle for 3,589.00,10.67,Group Meals,All Day
11,2023/03/12,Sun,Philippines,McShare Bundle for 4,809.00,14.66,Group Meals,All Day
12,2023/03/12,Sun,Philippines,10-pc. Chicken McShare Box,633.00,11.47,Group Meals,All Day
13,2023/03/12,Sun,Philippines,15-pc. Chicken McShare Box,825.00,14.95,Group Meals,All Day
14,2023/03/12,Sun,Philippines,20-pc. Chicken McShare Box,1265.00,22.92,Group Meals,All Day
15,2023/03/12,Sun,Philippines,BFF Fries Good for 10,655.00,11.87,Group Meals,All Day
16,2023/03/12,Sun,Philippines,BFF Fries Good for 15,1025.00,18.58,Group Meals,All Day
17,2023/03/12,Sun,Philippines,BFF Fries Good for 20,1280.00,23.20,Group Meals,All Day
18,2023/03/12,Sun,Philippines,Plain Rice Good for 10,245.00,4.44,Group Meals,All Day
19,2023/03/12,Sun,Philippines,Plain Rice Good for 15,360.00,6.52,Group Meals,All Day
20,2023/03/12,Sun,Philippines,Plain Rice Good for 20,475.00,8.61,Group Meals,All Day
21,2023/03/12,Sun,Philippines,2-pc. Hotcakes & Sausage Meal,157.00,2.85,Breakfast,Breakfast
22,2023/03/12,Sun,Philippines,Sausage McMuffin w/ Egg Meal,163.00,2.95,Breakfast,Breakfast
23,2023/03/12,Sun,Philippines,Sausage McMuffin Meal,141.00,2.56,Breakfast,Breakfast
24,2023/03/12,Sun,Philippines,Egg McMuffin Meal,153.00,2.77,Breakfast,Breakfast
25,2023/03/12,Sun,Philippines,Cheesy Eggdesal w/ Sausage Meal,151.00,2.74,Breakfast,Breakfast
26,2023/03/12,Sun,Philippines,Cheesy Eggdesal w/ Ham Meal,140.00,2.54,Breakfast,Breakfast
27,2023/03/12,Sun,Philippines,Cheesy Eggdesal Meal,116.00,2.10,Breakfast,Breakfast
28,2023/03/12,Sun,Philippines,2-pc. Hotcakes Meal,83.00,1.50,Breakfast,Breakfast
29,2023/03/12,Sun,Philippines,Sausage w/ Egg Meal,174.00,3.15,Breakfast,Breakfast
30,2023/03/12,Sun,Philippines,Longganisa w/ Egg Meal,179.00,3.24,Breakfast,Breakfast
31,2023/03/12,Sun,Philippines,McCrispy Chicken Fillet w/ Egg Meal,168.00,3.04,Breakfast,Breakfast
32,2023/03/12,Sun,Philippines,McCrispy Chicken Fillet Ala King w/ Egg Meal,172.00,3.12,Breakfast,Breakfast
33,2023/03/12,Sun,Philippines,1-pc. Chicken McDo w/ Egg Meal,202.00,3.66,Breakfast,Breakfast
34,2023/03/12,Sun,Philippines,1-pc. Spicy Chicken McDo & Egg Meal,206.00,3.73,Breakfast,Breakfast
35,2023/03/12,Sun,Philippines,2-pc. Chicken McDo w/ Egg Meal,271.00,4.91,Breakfast,Breakfast
36,2023/03/12,Sun,Philippines,2-pc. Spicy Chicken McDo & Egg Meal,279.00,5.06,Breakfast,Breakfast
37,2023/03/12,Sun,Philippines,Chicken McDo & Hotcakes Meal,206.00,3.73,Breakfast,Breakfast
38,2023/03/12,Sun,Philippines,Spicy Chicken McDo & Hotcakes Meal,210.00,3.81,Breakfast,Breakfast
39,2023/03/12,Sun,Philippines,McCrispy Chicken Sandwich Meal,141.00,2.56,Burgers,All Day
40,2023/03/12,Sun,Philippines,Cheesy Burger McDo Meal,135.00,2.45,Burgers,All Day
41,2023/03/12,Sun,Philippines,Burger McDo Meal,131.00,2.37,Burgers,All Day
42,2023/03/12,Sun,Philippines,2-pc. Mushroom Pepper Steak Meal,134.00,2.43,Rice Bowls,All Day
43,2023/03/12,Sun,Philippines,1-pc. Mushroom Pepper Steak Meal,101.00,1.83,Rice Bowls,All Day
