,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/06/12,Mon,Philippines,McSpaghetti Platter,199.00,3.55,McDelivery Exclusives,Regular
2,2023/06/12,Mon,Philippines,6-pc. Chicken McShare Box,399.00,7.11,McDelivery Exclusives,All Day
3,2023/06/12,Mon,Philippines,8-pc Chicken McShare Box,519.00,9.25,McDelivery Exclusives,All Day
4,2023/06/12,Mon,Philippines,Double Big Mac Meal,316.00,5.63,McDelivery Exclusives,Regular
5,2023/06/12,Mon,Philippines,Double Quarter Pounder w/ Cheese Meal,314.00,5.60,McDelivery Exclusives,Regular
6,2023/06/12,Mon,Philippines,The BCB Meal,249.00,4.44,McDelivery Exclusives,Regular
7,2023/06/12,Mon,Philippines,Triple Cheeseburger Meal,259.00,4.62,McDelivery Exclusives,Regular
8,2023/06/12,Mon,Philippines,Double McChicken Meal,242.00,4.32,McDelivery Exclusives,Regular
9,2023/06/12,Mon,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,212.00,3.78,McDelivery Exclusives,All Day
10,2023/06/12,Mon,Philippines,Snack Burger McShare,380.00,6.78,Featured,Regular
11,2023/06/12,Mon,Philippines,20-pc. Chicken McNuggets,406.00,7.24,Featured,Regular
12,2023/06/12,Mon,Philippines,BFF Fries N' McFloat Combo,282.00,5.03,Featured,Regular
13,2023/06/12,Mon,Philippines,McShare Bundle for 3,589.00,10.50,Featured,Regular
14,2023/06/12,Mon,Philippines,McShare Bundle for 4,809.00,14.43,Featured,Regular
15,2023/06/12,Mon,Philippines,Snack Burger McShare,380.00,6.78,Group Meals,Regular
16,2023/06/12,Mon,Philippines,10-pc. Chicken McNuggets,204.00,3.64,Group Meals,Regular
17,2023/06/12,Mon,Philippines,20-pc. Chicken McNuggets,406.00,7.24,Group Meals,Regular
18,2023/06/12,Mon,Philippines,BFF Fries N' McFloat Combo,282.00,5.03,Group Meals,Regular
19,2023/06/12,Mon,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,284.00,5.06,Group Meals,All Day
20,2023/06/12,Mon,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,284.00,5.06,Group Meals,All Day
21,2023/06/12,Mon,Philippines,McShare Bundle for 3,589.00,10.50,Group Meals,Regular
22,2023/06/12,Mon,Philippines,McShare Bundle for 4,809.00,14.43,Group Meals,Regular
