,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/06/19,Mon,Philippines,McSpaghetti Platter,199.00,3.56,McDelivery Exclusives,Regular
2,2023/06/19,Mon,Philippines,6-pc. Chicken McShare Box,399.00,7.13,McDelivery Exclusives,All Day
3,2023/06/19,Mon,Philippines,8-pc Chicken McShare Box,519.00,9.28,McDelivery Exclusives,All Day
4,2023/06/19,Mon,Philippines,Double Big Mac Meal,316.00,5.65,McDelivery Exclusives,Regular
5,2023/06/19,Mon,Philippines,Double Quarter Pounder w/ Cheese Meal,314.00,5.61,McDelivery Exclusives,Regular
6,2023/06/19,Mon,Philippines,The BCB Meal,249.00,4.45,McDelivery Exclusives,Regular
7,2023/06/19,Mon,Philippines,Triple Cheeseburger Meal,259.00,4.63,McDelivery Exclusives,Regular
8,2023/06/19,Mon,Philippines,Double McChicken Meal,242.00,4.33,McDelivery Exclusives,Regular
9,2023/06/19,Mon,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,212.00,3.79,McDelivery Exclusives,All Day
10,2023/06/19,Mon,Philippines,Father's Day Bundle,439.00,7.85,Featured,Regular
11,2023/06/19,Mon,Philippines,Snack Burger McShare,380.00,6.79,Featured,Regular
12,2023/06/19,Mon,Philippines,BFF Fries N' McFloat Combo,282.00,5.04,Featured,Regular
13,2023/06/19,Mon,Philippines,McShare Bundle for 3,589.00,10.53,Featured,Regular
14,2023/06/19,Mon,Philippines,McShare Bundle for 4,809.00,14.47,Featured,Regular
15,2023/06/19,Mon,Philippines,McChicken Meal,215.00,3.84,Featured,Regular
16,2023/06/19,Mon,Philippines,Father's Day Bundle,439.00,7.85,Group Meals,Regular
17,2023/06/19,Mon,Philippines,Snack Burger McShare,380.00,6.79,Group Meals,Regular
18,2023/06/19,Mon,Philippines,10-pc. Chicken McNuggets,175.00,3.13,Group Meals,Regular
19,2023/06/19,Mon,Philippines,20-pc. Chicken McNuggets,350.00,6.26,Group Meals,Regular
20,2023/06/19,Mon,Philippines,BFF Fries N' McFloat Combo,282.00,5.04,Group Meals,Regular
21,2023/06/19,Mon,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,284.00,5.08,Group Meals,All Day
22,2023/06/19,Mon,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,284.00,5.08,Group Meals,All Day
23,2023/06/19,Mon,Philippines,McShare Bundle for 3,589.00,10.53,Group Meals,Regular
24,2023/06/19,Mon,Philippines,McShare Bundle for 4,809.00,14.47,Group Meals,Regular
25,2023/06/19,Mon,Philippines,15-pc. Chicken McShare Box,825.00,14.75,Group Meals,All Day
26,2023/06/19,Mon,Philippines,McSpaghetti Platter Good for 10,440.00,7.87,Group Meals,Regular
27,2023/06/19,Mon,Philippines,McSpaghetti Platter Good for 15,660.00,11.80,Group Meals,Regular
28,2023/06/19,Mon,Philippines,McSpaghetti Platter Good for 20,880.00,15.74,Group Meals,Regular
29,2023/06/19,Mon,Philippines,BFF Fries Good for 10,650.00,11.62,Group Meals,All Day
30,2023/06/19,Mon,Philippines,Plain Rice Good for 10,245.00,4.38,Group Meals,All Day
31,2023/06/19,Mon,Philippines,Plain Rice Good for 15,360.00,6.44,Group Meals,All Day
32,2023/06/19,Mon,Philippines,Plain Rice Good for 20,475.00,8.49,Group Meals,All Day
33,2023/06/19,Mon,Philippines,1-pc. Chicken McDo & Mushroom Soup Meal,164.00,2.93,Chicken,Regular
34,2023/06/19,Mon,Philippines,10-pc. Chicken McNuggets,175.00,3.13,Chicken,Regular
35,2023/06/19,Mon,Philippines,20-pc. Chicken McNuggets,350.00,6.26,Chicken,Regular
36,2023/06/19,Mon,Philippines,McChicken Meal,215.00,3.84,Chicken,Regular
37,2023/06/19,Mon,Philippines,1-pc. Chicken McDo & Fries Meal,177.00,3.16,Chicken,All Day
38,2023/06/19,Mon,Philippines,1-pc. Spicy Chicken McDo & Fries Meal,181.00,3.24,Chicken,All Day
39,2023/06/19,Mon,Philippines,2-pc. Chicken McDo Meal,214.00,3.83,Chicken,All Day
40,2023/06/19,Mon,Philippines,2-pc. Spicy Chicken McDo Meal,222.00,3.97,Chicken,All Day
41,2023/06/19,Mon,Philippines,1-pc. Spicy Chicken McDo & Mushroom Soup Meal,168.00,3.00,Chicken,Regular
42,2023/06/19,Mon,Philippines,1-pc. Spicy Chicken McDo Meal,128.00,2.29,Chicken,All Day
43,2023/06/19,Mon,Philippines,1-pc. Chicken McDo Meal,124.00,2.22,Chicken,All Day
44,2023/06/19,Mon,Philippines,1-pc. Chicken McDo w/ McSpaghetti Meal,183.00,3.27,Chicken,Regular
45,2023/06/19,Mon,Philippines,1-pc. Spicy Chicken McDo w/ McSpaghetti Meal,187.00,3.34,Chicken,Regular
46,2023/06/19,Mon,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,212.00,3.79,Chicken,All Day
47,2023/06/19,Mon,Philippines,Mega Meal - Spicy Chicken McDo w/ Fries & McFlurry,216.00,3.86,Chicken,Regular
48,2023/06/19,Mon,Philippines,Mega Meal - Spicy Chicken McDo w/ Fries & Burger McDo,211.00,3.77,Chicken,All Day
49,2023/06/19,Mon,Philippines,Mega Meal - Spicy Chicken McDo w/ Rice & McSpaghetti,207.00,3.70,Chicken,Regular
50,2023/06/19,Mon,Philippines,6-pc. Chicken McNuggets w/ Fries Meal,202.00,3.61,Chicken,Regular
51,2023/06/19,Mon,Philippines,6-pc. Chicken McNuggets w/ Rice Meal,199.00,3.56,Chicken,Regular
52,2023/06/19,Mon,Philippines,6-pc. Chicken McNuggets,99.00,1.77,Chicken,Regular
