,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/07/20,Thu,Philippines,McSpaghetti Platter,199.00,3.65,McDelivery Exclusives,Regular
2,2023/07/20,Thu,Philippines,20-pc. Chicken McNuggets Bundle,495.00,9.07,McDelivery Exclusives,Regular
3,2023/07/20,Thu,Philippines,6-pc. Chicken McShare Box,399.00,7.31,McDelivery Exclusives,All Day
4,2023/07/20,Thu,Philippines,8-pc Chicken McShare Box,519.00,9.51,McDelivery Exclusives,All Day
5,2023/07/20,Thu,Philippines,Cheeseburger Meal,142.00,2.60,McDelivery Exclusives,Regular
6,2023/07/20,Thu,Philippines,Double Cheeseburger Meal,195.00,3.57,McDelivery Exclusives,Regular
7,2023/07/20,Thu,Philippines,Double Big Mac Meal,327.00,5.99,McDelivery Exclusives,Regular
8,2023/07/20,Thu,Philippines,Double Quarter Pounder w/ Cheese Meal,323.00,5.92,McDelivery Exclusives,Regular
9,2023/07/20,Thu,Philippines,Triple Cheeseburger Meal,242.00,4.44,McDelivery Exclusives,Regular
10,2023/07/20,Thu,Philippines,Double McChicken Meal,248.00,4.55,McDelivery Exclusives,Regular
11,2023/07/20,Thu,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,217.00,3.98,McDelivery Exclusives,Breakfast
12,2023/07/20,Thu,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,220.00,4.03,McDelivery Exclusives,All Day
13,2023/07/20,Thu,Philippines,The BCB Meal,260.00,4.76,McDelivery Exclusives,Regular
14,2023/07/20,Thu,Philippines,Snack Burger McShare,380.00,6.96,Featured,Regular
15,2023/07/20,Thu,Philippines,BFF Fries N' McFloat Combo,282.00,5.17,Featured,Regular
16,2023/07/20,Thu,Philippines,McShare Bundle for 3,589.00,10.79,Featured,Regular
17,2023/07/20,Thu,Philippines,McShare Bundle for 4,809.00,14.83,Featured,Regular
18,2023/07/20,Thu,Philippines,Big Breakfast Meal,179.00,3.28,Featured,Breakfast
19,2023/07/20,Thu,Philippines,Sausage McMuffin w/ Egg Meal,164.00,3.01,Featured,Breakfast
20,2023/07/20,Thu,Philippines,Egg McMuffin Meal,154.00,2.82,Featured,Breakfast
21,2023/07/20,Thu,Philippines,2-pc. Hotcakes & Sausage Meal,170.00,3.12,Featured,Breakfast
22,2023/07/20,Thu,Philippines,Longganisa w/ Egg Meal,184.00,3.37,Featured,Breakfast
23,2023/07/20,Thu,Philippines,McChicken Meal,215.00,3.94,Featured,Regular
24,2023/07/20,Thu,Philippines,McSpaghetti Platter Good for 10,456.00,8.36,Group Meals,Regular
25,2023/07/20,Thu,Philippines,McSpaghetti Platter Good for 15,676.00,12.39,Group Meals,Regular
26,2023/07/20,Thu,Philippines,McSpaghetti Platter Good for 20,896.00,16.42,Group Meals,Regular
27,2023/07/20,Thu,Philippines,BFF Fries Good for 10,665.00,12.19,Group Meals,All Day
28,2023/07/20,Thu,Philippines,Plain Rice Good for 10,275.00,5.04,Group Meals,All Day
29,2023/07/20,Thu,Philippines,Plain Rice Good for 20,525.00,9.62,Group Meals,All Day
30,2023/07/20,Thu,Philippines,Plain Rice Good for 15,400.00,7.33,Group Meals,All Day
31,2023/07/20,Thu,Philippines,20-pc. Chicken McNuggets,350.00,6.41,Group Meals,Regular
32,2023/07/20,Thu,Philippines,10-pc. Chicken McShare Box,635.00,11.64,Group Meals,All Day
33,2023/07/20,Thu,Philippines,Snack Burger McShare,380.00,6.96,Group Meals,Regular
34,2023/07/20,Thu,Philippines,40-pc. Chicken McNuggets,700.00,12.83,Group Meals,Regular
35,2023/07/20,Thu,Philippines,20-pc. Chicken McNuggets Bundle,495.00,9.07,Group Meals,Regular
36,2023/07/20,Thu,Philippines,20-pc. Chicken McShare Box,1130.00,20.71,Group Meals,All Day
37,2023/07/20,Thu,Philippines,60-pc. Chicken McNuggets,1050.00,19.24,Group Meals,Regular
38,2023/07/20,Thu,Philippines,80-pc. Chicken McNuggets,1400.00,25.66,Group Meals,Regular
39,2023/07/20,Thu,Philippines,BFF Fries Good for 15,1045.00,19.15,Group Meals,All Day
40,2023/07/20,Thu,Philippines,BFF Fries Good for 20,1295.00,23.73,Group Meals,All Day
41,2023/07/20,Thu,Philippines,BFF Fries N' McFloat Combo,282.00,5.17,Group Meals,Regular
42,2023/07/20,Thu,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,284.00,5.20,Group Meals,All Day
43,2023/07/20,Thu,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,284.00,5.20,Group Meals,All Day
44,2023/07/20,Thu,Philippines,15-pc. Chicken McShare Box,865.00,15.85,Group Meals,All Day
45,2023/07/20,Thu,Philippines,McShare Bundle for 3,589.00,10.79,Group Meals,Regular
46,2023/07/20,Thu,Philippines,McShare Bundle for 4,809.00,14.83,Group Meals,Regular
47,2023/07/20,Thu,Philippines,10-pc. Chicken McNuggets,175.00,3.21,Group Meals,Regular
48,2023/07/20,Thu,Philippines,20-pc. Spicy Chicken McShare Box,1210.00,22.18,Group Meals,All Day
49,2023/07/20,Thu,Philippines,10-pc. Spicy Chicken McShare Box,675.00,12.37,Group Meals,All Day
50,2023/07/20,Thu,Philippines,15-pc. Spicy Chicken McShare Box,925.00,16.95,Group Meals,All Day
51,2023/07/20,Thu,Philippines,Big Breakfast Meal,179.00,3.28,Breakfast,Breakfast
52,2023/07/20,Thu,Philippines,Sausage McMuffin w/ Egg Meal,164.00,3.01,Breakfast,Breakfast
53,2023/07/20,Thu,Philippines,Sausage McMuffin Meal,147.00,2.69,Breakfast,Breakfast
54,2023/07/20,Thu,Philippines,Egg McMuffin Meal,154.00,2.82,Breakfast,Breakfast
55,2023/07/20,Thu,Philippines,Cheesy Eggdesal w/ Sausage Meal,160.00,2.93,Breakfast,Breakfast
56,2023/07/20,Thu,Philippines,Cheesy Eggdesal w/ Ham Meal,148.00,2.71,Breakfast,Breakfast
57,2023/07/20,Thu,Philippines,Cheesy Eggdesal Meal,130.00,2.38,Breakfast,Breakfast
58,2023/07/20,Thu,Philippines,2-pc. Hotcakes & Sausage Meal,170.00,3.12,Breakfast,Breakfast
59,2023/07/20,Thu,Philippines,2-pc. Hotcakes Meal,99.00,1.81,Breakfast,Breakfast
60,2023/07/20,Thu,Philippines,2-pc. Mushroom Pepper Steak w/ Egg Meal,208.00,3.81,Breakfast,Breakfast
61,2023/07/20,Thu,Philippines,1-pc. Mushroom Pepper Steak w/ Egg Meal,178.00,3.26,Breakfast,Breakfast
62,2023/07/20,Thu,Philippines,Sausage w/ Egg Meal,184.00,3.37,Breakfast,Breakfast
63,2023/07/20,Thu,Philippines,Longganisa w/ Egg Meal,184.00,3.37,Breakfast,Breakfast
64,2023/07/20,Thu,Philippines,McCrispy Chicken Fillet w/ Egg Meal,170.00,3.12,Breakfast,Breakfast
65,2023/07/20,Thu,Philippines,McCrispy Chicken Fillet Ala King w/ Egg Meal,174.00,3.19,Breakfast,Breakfast
66,2023/07/20,Thu,Philippines,1-pc. Chicken McDo w/ Egg Meal,224.00,4.11,Breakfast,Breakfast
67,2023/07/20,Thu,Philippines,1-pc. Spicy Chicken McDo & Egg Meal,214.00,3.92,Breakfast,Breakfast
68,2023/07/20,Thu,Philippines,2-pc. Chicken McDo w/ Egg Meal,277.00,5.08,Breakfast,Breakfast
69,2023/07/20,Thu,Philippines,2-pc. Spicy Chicken McDo & Egg Meal,273.00,5.00,Breakfast,Breakfast
70,2023/07/20,Thu,Philippines,2-pc. Hotcakes with Hashbrown Meal,134.00,2.46,Breakfast,Breakfast
71,2023/07/20,Thu,Philippines,20-pc. Chicken McNuggets,350.00,6.41,Chicken,Regular
72,2023/07/20,Thu,Philippines,40-pc. Chicken McNuggets,700.00,12.83,Chicken,Regular
73,2023/07/20,Thu,Philippines,20-pc. Chicken McNuggets Bundle,495.00,9.07,Chicken,Regular
74,2023/07/20,Thu,Philippines,60-pc. Chicken McNuggets,1050.00,19.24,Chicken,Regular
75,2023/07/20,Thu,Philippines,80-pc. Chicken McNuggets,1400.00,25.66,Chicken,Regular
76,2023/07/20,Thu,Philippines,10-pc. Chicken McNuggets,175.00,3.21,Chicken,Regular
77,2023/07/20,Thu,Philippines,6-pc. Chicken McNuggets,99.00,1.81,Chicken,Regular
78,2023/07/20,Thu,Philippines,20-pc. Spicy Chicken McShare Box,1210.00,22.18,Chicken,All Day
79,2023/07/20,Thu,Philippines,10-pc. Spicy Chicken McShare Box,675.00,12.37,Chicken,All Day
80,2023/07/20,Thu,Philippines,15-pc. Spicy Chicken McShare Box,925.00,16.95,Chicken,All Day
81,2023/07/20,Thu,Philippines,2-pc. Chicken McDo Meal,222.00,4.07,Chicken,All Day
82,2023/07/20,Thu,Philippines,2-pc. Spicy Chicken McDo Meal,230.00,4.22,Chicken,All Day
83,2023/07/20,Thu,Philippines,1-pc. Spicy Chicken McDo Meal,135.00,2.47,Chicken,All Day
84,2023/07/20,Thu,Philippines,1-pc. Chicken McDo w/ McSpaghetti Meal,189.00,3.46,Chicken,Regular
85,2023/07/20,Thu,Philippines,Mega Meal - Spicy Chicken McDo w/ Rice & McSpaghetti,213.00,3.90,Chicken,Regular
86,2023/07/20,Thu,Philippines,McCrispy Chicken Fillet Meal,115.00,2.11,Chicken,All Day
87,2023/07/20,Thu,Philippines,McCrispy Chicken Fillet Ala King Meal,119.00,2.18,Chicken,All Day
88,2023/07/20,Thu,Philippines,1-pc. Chicken McDo Meal,131.00,2.40,Chicken,All Day
89,2023/07/20,Thu,Philippines,1-pc. Spicy Chicken McDo w/ McSpaghetti Meal,193.00,3.54,Chicken,Regular
90,2023/07/20,Thu,Philippines,6-pc. Chicken McNuggets w/ Rice Meal,182.00,3.34,Chicken,Regular
91,2023/07/20,Thu,Philippines,McChicken Meal,215.00,3.94,Chicken,Regular
92,2023/07/20,Thu,Philippines,1-pc. Chicken McDo & Fries Meal,187.00,3.43,Chicken,All Day
93,2023/07/20,Thu,Philippines,1-pc. Spicy Chicken McDo & Fries Meal,191.00,3.50,Chicken,All Day
94,2023/07/20,Thu,Philippines,McCrispy Chicken Fillet w/ Fries Meal,153.00,2.80,Chicken,All Day
95,2023/07/20,Thu,Philippines,McCrispy Chicken Fillet Ala King w/ Fries Meal,160.00,2.93,Chicken,All Day
96,2023/07/20,Thu,Philippines,6-pc. Chicken McNuggets w/ Fries Meal,203.00,3.72,Chicken,Regular
97,2023/07/20,Thu,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,217.00,3.98,Chicken,Breakfast
98,2023/07/20,Thu,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,220.00,4.03,Chicken,All Day
99,2023/07/20,Thu,Philippines,Mega Meal - Spicy Chicken McDo w/ Fries & McFlurry,224.00,4.11,Chicken,Regular
100,2023/07/20,Thu,Philippines,Mega Meal - Spicy Chicken McDo w/ Fries & Burger McDo,221.00,4.05,Chicken,All Day
101,2023/07/20,Thu,Philippines,2-pc. Chicken McDo & Fries Meal,267.00,4.89,Chicken,All Day
102,2023/07/20,Thu,Philippines,2-pc. Spicy Chicken McDo & Fries Meal,275.00,5.04,Chicken,All Day
103,2023/07/20,Thu,Philippines,1-pc. Chicken McDo w/ McSpaghetti & Fries Meal,242.00,4.44,Chicken,Regular
104,2023/07/20,Thu,Philippines,1-pc. Spicy Chicken McDo w/ McSpaghetti & Fries Meal,246.00,4.51,Chicken,Regular
105,2023/07/20,Thu,Philippines,Big Mac Meal,267.00,4.89,Burgers,Regular
106,2023/07/20,Thu,Philippines,Burger McDo Meal,140.00,2.57,Burgers,All Day
107,2023/07/20,Thu,Philippines,Cheeseburger Meal,142.00,2.60,Burgers,Regular
108,2023/07/20,Thu,Philippines,Double Cheeseburger Meal,195.00,3.57,Burgers,Regular
109,2023/07/20,Thu,Philippines,McChicken Meal,215.00,3.94,Burgers,Regular
110,2023/07/20,Thu,Philippines,Quarter Pounder w/ Cheese Meal,267.00,4.89,Burgers,Regular
111,2023/07/20,Thu,Philippines,Double Big Mac Meal,327.00,5.99,Burgers,Regular
112,2023/07/20,Thu,Philippines,Double Quarter Pounder w/ Cheese Meal,323.00,5.92,Burgers,Regular
113,2023/07/20,Thu,Philippines,Triple Cheeseburger Meal,242.00,4.44,Burgers,Regular
114,2023/07/20,Thu,Philippines,Double McChicken Meal,248.00,4.55,Burgers,Regular
115,2023/07/20,Thu,Philippines,McCrispy Chicken Sandwich Meal,157.00,2.88,Burgers,All Day
116,2023/07/20,Thu,Philippines,The BCB Meal,260.00,4.76,Burgers,Regular
117,2023/07/20,Thu,Philippines,Burger McDo w/ Lettuce & Tomatoes Meal,165.00,3.02,Burgers,Regular
118,2023/07/20,Thu,Philippines,McCrispy Chicken Sandwich w/ Lettuce & Tomatoes Meal,182.00,3.34,Burgers,Regular
119,2023/07/20,Thu,Philippines,Double Cheeseburger w/ Lettuce & Tomatoes Meal,248.00,4.55,Burgers,Regular
120,2023/07/20,Thu,Philippines,"Quarter Pounder w/ Cheese, Lettuce, & Tomatoes Meal",292.00,5.35,Burgers,Regular
121,2023/07/20,Thu,Philippines,2-pc. Mushroom Pepper Steak Meal,135.00,2.47,Rice Bowls,Regular
