,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2022/06/23,Thu,Philippines,Ultimate Burger McShare,499.00,9.17,McDelivery Exclusives,Regular
2,2022/06/23,Thu,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.58,McDelivery Exclusives,All Day
3,2022/06/23,Thu,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.58,McDelivery Exclusives,All Day
4,2022/06/23,Thu,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.58,McDelivery Exclusives,All Day
5,2022/06/23,Thu,Philippines,McCrispy Chicken Fillet Ala King w/ Apple Pie McShare,249.00,4.58,McDelivery Exclusives,All Day
6,2022/06/23,Thu,Philippines,Double Big Mac Meal,279.00,5.13,McDelivery Exclusives,Regular
7,2022/06/23,Thu,Philippines,Double Quarter Pounder w/ Cheese Meal,279.00,5.13,McDelivery Exclusives,Regular
8,2022/06/23,Thu,Philippines,The BCB Meal,232.00,4.26,McDelivery Exclusives,Regular
9,2022/06/23,Thu,Philippines,Triple Cheeseburger Meal,212.00,3.90,McDelivery Exclusives,Regular
10,2022/06/23,Thu,Philippines,Double McChicken Meal,212.00,3.90,McDelivery Exclusives,Regular
11,2022/06/23,Thu,Philippines,Mega Meal - Chicken McDo w/ Rice & McSpaghetti,160.00,2.94,McDelivery Exclusives,Regular
12,2022/06/23,Thu,Philippines,Mega Meal - Chicken McDo w/ McSpaghetti & Sundae,170.00,3.13,McDelivery Exclusives,Regular
13,2022/06/23,Thu,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,180.00,3.31,McDelivery Exclusives,All Day
14,2022/06/23,Thu,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,167.00,3.07,McDelivery Exclusives,All Day
15,2022/06/23,Thu,Philippines,McSpaghetti Platter W/ Free Coke 1.5L,220.00,4.04,Featured,Regular
16,2022/06/23,Thu,Philippines,20-Pc. Chicken McNuggets W/ FREE Coke 1.5L,370.00,6.80,Featured,Regular
17,2022/06/23,Thu,Philippines,6-pc. Chicken McShare Box,360.00,6.62,Featured,All Day
