,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/07/10,Mon,Philippines,McSpaghetti Platter,199.00,3.58,McDelivery Exclusives,Regular
2,2023/07/10,Mon,Philippines,20-pc. Chicken McNuggets Bundle,495.00,8.91,McDelivery Exclusives,Regular
3,2023/07/10,Mon,Philippines,6-pc. Chicken McShare Box,399.00,7.19,McDelivery Exclusives,All Day
4,2023/07/10,Mon,Philippines,8-pc Chicken McShare Box,519.00,9.35,McDelivery Exclusives,All Day
5,2023/07/10,Mon,Philippines,Double Big Mac Meal,327.00,5.89,McDelivery Exclusives,Regular
6,2023/07/10,Mon,Philippines,Double Quarter Pounder w/ Cheese Meal,323.00,5.82,McDelivery Exclusives,Regular
7,2023/07/10,Mon,Philippines,Triple Cheeseburger Meal,270.00,4.86,McDelivery Exclusives,Regular
8,2023/07/10,Mon,Philippines,Double McChicken Meal,248.00,4.47,McDelivery Exclusives,Regular
9,2023/07/10,Mon,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,217.00,3.91,McDelivery Exclusives,Breakfast
10,2023/07/10,Mon,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,220.00,3.96,McDelivery Exclusives,All Day
11,2023/07/10,Mon,Philippines,The BCB Meal,260.00,4.68,McDelivery Exclusives,Regular
12,2023/07/10,Mon,Philippines,Snack Burger McShare,380.00,6.84,Featured,Regular
13,2023/07/10,Mon,Philippines,BFF Fries N' McFloat Combo,282.00,5.08,Featured,Regular
14,2023/07/10,Mon,Philippines,McShare Bundle for 3,589.00,10.61,Featured,Regular
15,2023/07/10,Mon,Philippines,McShare Bundle for 4,809.00,14.57,Featured,Regular
16,2023/07/10,Mon,Philippines,Big Breakfast Meal,179.00,3.22,Featured,Breakfast
17,2023/07/10,Mon,Philippines,Sausage McMuffin w/ Egg Meal,164.00,2.95,Featured,Breakfast
18,2023/07/10,Mon,Philippines,Egg McMuffin Meal,154.00,2.77,Featured,Breakfast
19,2023/07/10,Mon,Philippines,2-pc. Hotcakes & Sausage Meal,170.00,3.06,Featured,Breakfast
20,2023/07/10,Mon,Philippines,Longganisa w/ Egg Meal,184.00,3.31,Featured,Breakfast
21,2023/07/10,Mon,Philippines,McChicken Meal,215.00,3.87,Featured,Regular
22,2023/07/10,Mon,Philippines,McSpaghetti Platter Good for 10,456.00,8.21,Group Meals,Regular
23,2023/07/10,Mon,Philippines,McSpaghetti Platter Good for 15,676.00,12.17,Group Meals,Regular
24,2023/07/10,Mon,Philippines,McSpaghetti Platter Good for 20,896.00,16.14,Group Meals,Regular
25,2023/07/10,Mon,Philippines,BFF Fries Good for 10,665.00,11.98,Group Meals,All Day
26,2023/07/10,Mon,Philippines,Plain Rice Good for 10,275.00,4.95,Group Meals,All Day
27,2023/07/10,Mon,Philippines,Plain Rice Good for 20,525.00,9.45,Group Meals,All Day
28,2023/07/10,Mon,Philippines,Plain Rice Good for 15,400.00,7.20,Group Meals,All Day
29,2023/07/10,Mon,Philippines,20-pc. Chicken McNuggets,350.00,6.30,Group Meals,Regular
30,2023/07/10,Mon,Philippines,10-pc. Chicken McShare Box,635.00,11.44,Group Meals,All Day
31,2023/07/10,Mon,Philippines,Snack Burger McShare,380.00,6.84,Group Meals,Regular
32,2023/07/10,Mon,Philippines,40-pc. Chicken McNuggets,700.00,12.61,Group Meals,Regular
33,2023/07/10,Mon,Philippines,20-pc. Chicken McNuggets Bundle,495.00,8.91,Group Meals,Regular
34,2023/07/10,Mon,Philippines,20-pc. Chicken McShare Box,1130.00,20.35,Group Meals,All Day
35,2023/07/10,Mon,Philippines,60-pc. Chicken McNuggets,1050.00,18.91,Group Meals,Regular
36,2023/07/10,Mon,Philippines,80-pc. Chicken McNuggets,1400.00,25.21,Group Meals,Regular
37,2023/07/10,Mon,Philippines,BFF Fries Good for 15,1045.00,18.82,Group Meals,All Day
38,2023/07/10,Mon,Philippines,BFF Fries Good for 20,1295.00,23.32,Group Meals,All Day
39,2023/07/10,Mon,Philippines,BFF Fries N' McFloat Combo,282.00,5.08,Group Meals,Regular
40,2023/07/10,Mon,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,284.00,5.11,Group Meals,All Day
41,2023/07/10,Mon,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,284.00,5.11,Group Meals,All Day
42,2023/07/10,Mon,Philippines,15-pc. Chicken McShare Box,865.00,15.58,Group Meals,All Day
43,2023/07/10,Mon,Philippines,McShare Bundle for 3,589.00,10.61,Group Meals,Regular
44,2023/07/10,Mon,Philippines,McShare Bundle for 4,809.00,14.57,Group Meals,Regular
45,2023/07/10,Mon,Philippines,10-pc. Chicken McNuggets,175.00,3.15,Group Meals,Regular
46,2023/07/10,Mon,Philippines,20-pc. Spicy Chicken McShare Box,1210.00,21.79,Group Meals,All Day
47,2023/07/10,Mon,Philippines,10-pc. Spicy Chicken McShare Box,675.00,12.16,Group Meals,All Day
48,2023/07/10,Mon,Philippines,15-pc. Spicy Chicken McShare Box,925.00,16.66,Group Meals,All Day
49,2023/07/10,Mon,Philippines,Big Breakfast Meal,179.00,3.22,Breakfast,Breakfast
50,2023/07/10,Mon,Philippines,Sausage McMuffin w/ Egg Meal,164.00,2.95,Breakfast,Breakfast
51,2023/07/10,Mon,Philippines,Sausage McMuffin Meal,147.00,2.65,Breakfast,Breakfast
52,2023/07/10,Mon,Philippines,Egg McMuffin Meal,154.00,2.77,Breakfast,Breakfast
53,2023/07/10,Mon,Philippines,Cheesy Eggdesal w/ Sausage Meal,160.00,2.88,Breakfast,Breakfast
54,2023/07/10,Mon,Philippines,Cheesy Eggdesal w/ Ham Meal,148.00,2.67,Breakfast,Breakfast
55,2023/07/10,Mon,Philippines,Cheesy Eggdesal Meal,130.00,2.34,Breakfast,Breakfast
56,2023/07/10,Mon,Philippines,2-pc. Hotcakes & Sausage Meal,170.00,3.06,Breakfast,Breakfast
57,2023/07/10,Mon,Philippines,2-pc. Hotcakes Meal,99.00,1.78,Breakfast,Breakfast
58,2023/07/10,Mon,Philippines,2-pc. Mushroom Pepper Steak w/ Egg Meal,208.00,3.75,Breakfast,Breakfast
59,2023/07/10,Mon,Philippines,1-pc. Mushroom Pepper Steak w/ Egg Meal,178.00,3.21,Breakfast,Breakfast
60,2023/07/10,Mon,Philippines,Sausage w/ Egg Meal,184.00,3.31,Breakfast,Breakfast
61,2023/07/10,Mon,Philippines,Longganisa w/ Egg Meal,184.00,3.31,Breakfast,Breakfast
62,2023/07/10,Mon,Philippines,McCrispy Chicken Fillet w/ Egg Meal,170.00,3.06,Breakfast,Breakfast
63,2023/07/10,Mon,Philippines,McCrispy Chicken Fillet Ala King w/ Egg Meal,174.00,3.13,Breakfast,Breakfast
64,2023/07/10,Mon,Philippines,1-pc. Chicken McDo w/ Egg Meal,224.00,4.03,Breakfast,Breakfast
65,2023/07/10,Mon,Philippines,1-pc. Spicy Chicken McDo & Egg Meal,214.00,3.85,Breakfast,Breakfast
66,2023/07/10,Mon,Philippines,2-pc. Chicken McDo w/ Egg Meal,277.00,4.99,Breakfast,Breakfast
67,2023/07/10,Mon,Philippines,2-pc. Spicy Chicken McDo & Egg Meal,273.00,4.92,Breakfast,Breakfast
68,2023/07/10,Mon,Philippines,2-pc. Hotcakes with Hashbrown Meal,134.00,2.41,Breakfast,Breakfast
69,2023/07/10,Mon,Philippines,20-pc. Chicken McNuggets,350.00,6.30,Chicken,Regular
70,2023/07/10,Mon,Philippines,40-pc. Chicken McNuggets,700.00,12.61,Chicken,Regular
71,2023/07/10,Mon,Philippines,20-pc. Chicken McNuggets Bundle,495.00,8.91,Chicken,Regular
72,2023/07/10,Mon,Philippines,60-pc. Chicken McNuggets,1050.00,18.91,Chicken,Regular
73,2023/07/10,Mon,Philippines,80-pc. Chicken McNuggets,1400.00,25.21,Chicken,Regular
74,2023/07/10,Mon,Philippines,10-pc. Chicken McNuggets,175.00,3.15,Chicken,Regular
