,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/06/16,Fri,Philippines,McSpaghetti Platter,199.00,3.57,McDelivery Exclusives,Regular
2,2023/06/16,Fri,Philippines,6-pc. Chicken McShare Box,399.00,7.15,McDelivery Exclusives,All Day
3,2023/06/16,Fri,Philippines,8-pc Chicken McShare Box,519.00,9.31,McDelivery Exclusives,All Day
4,2023/06/16,Fri,Philippines,Double Big Mac Meal,316.00,5.67,McDelivery Exclusives,Regular
5,2023/06/16,Fri,Philippines,Double Quarter Pounder w/ Cheese Meal,314.00,5.63,McDelivery Exclusives,Regular
6,2023/06/16,Fri,Philippines,The BCB Meal,249.00,4.46,McDelivery Exclusives,Regular
7,2023/06/16,Fri,Philippines,Triple Cheeseburger Meal,259.00,4.64,McDelivery Exclusives,Regular
8,2023/06/16,Fri,Philippines,Double McChicken Meal,242.00,4.34,McDelivery Exclusives,Regular
9,2023/06/16,Fri,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,212.00,3.80,McDelivery Exclusives,All Day
10,2023/06/16,Fri,Philippines,Father's Day Bundle,439.00,7.87,Featured,Regular
11,2023/06/16,Fri,Philippines,Snack Burger McShare,380.00,6.81,Featured,Regular
12,2023/06/16,Fri,Philippines,BFF Fries N' McFloat Combo,282.00,5.06,Featured,Regular
13,2023/06/16,Fri,Philippines,McShare Bundle for 3,589.00,10.56,Featured,Regular
14,2023/06/16,Fri,Philippines,McShare Bundle for 4,809.00,14.51,Featured,Regular
15,2023/06/16,Fri,Philippines,McChicken Meal,215.00,3.85,Featured,Regular
16,2023/06/16,Fri,Philippines,Father's Day Bundle,439.00,7.87,Group Meals,Regular
17,2023/06/16,Fri,Philippines,Snack Burger McShare,380.00,6.81,Group Meals,Regular
18,2023/06/16,Fri,Philippines,10-pc. Chicken McNuggets,175.00,3.14,Group Meals,Regular
19,2023/06/16,Fri,Philippines,20-pc. Chicken McNuggets,350.00,6.28,Group Meals,Regular
20,2023/06/16,Fri,Philippines,BFF Fries N' McFloat Combo,282.00,5.06,Group Meals,Regular
21,2023/06/16,Fri,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,284.00,5.09,Group Meals,All Day
22,2023/06/16,Fri,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,284.00,5.09,Group Meals,All Day
23,2023/06/16,Fri,Philippines,McShare Bundle for 3,589.00,10.56,Group Meals,Regular
