,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2022/06/15,Wed,Philippines,Breakfast Sandwich Duo,249.00,4.67,McDelivery Exclusives,Breakfast
2,2022/06/15,Wed,Philippines,Breakfast Rice Bowl Duo,289.00,5.43,McDelivery Exclusives,Breakfast
3,2022/06/15,Wed,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.67,McDelivery Exclusives,All Day
4,2022/06/15,Wed,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.67,McDelivery Exclusives,All Day
5,2022/06/15,Wed,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.67,McDelivery Exclusives,All Day
6,2022/06/15,Wed,Philippines,McCrispy Chicken Fillet Ala King w/ Apple Pie McShare,249.00,4.67,McDelivery Exclusives,All Day
7,2022/06/15,Wed,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,180.00,3.38,McDelivery Exclusives,All Day
8,2022/06/15,Wed,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,167.00,3.14,McDelivery Exclusives,All Day
9,2022/06/15,Wed,Philippines,6-pc. Chicken McShare Box,330.00,6.20,Featured,All Day
10,2022/06/15,Wed,Philippines,Breakfast Sandwich Duo,249.00,4.67,Featured,Breakfast
11,2022/06/15,Wed,Philippines,Breakfast Rice Bowl Duo,289.00,5.43,Featured,Breakfast
12,2022/06/15,Wed,Philippines,McCafé Caramel Popcorn Iced Coffee,57.00,1.07,Featured,All Day
13,2022/06/15,Wed,Philippines,BFF Fries,135.00,2.53,Featured,All Day
14,2022/06/15,Wed,Philippines,McCafe Caramel Popcorn Coffee Float,78.00,1.46,Featured,All Day
15,2022/06/15,Wed,Philippines,Caramel Popcorn Coke McFloat,47.00,0.88,Featured,All Day
16,2022/06/15,Wed,Philippines,6-pc. Chicken McShare Box,330.00,6.20,Group Meals,All Day
17,2022/06/15,Wed,Philippines,8-pc. Chicken McShare Box,440.00,8.26,Group Meals,All Day
18,2022/06/15,Wed,Philippines,BFF Fries N' McFloat Combo,222.00,4.17,Group Meals,All Day
19,2022/06/15,Wed,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,237.00,4.45,Group Meals,All Day
20,2022/06/15,Wed,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,237.00,4.45,Group Meals,All Day
21,2022/06/15,Wed,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.67,Group Meals,All Day
22,2022/06/15,Wed,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.67,Group Meals,All Day
23,2022/06/15,Wed,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.67,Group Meals,All Day
24,2022/06/15,Wed,Philippines,McCrispy Chicken Fillet Ala King w/ Apple Pie McShare,249.00,4.67,Group Meals,All Day
25,2022/06/15,Wed,Philippines,McShare Bundle for 3,500.00,9.39,Group Meals,All Day
26,2022/06/15,Wed,Philippines,McShare Bundle for 4,725.00,13.61,Group Meals,All Day
27,2022/06/15,Wed,Philippines,10-pc. Chicken McShare Box,550.00,10.33,Group Meals,All Day
28,2022/06/15,Wed,Philippines,15-pc. Chicken McShare Box,825.00,15.49,Group Meals,All Day
29,2022/06/15,Wed,Philippines,20-pc. Chicken McShare Box,1100.00,20.65,Group Meals,All Day
30,2022/06/15,Wed,Philippines,BFF Fries Good for 10,655.00,12.30,Group Meals,All Day
31,2022/06/15,Wed,Philippines,BFF Fries Good for 15,1025.00,19.24,Group Meals,All Day
32,2022/06/15,Wed,Philippines,BFF Fries Good for 20,1280.00,24.03,Group Meals,All Day
33,2022/06/15,Wed,Philippines,Plain Rice Good for 10,245.00,4.60,Group Meals,All Day
34,2022/06/15,Wed,Philippines,Plain Rice Good for 15,360.00,6.76,Group Meals,All Day
35,2022/06/15,Wed,Philippines,Plain Rice Good for 20,475.00,8.92,Group Meals,All Day
36,2022/06/15,Wed,Philippines,Breakfast Sandwich Duo,249.00,4.67,Breakfast,Breakfast
37,2022/06/15,Wed,Philippines,Breakfast Rice Bowl Duo,289.00,5.43,Breakfast,Breakfast
38,2022/06/15,Wed,Philippines,2-pc. Hotcakes & Sausage Meal,143.00,2.68,Breakfast,Breakfast
39,2022/06/15,Wed,Philippines,Sausage McMuffin w/ Egg Meal,145.00,2.72,Breakfast,Breakfast
40,2022/06/15,Wed,Philippines,Sausage McMuffin Meal,125.00,2.35,Breakfast,Breakfast
41,2022/06/15,Wed,Philippines,Egg McMuffin Meal,137.00,2.57,Breakfast,Breakfast
42,2022/06/15,Wed,Philippines,Cheesy Eggdesal w/ Sausage Meal,132.00,2.48,Breakfast,Breakfast
43,2022/06/15,Wed,Philippines,Cheesy Eggdesal w/ Ham Meal,121.00,2.27,Breakfast,Breakfast
44,2022/06/15,Wed,Philippines,Cheesy Eggdesal Meal,97.00,1.82,Breakfast,Breakfast
45,2022/06/15,Wed,Philippines,Big Breakfast Meal,158.00,2.97,Breakfast,Breakfast
46,2022/06/15,Wed,Philippines,2-pc. Hotcakes Meal,73.00,1.37,Breakfast,Breakfast
47,2022/06/15,Wed,Philippines,2-pc. Mushroom Pepper Steak w/ Egg Meal,170.00,3.19,Breakfast,Breakfast
48,2022/06/15,Wed,Philippines,1-pc. Mushroom Pepper Steak w/ Egg Meal,139.00,2.61,Breakfast,Breakfast
49,2022/06/15,Wed,Philippines,Sausage w/ Egg Meal,156.00,2.93,Breakfast,Breakfast
50,2022/06/15,Wed,Philippines,Longganisa w/ Egg Meal,156.00,2.93,Breakfast,Breakfast
51,2022/06/15,Wed,Philippines,McCrispy Chicken Fillet w/ Egg Meal,154.00,2.89,Breakfast,Breakfast
