,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2022/06/11,Sat,Philippines,Breakfast Sandwich Duo,249.00,4.69,McDelivery Exclusives,Breakfast
2,2022/06/11,Sat,Philippines,Breakfast Rice Bowl Duo,289.00,5.44,McDelivery Exclusives,Breakfast
3,2022/06/11,Sat,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.69,McDelivery Exclusives,All Day
4,2022/06/11,Sat,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.69,McDelivery Exclusives,All Day
5,2022/06/11,Sat,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.69,McDelivery Exclusives,All Day
6,2022/06/11,Sat,Philippines,McCrispy Chicken Fillet Ala King w/ Apple Pie McShare,249.00,4.69,McDelivery Exclusives,All Day
7,2022/06/11,Sat,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,180.00,3.39,McDelivery Exclusives,All Day
8,2022/06/11,Sat,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,167.00,3.15,McDelivery Exclusives,All Day
9,2022/06/11,Sat,Philippines,6-pc. Chicken McShare Box,330.00,6.22,Featured,All Day
10,2022/06/11,Sat,Philippines,Breakfast Sandwich Duo,249.00,4.69,Featured,Breakfast
11,2022/06/11,Sat,Philippines,Breakfast Rice Bowl Duo,289.00,5.44,Featured,Breakfast
12,2022/06/11,Sat,Philippines,McCafé Caramel Popcorn Iced Coffee,57.00,1.07,Featured,All Day
13,2022/06/11,Sat,Philippines,BFF Fries,135.00,2.54,Featured,All Day
14,2022/06/11,Sat,Philippines,McCafe Caramel Popcorn Coffee Float,78.00,1.47,Featured,All Day
15,2022/06/11,Sat,Philippines,Caramel Popcorn Coke McFloat,47.00,0.89,Featured,All Day
16,2022/06/11,Sat,Philippines,6-pc. Chicken McShare Box,330.00,6.22,Group Meals,All Day
17,2022/06/11,Sat,Philippines,8-pc. Chicken McShare Box,440.00,8.29,Group Meals,All Day
18,2022/06/11,Sat,Philippines,BFF Fries N' McFloat Combo,222.00,4.18,Group Meals,All Day
19,2022/06/11,Sat,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,237.00,4.46,Group Meals,All Day
20,2022/06/11,Sat,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,237.00,4.46,Group Meals,All Day
21,2022/06/11,Sat,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.69,Group Meals,All Day
22,2022/06/11,Sat,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.69,Group Meals,All Day
23,2022/06/11,Sat,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.69,Group Meals,All Day
24,2022/06/11,Sat,Philippines,McCrispy Chicken Fillet Ala King w/ Apple Pie McShare,249.00,4.69,Group Meals,All Day
25,2022/06/11,Sat,Philippines,McShare Bundle for 3,500.00,9.42,Group Meals,All Day
26,2022/06/11,Sat,Philippines,McShare Bundle for 4,725.00,13.66,Group Meals,All Day
27,2022/06/11,Sat,Philippines,10-pc. Chicken McShare Box,550.00,10.36,Group Meals,All Day
28,2022/06/11,Sat,Philippines,15-pc. Chicken McShare Box,825.00,15.54,Group Meals,All Day
29,2022/06/11,Sat,Philippines,20-pc. Chicken McShare Box,1100.00,20.72,Group Meals,All Day
30,2022/06/11,Sat,Philippines,BFF Fries Good for 10,655.00,12.34,Group Meals,All Day
31,2022/06/11,Sat,Philippines,BFF Fries Good for 15,1025.00,19.31,Group Meals,All Day
32,2022/06/11,Sat,Philippines,BFF Fries Good for 20,1280.00,24.11,Group Meals,All Day
33,2022/06/11,Sat,Philippines,Plain Rice Good for 10,245.00,4.61,Group Meals,All Day
34,2022/06/11,Sat,Philippines,Plain Rice Good for 15,360.00,6.78,Group Meals,All Day
35,2022/06/11,Sat,Philippines,Plain Rice Good for 20,475.00,8.95,Group Meals,All Day
36,2022/06/11,Sat,Philippines,Breakfast Sandwich Duo,249.00,4.69,Breakfast,Breakfast
37,2022/06/11,Sat,Philippines,Breakfast Rice Bowl Duo,289.00,5.44,Breakfast,Breakfast
38,2022/06/11,Sat,Philippines,2-pc. Hotcakes & Sausage Meal,143.00,2.69,Breakfast,Breakfast
39,2022/06/11,Sat,Philippines,Sausage McMuffin w/ Egg Meal,145.00,2.73,Breakfast,Breakfast
40,2022/06/11,Sat,Philippines,Sausage McMuffin Meal,125.00,2.35,Breakfast,Breakfast
41,2022/06/11,Sat,Philippines,Egg McMuffin Meal,137.00,2.58,Breakfast,Breakfast
42,2022/06/11,Sat,Philippines,Cheesy Eggdesal w/ Sausage Meal,132.00,2.49,Breakfast,Breakfast
43,2022/06/11,Sat,Philippines,Cheesy Eggdesal w/ Ham Meal,121.00,2.28,Breakfast,Breakfast
44,2022/06/11,Sat,Philippines,Cheesy Eggdesal Meal,97.00,1.83,Breakfast,Breakfast
45,2022/06/11,Sat,Philippines,Big Breakfast Meal,158.00,2.98,Breakfast,Breakfast
46,2022/06/11,Sat,Philippines,2-pc. Hotcakes Meal,73.00,1.38,Breakfast,Breakfast
47,2022/06/11,Sat,Philippines,2-pc. Mushroom Pepper Steak w/ Egg Meal,170.00,3.20,Breakfast,Breakfast
48,2022/06/11,Sat,Philippines,1-pc. Mushroom Pepper Steak w/ Egg Meal,139.00,2.62,Breakfast,Breakfast
49,2022/06/11,Sat,Philippines,Sausage w/ Egg Meal,156.00,2.94,Breakfast,Breakfast
50,2022/06/11,Sat,Philippines,Longganisa w/ Egg Meal,156.00,2.94,Breakfast,Breakfast
51,2022/06/11,Sat,Philippines,McCrispy Chicken Fillet w/ Egg Meal,154.00,2.90,Breakfast,Breakfast
52,2022/06/11,Sat,Philippines,McCrispy Chicken Fillet Ala King w/ Egg Meal,156.00,2.94,Breakfast,Breakfast
