,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/02/15,Wed,Philippines,8-pc. Chicken McShare Box w/ FREE BFF Fries,579.00,10.55,McDelivery Exclusives,All Day
2,2023/02/15,Wed,Philippines,Double Big Mac Meal,306.00,5.58,McDelivery Exclusives,Regular
3,2023/02/15,Wed,Philippines,Double Quarter Pounder w/ Cheese Meal,306.00,5.58,McDelivery Exclusives,Regular
4,2023/02/15,Wed,Philippines,The BCB Meal,252.00,4.59,McDelivery Exclusives,Regular
5,2023/02/15,Wed,Philippines,Triple Cheeseburger Meal,247.00,4.50,McDelivery Exclusives,Regular
6,2023/02/15,Wed,Philippines,Double McChicken Meal,237.00,4.32,McDelivery Exclusives,Regular
7,2023/02/15,Wed,Philippines,Mega Meal - Chicken McDo w/ McSpaghetti & Sundae,208.00,3.79,McDelivery Exclusives,Regular
8,2023/02/15,Wed,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,210.00,3.83,McDelivery Exclusives,All Day
9,2023/02/15,Wed,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,205.00,3.74,McDelivery Exclusives,All Day
10,2023/02/15,Wed,Philippines,8-pc. Chicken McShare Box w/ FREE BFF Fries,579.00,10.55,Featured,All Day
11,2023/02/15,Wed,Philippines,BFF Fries,158.00,2.88,Featured,All Day
12,2023/02/15,Wed,Philippines,1-pc. Spicy Chicken McDo & Fries Meal,179.00,3.26,Featured,Regular
13,2023/02/15,Wed,Philippines,1-pc. Chicken McDo & Mushroom Soup Meal,160.00,2.92,Featured,Regular
14,2023/02/15,Wed,Philippines,6-pc. Chicken McShare Box,437.00,7.96,Featured,All Day
15,2023/02/15,Wed,Philippines,"Quarter Pounder w/ Cheese, Lettuce, & Tomatoes Meal",271.00,4.94,Featured,Regular
16,2023/02/15,Wed,Philippines,McCrispy Chicken Sandwich w/ Lettuce & Tomatoes Meal,166.00,3.02,Featured,Regular
17,2023/02/15,Wed,Philippines,Cheesy Burger McDo w/ Lettuce & Tomatoes Meal,160.00,2.92,Featured,Regular
18,2023/02/15,Wed,Philippines,8-pc. Chicken McShare Box w/ FREE BFF Fries,579.00,10.55,Group Meals,All Day
19,2023/02/15,Wed,Philippines,Snack Burger McShare,380.00,6.92,Group Meals,Regular
20,2023/02/15,Wed,Philippines,6-pc. Chicken McShare Box,437.00,7.96,Group Meals,All Day
21,2023/02/15,Wed,Philippines,McSpaghetti Platter,242.00,4.41,Group Meals,Regular
22,2023/02/15,Wed,Philippines,10-pc. Chicken McNuggets,204.00,3.72,Group Meals,Regular
23,2023/02/15,Wed,Philippines,20-pc. Chicken McNuggets,406.00,7.40,Group Meals,Regular
24,2023/02/15,Wed,Philippines,BFF Fries N' McFloat Combo,265.00,4.83,Group Meals,All Day
25,2023/02/15,Wed,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,281.00,5.12,Group Meals,All Day
26,2023/02/15,Wed,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,281.00,5.12,Group Meals,All Day
27,2023/02/15,Wed,Philippines,20-pc. Chicken McNuggets Bundle,516.00,9.40,Group Meals,Regular
28,2023/02/15,Wed,Philippines,McShare Bundle for 3,589.00,10.73,Group Meals,All Day
29,2023/02/15,Wed,Philippines,McShare Bundle for 4,809.00,14.74,Group Meals,All Day
30,2023/02/15,Wed,Philippines,10-pc. Chicken McShare Box,633.00,11.53,Group Meals,All Day
31,2023/02/15,Wed,Philippines,15-pc. Chicken McShare Box,825.00,15.03,Group Meals,All Day
32,2023/02/15,Wed,Philippines,20-pc. Chicken McShare Box,1265.00,23.05,Group Meals,All Day
33,2023/02/15,Wed,Philippines,40-pc. Chicken McNuggets,740.00,13.48,Group Meals,Regular
34,2023/02/15,Wed,Philippines,60-pc. Chicken McNuggets,1110.00,20.23,Group Meals,Regular
35,2023/02/15,Wed,Philippines,80-pc. Chicken McNuggets,1480.00,26.97,Group Meals,Regular
36,2023/02/15,Wed,Philippines,McSpaghetti Platter Good for 10,440.00,8.02,Group Meals,Regular
37,2023/02/15,Wed,Philippines,McSpaghetti Platter Good for 15,660.00,12.03,Group Meals,Regular
38,2023/02/15,Wed,Philippines,McSpaghetti Platter Good for 20,880.00,16.04,Group Meals,Regular
39,2023/02/15,Wed,Philippines,BFF Fries Good for 10,655.00,11.94,Group Meals,All Day
40,2023/02/15,Wed,Philippines,BFF Fries Good for 15,1025.00,18.68,Group Meals,All Day
41,2023/02/15,Wed,Philippines,BFF Fries Good for 20,1280.00,23.32,Group Meals,All Day
42,2023/02/15,Wed,Philippines,Plain Rice Good for 10,245.00,4.46,Group Meals,All Day
43,2023/02/15,Wed,Philippines,Plain Rice Good for 15,360.00,6.56,Group Meals,All Day
44,2023/02/15,Wed,Philippines,Plain Rice Good for 20,475.00,8.66,Group Meals,All Day
45,2023/02/15,Wed,Philippines,1-pc. Chicken McDo & Mushroom Soup Meal,160.00,2.92,Chicken,Regular
46,2023/02/15,Wed,Philippines,Mega Meal - Spicy Chicken McDo w/ McSpaghetti & Sundae,212.00,3.86,Chicken,Regular
47,2023/02/15,Wed,Philippines,1-pc. Chicken McDo & Fries Meal,175.00,3.19,Chicken,All Day
48,2023/02/15,Wed,Philippines,1-pc. Spicy Chicken McDo & Fries Meal,179.00,3.26,Chicken,All Day
49,2023/02/15,Wed,Philippines,2-pc. Chicken McDo Meal,213.00,3.88,Chicken,All Day
50,2023/02/15,Wed,Philippines,2-pc. Spicy Chicken McDo Meal,221.00,4.03,Chicken,All Day
51,2023/02/15,Wed,Philippines,1-pc. Spicy Chicken McDo & Mushroom Soup Meal,164.00,2.99,Chicken,Regular
52,2023/02/15,Wed,Philippines,1-pc. Spicy Chicken McDo Meal,128.00,2.33,Chicken,All Day
53,2023/02/15,Wed,Philippines,1-pc. Chicken McDo Meal,124.00,2.26,Chicken,All Day
54,2023/02/15,Wed,Philippines,1-pc. Chicken McDo w/ McSpaghetti Meal,182.00,3.32,Chicken,Regular
55,2023/02/15,Wed,Philippines,1-pc. Spicy Chicken McDo w/ McSpaghetti Meal,186.00,3.39,Chicken,Regular
56,2023/02/15,Wed,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,210.00,3.83,Chicken,All Day
57,2023/02/15,Wed,Philippines,Mega Meal - Spicy Chicken McDo w/ Fries & McFlurry,214.00,3.90,Chicken,Regular
58,2023/02/15,Wed,Philippines,Mega Meal - Chicken McDo w/ McSpaghetti & Sundae,208.00,3.79,Chicken,Regular
59,2023/02/15,Wed,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,205.00,3.74,Chicken,All Day
60,2023/02/15,Wed,Philippines,Mega Meal - Spicy Chicken McDo w/ Fries & Burger McDo,209.00,3.81,Chicken,All Day
61,2023/02/15,Wed,Philippines,Mega Meal - Spicy Chicken McDo w/ Rice & McSpaghetti,206.00,3.75,Chicken,Regular
62,2023/02/15,Wed,Philippines,6-pc. Chicken McNuggets w/ Fries Meal,196.00,3.57,Chicken,Regular
63,2023/02/15,Wed,Philippines,6-pc. Chicken McNuggets w/ Rice Meal,177.00,3.23,Chicken,Regular
64,2023/02/15,Wed,Philippines,6-pc. Chicken McNuggets,129.00,2.35,Chicken,Regular
65,2023/02/15,Wed,Philippines,10-pc. Chicken McNuggets,204.00,3.72,Chicken,Regular
66,2023/02/15,Wed,Philippines,McCrispy Chicken Fillet Meal,100.00,1.82,Chicken,All Day
67,2023/02/15,Wed,Philippines,McCrispy Chicken Fillet w/ Fries Meal,135.00,2.46,Chicken,All Day
68,2023/02/15,Wed,Philippines,McCrispy Chicken Fillet Ala King Meal,103.00,1.88,Chicken,All Day
69,2023/02/15,Wed,Philippines,McCrispy Chicken Fillet Ala King w/ Fries Meal,140.00,2.55,Chicken,All Day
70,2023/02/15,Wed,Philippines,Big Mac Meal,246.00,4.48,Burgers,Regular
71,2023/02/15,Wed,Philippines,Quarter Pounder w/ Cheese Meal,246.00,4.48,Burgers,Regular
72,2023/02/15,Wed,Philippines,"Quarter Pounder w/ Cheese, Lettuce, & Tomatoes Meal",271.00,4.94,Burgers,Regular
73,2023/02/15,Wed,Philippines,McChicken Meal,207.00,3.77,Burgers,Regular
74,2023/02/15,Wed,Philippines,Double Cheeseburger Meal,202.00,3.68,Burgers,Regular
75,2023/02/15,Wed,Philippines,Double Cheeseburger w/ Lettuce & Tomatoes Meal,227.00,4.14,Burgers,Regular
76,2023/02/15,Wed,Philippines,Cheeseburger Deluxe Meal,179.00,3.26,Burgers,Regular
77,2023/02/15,Wed,Philippines,Cheeseburger Meal,154.00,2.81,Burgers,Regular
78,2023/02/15,Wed,Philippines,McCrispy Chicken Sandwich Meal,141.00,2.57,Burgers,All Day
79,2023/02/15,Wed,Philippines,McCrispy Chicken Sandwich w/ Lettuce & Tomatoes Meal,166.00,3.02,Burgers,Regular
80,2023/02/15,Wed,Philippines,Cheesy Burger McDo Meal,135.00,2.46,Burgers,All Day
81,2023/02/15,Wed,Philippines,Cheesy Burger McDo w/ Lettuce & Tomatoes Meal,160.00,2.92,Burgers,Regular
82,2023/02/15,Wed,Philippines,Burger McDo Meal,131.00,2.39,Burgers,All Day
83,2023/02/15,Wed,Philippines,Burger McDo w/ Lettuce & Tomatoes Meal,156.00,2.84,Burgers,Regular
