,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/11/16,Thu,Philippines,McSpaghetti Platter,199.00,3.57,McDelivery Exclusives,Regular
2,2023/11/16,Thu,Philippines,20-pc. Chicken McNuggets Bundle,495.00,8.88,McDelivery Exclusives,Regular
3,2023/11/16,Thu,Philippines,6-pc. Chicken McShare Box,399.00,7.16,McDelivery Exclusives,All Day
4,2023/11/16,Thu,Philippines,8-pc Chicken McShare Box,519.00,9.31,McDelivery Exclusives,All Day
5,2023/11/16,Thu,Philippines,Big Mac Meal,271.00,4.86,McDelivery Exclusives,Regular
6,2023/11/16,Thu,Philippines,Double Big Mac Meal,331.00,5.94,McDelivery Exclusives,Regular
7,2023/11/16,Thu,Philippines,Triple Cheeseburger Meal,273.00,4.90,McDelivery Exclusives,Regular
8,2023/11/16,Thu,Philippines,Double McChicken Meal,248.00,4.45,McDelivery Exclusives,Regular
9,2023/11/16,Thu,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,221.00,3.96,McDelivery Exclusives,Breakfast
10,2023/11/16,Thu,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,223.00,4.00,McDelivery Exclusives,All Day
11,2023/11/16,Thu,Philippines,The BCB Meal,264.00,4.74,McDelivery Exclusives,Regular
12,2023/11/16,Thu,Philippines,Twister Fries Regular,98.00,1.76,Featured,All Day
13,2023/11/16,Thu,Philippines,Twister Fries Sharing,221.00,3.96,Featured,All Day
14,2023/11/16,Thu,Philippines,1-pc. Chicken McDo w/ Rice & Coke McFloat Meal,156.00,2.80,Featured,All Day
15,2023/11/16,Thu,Philippines,Snack Burger McShare,380.00,6.82,Featured,Regular
16,2023/11/16,Thu,Philippines,BFF Fries N' McFloat Combo,282.00,5.06,Featured,Regular
17,2023/11/16,Thu,Philippines,McShare Bundle for 3,612.00,10.98,Featured,All Day
18,2023/11/16,Thu,Philippines,McShare Bundle for 4,842.00,15.11,Featured,All Day
19,2023/11/16,Thu,Philippines,Big Breakfast Meal,182.00,3.27,Featured,Breakfast
20,2023/11/16,Thu,Philippines,Sausage McMuffin w/ Egg Meal,170.00,3.05,Featured,Breakfast
21,2023/11/16,Thu,Philippines,Egg McMuffin Meal,160.00,2.87,Featured,Breakfast
22,2023/11/16,Thu,Philippines,2-pc. Hotcakes & Sausage Meal,174.00,3.12,Featured,Breakfast
23,2023/11/16,Thu,Philippines,Longganisa w/ Egg Meal,190.00,3.41,Featured,Breakfast
24,2023/11/16,Thu,Philippines,Big Mac and Twister Fries Meal,291.00,5.22,Featured,Regular
25,2023/11/16,Thu,Philippines,1-pc. Chicken McDo w/ Double Rice Small Meal,155.00,2.78,Featured,All Day
26,2023/11/16,Thu,Philippines,McSpaghetti Platter,199.00,3.57,Group Meals,Regular
27,2023/11/16,Thu,Philippines,20-pc. Chicken McNuggets,350.00,6.28,Group Meals,Regular
28,2023/11/16,Thu,Philippines,Snack Burger McShare,380.00,6.82,Group Meals,Regular
29,2023/11/16,Thu,Philippines,20-pc. Chicken McNuggets Bundle,495.00,8.88,Group Meals,Regular
30,2023/11/16,Thu,Philippines,BFF Fries N' McFloat Combo,282.00,5.06,Group Meals,Regular
31,2023/11/16,Thu,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,284.00,5.10,Group Meals,All Day
32,2023/11/16,Thu,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,284.00,5.10,Group Meals,All Day
33,2023/11/16,Thu,Philippines,McShare Bundle for 3,612.00,10.98,Group Meals,All Day
34,2023/11/16,Thu,Philippines,McShare Bundle for 4,842.00,15.11,Group Meals,All Day
35,2023/11/16,Thu,Philippines,10-pc. Chicken McNuggets,175.00,3.14,Group Meals,Regular
36,2023/11/16,Thu,Philippines,6-pc. Chicken McShare Box,399.00,7.16,Group Meals,All Day
37,2023/11/16,Thu,Philippines,8-pc Chicken McShare Box,519.00,9.31,Group Meals,All Day
38,2023/11/16,Thu,Philippines,1-pc. Chicken McDo w/ Rice & Coke McFloat Meal,156.00,2.80,Chicken,All Day
39,2023/11/16,Thu,Philippines,20-pc. Chicken McNuggets,350.00,6.28,Chicken,Regular
40,2023/11/16,Thu,Philippines,20-pc. Chicken McNuggets Bundle,495.00,8.88,Chicken,Regular
41,2023/11/16,Thu,Philippines,10-pc. Chicken McNuggets,175.00,3.14,Chicken,Regular
42,2023/11/16,Thu,Philippines,6-pc. Chicken McNuggets,99.00,1.78,Chicken,Regular
43,2023/11/16,Thu,Philippines,Mega Meal - Spicy Chicken McDo w/ Rice & McSpaghetti,219.00,3.93,Chicken,Regular
44,2023/11/16,Thu,Philippines,6-pc. Chicken McNuggets w/ Rice Meal,182.00,3.27,Chicken,Regular
45,2023/11/16,Thu,Philippines,1-pc. Chicken McDo & Fries Meal,176.00,3.16,Chicken,All Day
46,2023/11/16,Thu,Philippines,1-pc. Spicy Chicken McDo & Fries Meal,182.00,3.27,Chicken,All Day
47,2023/11/16,Thu,Philippines,McCrispy Chicken Fillet w/ Fries Meal,156.00,2.80,Chicken,All Day
48,2023/11/16,Thu,Philippines,McCrispy Chicken Fillet Ala King w/ Fries Meal,163.00,2.92,Chicken,All Day
49,2023/11/16,Thu,Philippines,6-pc. Chicken McNuggets w/ Fries Meal,203.00,3.64,Chicken,Regular
50,2023/11/16,Thu,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,221.00,3.96,Chicken,Breakfast
51,2023/11/16,Thu,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,223.00,4.00,Chicken,All Day
52,2023/11/16,Thu,Philippines,Mega Meal - Spicy Chicken McDo w/ Fries & McFlurry,227.00,4.07,Chicken,Regular
