,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2022/12/02,Fri,South Korea,Double Meat Chili Burger,9500.00,7.29,Specials,Regular Menu
2,2022/12/02,Fri,South Korea,Meat Chili BLT Burger,9000.00,6.91,Specials,Regular Menu
3,2022/12/02,Fri,South Korea,McCrispy™ Deluxe Burger,9200.00,7.06,Specials,Regular Menu
4,2022/12/02,Fri,South Korea,McCrispy™ Classic Burger,8400.00,6.45,Specials,Regular Menu
5,2022/12/02,Fri,South Korea,Churros,2500.00,1.92,Specials,Regular Menu
6,2022/12/02,Fri,South Korea,Chicken Tomato Snack Wrap,3000.00,2.30,Specials,Regular Menu
7,2022/12/02,Fri,South Korea,Strawberry Chiller,3700.00,2.84,Specials,Regular Menu
8,2022/12/02,Fri,South Korea,Jeju Hallabong Chiller,3700.00,2.84,Specials,Regular Menu
9,2022/12/02,Fri,South Korea,Vanilla Latte,4200.00,3.22,Specials,Regular Menu
10,2022/12/02,Fri,South Korea,BLT Egg Muffin,6000.00,4.60,Specials,Breakfast Menu
11,2022/12/02,Fri,South Korea,Bacon & Egg McMuffin,5600.00,4.30,Specials,Breakfast Menu
12,2022/12/02,Fri,South Korea,Sausage & Egg McMuffin,5700.00,4.37,Specials,Breakfast Menu
13,2022/12/02,Fri,South Korea,Churros,2500.00,1.92,Specials,Breakfast Menu
14,2022/12/02,Fri,South Korea,Chicken Tomato Snack Wrap,3000.00,2.30,Specials,Breakfast Menu
15,2022/12/02,Fri,South Korea,Strawberry Chiller,3700.00,2.84,Specials,Breakfast Menu
16,2022/12/02,Fri,South Korea,Jeju Hallabong Chiller,3700.00,2.84,Specials,Breakfast Menu
17,2022/12/02,Fri,South Korea,Vanilla Latte,4200.00,3.22,Specials,Breakfast Menu
18,2022/12/02,Fri,South Korea,Double Meat Chili Burger,8300.00,6.37,Ala Carte & Value Meals,Regular Menu
19,2022/12/02,Fri,South Korea,Meat Chili BLT Burger,7800.00,5.99,Ala Carte & Value Meals,Regular Menu
20,2022/12/02,Fri,South Korea,McCrispy™ Deluxe Burger,7500.00,5.76,Ala Carte & Value Meals,Regular Menu
21,2022/12/02,Fri,South Korea,McCrispy™ Classic Burger,6700.00,5.14,Ala Carte & Value Meals,Regular Menu
22,2022/12/02,Fri,South Korea,Triple Cheeseburger,6600.00,5.07,Ala Carte & Value Meals,Regular Menu
23,2022/12/02,Fri,South Korea,Double Bulgogi Burger,5300.00,4.07,Ala Carte & Value Meals,Regular Menu
24,2022/12/02,Fri,South Korea,Big Mac®,5700.00,4.37,Ala Carte & Value Meals,Regular Menu
25,2022/12/02,Fri,South Korea,McSpicy® Shanghai Burger,5700.00,4.37,Ala Carte & Value Meals,Regular Menu
