,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2022/09/24,Sat,South Korea,88 Seoul Beef Burger,9000.00,6.35,Specials,Regular Menu
2,2022/09/24,Sat,South Korea,Changnyeong Garlic Burger,9200.00,6.49,Specials,Regular Menu
3,2022/09/24,Sat,South Korea,McCrispy™ Deluxe Burger,9200.00,6.49,Specials,Regular Menu
4,2022/09/24,Sat,South Korea,McCrispy™ Classic Burger,8400.00,5.93,Specials,Regular Menu
5,2022/09/24,Sat,South Korea,Triple Cheeseburger,8500.00,6.00,Specials,Regular Menu
6,2022/09/24,Sat,South Korea,McWings™ 2pc,3700.00,2.61,Specials,Regular Menu
7,2022/09/24,Sat,South Korea,Chicken Tomato Snack Wrap,2800.00,1.98,Specials,Regular Menu
8,2022/09/24,Sat,South Korea,Lemon McFizz with Coke,2600.00,1.83,Specials,Regular Menu
9,2022/09/24,Sat,South Korea,Lemon McFizz with Zero Coke,2600.00,1.83,Specials,Regular Menu
10,2022/09/24,Sat,South Korea,Lemon McFizz with Sprite,2600.00,1.83,Specials,Regular Menu
11,2022/09/24,Sat,South Korea,Jeju Hallabong Chiller,3700.00,2.61,Specials,Regular Menu
12,2022/09/24,Sat,South Korea,Apple Mango Chiller,3700.00,2.61,Specials,Regular Menu
13,2022/09/24,Sat,South Korea,Vanilla Latte,4200.00,2.96,Specials,Regular Menu
14,2022/09/24,Sat,South Korea,Bacon Egg McGriddles,6300.00,4.44,Specials,Breakfast Menu
15,2022/09/24,Sat,South Korea,Sausage Egg McGriddles,6500.00,4.59,Specials,Breakfast Menu
16,2022/09/24,Sat,South Korea,BLT Egg Muffin,6000.00,4.23,Specials,Breakfast Menu
17,2022/09/24,Sat,South Korea,Bacon & Egg McMuffin,5600.00,3.95,Specials,Breakfast Menu
18,2022/09/24,Sat,South Korea,Sausage & Egg McMuffin,5700.00,4.02,Specials,Breakfast Menu
19,2022/09/24,Sat,South Korea,Lemon McFizz with Coke,2600.00,1.83,Specials,Breakfast Menu
20,2022/09/24,Sat,South Korea,Lemon McFizz with Zero Coke,2600.00,1.83,Specials,Breakfast Menu
21,2022/09/24,Sat,South Korea,Lemon McFizz with Sprite,2600.00,1.83,Specials,Breakfast Menu
22,2022/09/24,Sat,South Korea,Chicken Tomato Snack Wrap,2800.00,1.98,Specials,Breakfast Menu
23,2022/09/24,Sat,South Korea,Jeju Hallabong Chiller,3700.00,2.61,Specials,Breakfast Menu
24,2022/09/24,Sat,South Korea,Apple Mango Chiller,3700.00,2.61,Specials,Breakfast Menu
25,2022/09/24,Sat,South Korea,Vanilla Latte,4200.00,2.96,Specials,Breakfast Menu
26,2022/09/24,Sat,South Korea,88 Seoul Beef Burger,7200.00,5.08,Ala Carte & Value Meals,Regular Menu
27,2022/09/24,Sat,South Korea,Changnyeong Garlic Burger,7400.00,5.22,Ala Carte & Value Meals,Regular Menu
28,2022/09/24,Sat,South Korea,McCrispy™ Deluxe Burger,7500.00,5.29,Ala Carte & Value Meals,Regular Menu
29,2022/09/24,Sat,South Korea,McCrispy™ Classic Burger,6700.00,4.73,Ala Carte & Value Meals,Regular Menu
30,2022/09/24,Sat,South Korea,Triple Cheeseburger,6600.00,4.66,Ala Carte & Value Meals,Regular Menu
31,2022/09/24,Sat,South Korea,Double Bulgogi Burger,5300.00,3.74,Ala Carte & Value Meals,Regular Menu
32,2022/09/24,Sat,South Korea,Big Mac®,5700.00,4.02,Ala Carte & Value Meals,Regular Menu
33,2022/09/24,Sat,South Korea,McSpicy® Shanghai Burger,5700.00,4.02,Ala Carte & Value Meals,Regular Menu
34,2022/09/24,Sat,South Korea,1955® Burger,6800.00,4.80,Ala Carte & Value Meals,Regular Menu
35,2022/09/24,Sat,South Korea,McChicken® Mozzarella,5800.00,4.09,Ala Carte & Value Meals,Regular Menu
36,2022/09/24,Sat,South Korea,Double Filet-O-Fish,6000.00,4.23,Ala Carte & Value Meals,Regular Menu
37,2022/09/24,Sat,South Korea,Filet-O-Fish,4500.00,3.17,Ala Carte & Value Meals,Regular Menu
38,2022/09/24,Sat,South Korea,McChicken®,4300.00,3.03,Ala Carte & Value Meals,Regular Menu
39,2022/09/24,Sat,South Korea,Egg Bulgogi Burger,4300.00,3.03,Ala Carte & Value Meals,Regular Menu
40,2022/09/24,Sat,South Korea,Bulgogi Burger,3300.00,2.33,Ala Carte & Value Meals,Regular Menu
41,2022/09/24,Sat,South Korea,Supreme Shrimp Burger,5500.00,3.88,Ala Carte & Value Meals,Regular Menu
42,2022/09/24,Sat,South Korea,Shrimp Beef Burger,6600.00,4.66,Ala Carte & Value Meals,Regular Menu
43,2022/09/24,Sat,South Korea,Bacon Tomato Deluxe,6600.00,4.66,Ala Carte & Value Meals,Regular Menu
44,2022/09/24,Sat,South Korea,Double Quarter Pounder® with Cheese,8200.00,5.79,Ala Carte & Value Meals,Regular Menu
45,2022/09/24,Sat,South Korea,Quarter Pounder® with Cheese,6300.00,4.44,Ala Carte & Value Meals,Regular Menu
46,2022/09/24,Sat,South Korea,Cheeseburger,3300.00,2.33,Ala Carte & Value Meals,Regular Menu
47,2022/09/24,Sat,South Korea,Double Cheeseburger,5300.00,3.74,Ala Carte & Value Meals,Regular Menu
48,2022/09/24,Sat,South Korea,Hamburger,3000.00,2.12,Ala Carte & Value Meals,Regular Menu
49,2022/09/24,Sat,South Korea,McWings™ 2pc,3700.00,2.61,Snacks & Sides,Regular Menu
50,2022/09/24,Sat,South Korea,McWings™ 4pc,6300.00,4.44,Snacks & Sides,Regular Menu
51,2022/09/24,Sat,South Korea,McWings™ 8pc,11700.00,8.25,Snacks & Sides,Regular Menu
52,2022/09/24,Sat,South Korea,McWings™ 2 pc Combo,4400.00,3.10,Snacks & Sides,Regular Menu
53,2022/09/24,Sat,South Korea,McWings™ 4 pc Combo,7000.00,4.94,Snacks & Sides,Regular Menu
54,2022/09/24,Sat,South Korea,Chicken Tomato Snack Wrap,2800.00,1.98,Snacks & Sides,Regular Menu
55,2022/09/24,Sat,South Korea,Shanghai chicken snack wrap,3200.00,2.26,Snacks & Sides,Regular Menu
56,2022/09/24,Sat,South Korea,Coleslaw,2700.00,1.90,Snacks & Sides,Regular Menu
57,2022/09/24,Sat,South Korea,Apple Pie,2000.00,1.41,Snacks & Sides,Regular Menu
58,2022/09/24,Sat,South Korea,Golden Mozzarella Cheese Sticks 4pcs,5000.00,3.53,Snacks & Sides,Regular Menu
59,2022/09/24,Sat,South Korea,Golden Mozzarella Cheese Sticks 2pcs,3300.00,2.33,Snacks & Sides,Regular Menu
60,2022/09/24,Sat,South Korea,McNuggets® 10pc,5500.00,3.88,Snacks & Sides,Regular Menu
61,2022/09/24,Sat,South Korea,McNuggets® 6pc,4000.00,2.82,Snacks & Sides,Regular Menu
62,2022/09/24,Sat,South Korea,McNuggets® 4pc,3000.00,2.12,Snacks & Sides,Regular Menu
63,2022/09/24,Sat,South Korea,McSpicy® Chicken Tenders 4pc,5800.00,4.09,Snacks & Sides,Regular Menu
64,2022/09/24,Sat,South Korea,McSpicy® Chicken Tenders 2pc,3500.00,2.47,Snacks & Sides,Regular Menu
65,2022/09/24,Sat,South Korea,French Fries,2600.00,1.83,Snacks & Sides,Regular Menu
66,2022/09/24,Sat,South Korea,String Cheese,2400.00,1.69,Snacks & Sides,Regular Menu
67,2022/09/24,Sat,South Korea,Add Sweet Sour Sauce,300.00,0.21,Snacks & Sides,Regular Menu
68,2022/09/24,Sat,South Korea,Add Sweet Chili Sauce,300.00,0.21,Snacks & Sides,Regular Menu
69,2022/09/24,Sat,South Korea,Add Cajun Sauce,300.00,0.21,Snacks & Sides,Regular Menu
70,2022/09/24,Sat,South Korea,Lemon McFizz with Coke,2600.00,1.83,Beverages,Regular Menu
