,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2024/10/13,Sun,Indonesia,Iced Mocha,34000.00,2.18,Promotion,Regular
2,2024/10/13,Sun,Indonesia,Double Cheeseburger McFlavor Set,65000.00,4.17,Promotion,Regular
3,2024/10/13,Sun,Indonesia,Big Mac McFlavor Set,65000.00,4.17,Promotion,Regular
4,2024/10/13,Sun,Indonesia,Triple Cheeseburger McFlavor Set,85000.00,5.45,Promotion,Regular
5,2024/10/13,Sun,Indonesia,Double Big Mac McFlavor Set,89500.00,5.74,Promotion,Regular
6,2024/10/13,Sun,Indonesia,Cheeseburger Deluxe McFlavor Set,58500.00,3.75,Promotion,Regular
7,2024/10/13,Sun,Indonesia,Cheeseburger McFlavor Set,56500.00,3.63,Promotion,Regular
8,2024/10/13,Sun,Indonesia,Beef Burger Deluxe McFlavor Set,51000.00,3.27,Promotion,Regular
9,2024/10/13,Sun,Indonesia,McSpicy Chicken Burger McFlavor Set,64000.00,4.11,Promotion,Regular
10,2024/10/13,Sun,Indonesia,McChicken Burger McFlavor Set,56000.00,3.59,Promotion,Regular
11,2024/10/13,Sun,Indonesia,Chicken Burger Deluxe McFlavor Set,51000.00,3.27,Promotion,Regular
12,2024/10/13,Sun,Indonesia,Fish Fillet Burger McFlavor Set,56000.00,3.59,Promotion,Regular
13,2024/10/13,Sun,Indonesia,6pcs McNuggets® McFlavor Set,60500.00,3.88,Promotion,Regular
14,2024/10/13,Sun,Indonesia,Double Big Mac®,67000.00,4.30,Promotion,Regular
15,2024/10/13,Sun,Indonesia,Beef Truffle McFlavor Fries,28000.00,1.80,Promotion,Regular
16,2024/10/13,Sun,Indonesia,Bundling 2 Pcs Choco Caramel Pie,28000.00,1.80,Promotion,Regular
17,2024/10/13,Sun,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.15,Promotion,Regular
18,2024/10/13,Sun,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.15,Promotion,Regular
19,2024/10/13,Sun,Indonesia,Original Hello Kitty Plush Bag Tag,37500.00,2.41,Promotion,Regular
20,2024/10/13,Sun,Indonesia,Iced Mocha,34000.00,2.18,Promotion,Breakfast
21,2024/10/13,Sun,Indonesia,Bundling 2 Pcs Choco Caramel Pie,28000.00,1.80,Promotion,Breakfast
22,2024/10/13,Sun,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.15,Promotion,Breakfast
23,2024/10/13,Sun,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.15,Promotion,Breakfast
24,2024/10/13,Sun,Indonesia,Original Hello Kitty Plush Bag Tag,37500.00,2.41,Promotion,Breakfast
25,2024/10/13,Sun,Indonesia,Paket Kenyang,150000.00,9.62,Exclusive Delivery,Regular
26,2024/10/13,Sun,Indonesia,Paket Ngemil,110000.00,7.06,Exclusive Delivery,Regular
27,2024/10/13,Sun,Indonesia,Paket Manis,71500.00,4.59,Exclusive Delivery,Regular
28,2024/10/13,Sun,Indonesia,Double Big Mac®,67000.00,4.30,Burger & McNuggets,Regular
29,2024/10/13,Sun,Indonesia,Big Mac®,44500.00,2.86,Burger & McNuggets,Regular
30,2024/10/13,Sun,Indonesia,Triple Cheeseburger,63500.00,4.07,Burger & McNuggets,Regular
31,2024/10/13,Sun,Indonesia,Double Cheeseburger,42000.00,2.69,Burger & McNuggets,Regular
32,2024/10/13,Sun,Indonesia,Cheeseburger Deluxe,35000.00,2.25,Burger & McNuggets,Regular
33,2024/10/13,Sun,Indonesia,Cheeseburger,33000.00,2.12,Burger & McNuggets,Regular
34,2024/10/13,Sun,Indonesia,Beef Burger Deluxe,27500.00,1.76,Burger & McNuggets,Regular
35,2024/10/13,Sun,Indonesia,McSpicy Chicken Burger,42500.00,2.73,Burger & McNuggets,Regular
36,2024/10/13,Sun,Indonesia,McChicken Burger,33000.00,2.12,Burger & McNuggets,Regular
37,2024/10/13,Sun,Indonesia,Chicken Burger Deluxe,27500.00,1.76,Burger & McNuggets,Regular
38,2024/10/13,Sun,Indonesia,Fish Burger,33500.00,2.15,Burger & McNuggets,Regular
