,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2024/08/02,Fri,Indonesia,PaNas 2 with Fries Ayam McD Opor Sambel Terasi,64500.00,3.96,Promotion,Breakfast
2,2024/08/02,Fri,Indonesia,PaNas 2  Ayam McD Opor Sambel Terasi,60500.00,3.72,Promotion,Breakfast
3,2024/08/02,Fri,Indonesia,PaNas Spesial  Ayam McD Opor Sambel Terasi,51000.00,3.13,Promotion,Breakfast
4,2024/08/02,Fri,Indonesia,PaNas 1 Ayam McD Opor Sambel Terasi,43500.00,2.67,Promotion,Breakfast
5,2024/08/02,Fri,Indonesia,PaMer 5 Ayam McD Opor Sambal Terasi,156500.00,9.61,Promotion,Breakfast
6,2024/08/02,Fri,Indonesia,PaMer 7 Ayam McD Opor Sambal Terasi,198500.00,12.19,Promotion,Breakfast
7,2024/08/02,Fri,Indonesia,PROMO : 3 Ayam McD  +  3 Rice (M) + 3 Fruit Tea Lemon (S),65000.00,3.99,Promotion,Breakfast
8,2024/08/02,Fri,Indonesia,Bundling 2 Pcs Choco Caramel Pie,28000.00,1.72,Promotion,Breakfast
9,2024/08/02,Fri,Indonesia,Iced Coffee Macadamia,26000.00,1.60,Promotion,Breakfast
10,2024/08/02,Fri,Indonesia,Iced Chocolate Hazelnut,39000.00,2.40,Promotion,Breakfast
11,2024/08/02,Fri,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.11,Promotion,Breakfast
12,2024/08/02,Fri,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.11,Promotion,Breakfast
13,2024/08/02,Fri,Indonesia,Paket Ayam McD Opor Spesial + McFlurry feat. OREO,54500.00,3.35,Exclusive Delivery,Breakfast
14,2024/08/02,Fri,Indonesia,Paket Kenyang,150000.00,9.21,Exclusive Delivery,Breakfast
15,2024/08/02,Fri,Indonesia,Paket Manis,71500.00,4.39,Exclusive Delivery,Breakfast
16,2024/08/02,Fri,Indonesia,Big Breakfast,41000.00,2.52,Breakfast Menu,Breakfast
17,2024/08/02,Fri,Indonesia,Egg & Cheese Muffin,20000.00,1.23,Breakfast Menu,Breakfast
18,2024/08/02,Fri,Indonesia,Egg & Cheese Muffin,26500.00,1.63,Breakfast Menu,Breakfast
19,2024/08/02,Fri,Indonesia,Sausage McMuffin® with Egg,34000.00,2.09,Breakfast Menu,Breakfast
20,2024/08/02,Fri,Indonesia,Chicken McMuffin® with Egg,33000.00,2.03,Breakfast Menu,Breakfast
21,2024/08/02,Fri,Indonesia,Egg McMuffin®,29000.00,1.78,Breakfast Menu,Breakfast
22,2024/08/02,Fri,Indonesia,Sausage McMuffin®,30500.00,1.87,Breakfast Menu,Breakfast
23,2024/08/02,Fri,Indonesia,Chicken Muffin,28500.00,1.75,Breakfast Menu,Breakfast
24,2024/08/02,Fri,Indonesia,Sausage Wrap,31500.00,1.94,Breakfast Menu,Breakfast
25,2024/08/02,Fri,Indonesia,Breakfast Wrap,29000.00,1.78,Breakfast Menu,Breakfast
26,2024/08/02,Fri,Indonesia,Hotcakes 3pcs,32500.00,2.00,Breakfast Menu,Breakfast
27,2024/08/02,Fri,Indonesia,Hotcakes 2pcs,27500.00,1.69,Breakfast Menu,Breakfast
28,2024/08/02,Fri,Indonesia,Nasi Uduk McD,30000.00,1.84,Breakfast Menu,Breakfast
29,2024/08/02,Fri,Indonesia,Bubur Ayam McD,15000.00,0.92,Breakfast Menu,Breakfast
30,2024/08/02,Fri,Indonesia,PROMO : 3 Ayam McD  +  3 Rice (M) + 3 Fruit Tea Lemon (S),65000.00,3.99,Ayam McD,Breakfast
31,2024/08/02,Fri,Indonesia,PaNas 2 with Rice,51500.00,3.16,Ayam McD,Breakfast
32,2024/08/02,Fri,Indonesia,PaNas Spesial,47000.00,2.89,Ayam McD,Breakfast
33,2024/08/02,Fri,Indonesia,PaNas 1,39000.00,2.40,Ayam McD,Breakfast
