,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2024/03/03,Sun,Indonesia,Original Hello Kitty Plush Bag Tag,55000.00,3.50,Promotion Menu,Regular
2,2024/03/03,Sun,Indonesia,Paket Kenyang,150000.00,9.55,Promotion Menu,Regular
3,2024/03/03,Sun,Indonesia,Paket Ngemil,110000.00,7.01,Promotion Menu,Regular
4,2024/03/03,Sun,Indonesia,Paket Manis,71500.00,4.55,Promotion Menu,Regular
5,2024/03/03,Sun,Indonesia,Paket Manis - Blueberry Cheesecake Pie,71500.00,4.55,Promotion Menu,Regular
6,2024/03/03,Sun,Indonesia,"MERCH - Pillow Cases, BigMac",27000.00,1.72,Promotion Menu,Regular
7,2024/03/03,Sun,Indonesia,"MERCH - Bed Cover, BigMac",180000.00,11.46,Promotion Menu,Regular
8,2024/03/03,Sun,Indonesia,Paket Hebat - Korean Soy Garlic Wings,30500.00,1.94,Promotion Menu,Regular
9,2024/03/03,Sun,Indonesia,Paket Hebat - Beef Burger Deluxe,33000.00,2.10,Promotion Menu,Regular
10,2024/03/03,Sun,Indonesia,Paket Hebat - Chicken Burger Deluxe,33000.00,2.10,Promotion Menu,Regular
11,2024/03/03,Sun,Indonesia,PaNas Special Ayam McD Blackpepper Sauce,45500.00,2.90,Promotion Menu,Regular
12,2024/03/03,Sun,Indonesia,PaMer 5 Ayam McD Blackpepper sauce,149000.00,9.49,Promotion Menu,Regular
13,2024/03/03,Sun,Indonesia,PROMO : 2 Beef Prosperity Burger Med.,77500.00,4.94,Promotion Menu,Regular
14,2024/03/03,Sun,Indonesia,Philly Cheese Steak Burger,39000.00,2.48,Promotion Menu,Regular
15,2024/03/03,Sun,Indonesia,Beef Prosperity Burger,36500.00,2.32,Promotion Menu,Regular
16,2024/03/03,Sun,Indonesia,Curly Fries,24000.00,1.53,Promotion Menu,Regular
17,2024/03/03,Sun,Indonesia,SPECIAL PRICE Kerwin Frost Box 9 McNuggets,66000.00,4.20,Promotion Menu,Regular
18,2024/03/03,Sun,Indonesia,SPECIAL PRICE Kerwin Frost Box Big Mac,66000.00,4.20,Promotion Menu,Regular
19,2024/03/03,Sun,Indonesia,Bundling - 2pcs Blueberry Cheese Cake Pie,28000.00,1.78,Promotion Menu,Regular
20,2024/03/03,Sun,Indonesia,Iced Black Cookies Cappuccino,38500.00,2.45,Promotion Menu,Regular
21,2024/03/03,Sun,Indonesia,Black Cookies Latte Frappe,41500.00,2.64,Promotion Menu,Regular
22,2024/03/03,Sun,Indonesia,Iced Coffee Matcha Float,27000.00,1.72,Promotion Menu,Regular
23,2024/03/03,Sun,Indonesia,Paket Hantaran McD,135000.00,8.60,Promotion Menu,Regular
24,2024/03/03,Sun,Indonesia,Original Hello Kitty Plush Bag Tag,55000.00,3.50,Promotion Menu,Breakfast
25,2024/03/03,Sun,Indonesia,Paket Manis,71500.00,4.55,Promotion Menu,Breakfast
26,2024/03/03,Sun,Indonesia,Paket Manis - Blueberry Cheesecake Pie,71500.00,4.55,Promotion Menu,Breakfast
