,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2024/08/25,Sun,Indonesia,PaNas 2 with Fries Ayam McD Opor Sambel Terasi,64500.00,4.16,Promotion,Regular
2,2024/08/25,Sun,Indonesia,PaNas 2  Ayam McD Opor Sambel Terasi,60500.00,3.90,Promotion,Regular
3,2024/08/25,Sun,Indonesia,PaNas Spesial  Ayam McD Opor Sambel Terasi,51000.00,3.29,Promotion,Regular
4,2024/08/25,Sun,Indonesia,PaNas 1 Ayam McD Opor Sambel Terasi,43500.00,2.81,Promotion,Regular
5,2024/08/25,Sun,Indonesia,PaMer 5 Ayam McD Opor Sambal Terasi,156500.00,10.10,Promotion,Regular
6,2024/08/25,Sun,Indonesia,PaMer 7 Ayam McD Opor Sambal Terasi,198500.00,12.81,Promotion,Regular
7,2024/08/25,Sun,Indonesia,Bundling 2 Pcs Choco Caramel Pie,28000.00,1.81,Promotion,Regular
8,2024/08/25,Sun,Indonesia,Iced Coffee Macadamia,26000.00,1.68,Promotion,Regular
9,2024/08/25,Sun,Indonesia,Iced Chocolate Hazelnut,39000.00,2.52,Promotion,Regular
10,2024/08/25,Sun,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.16,Promotion,Regular
11,2024/08/25,Sun,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.16,Promotion,Regular
12,2024/08/25,Sun,Indonesia,Original Hello Kitty Plush Bag Tag,37500.00,2.42,Promotion,Regular
13,2024/08/25,Sun,Indonesia,PaNas 2 with Fries Ayam McD Opor Sambel Terasi,64500.00,4.16,Promotion,Breakfast
14,2024/08/25,Sun,Indonesia,PaNas 2  Ayam McD Opor Sambel Terasi,60500.00,3.90,Promotion,Breakfast
15,2024/08/25,Sun,Indonesia,PaNas Spesial  Ayam McD Opor Sambel Terasi,51000.00,3.29,Promotion,Breakfast
16,2024/08/25,Sun,Indonesia,PaNas 1 Ayam McD Opor Sambel Terasi,43500.00,2.81,Promotion,Breakfast
17,2024/08/25,Sun,Indonesia,PaMer 5 Ayam McD Opor Sambal Terasi,156500.00,10.10,Promotion,Breakfast
18,2024/08/25,Sun,Indonesia,PaMer 7 Ayam McD Opor Sambal Terasi,198500.00,12.81,Promotion,Breakfast
19,2024/08/25,Sun,Indonesia,Bundling 2 Pcs Choco Caramel Pie,28000.00,1.81,Promotion,Breakfast
20,2024/08/25,Sun,Indonesia,Iced Coffee Macadamia,26000.00,1.68,Promotion,Breakfast
21,2024/08/25,Sun,Indonesia,Iced Chocolate Hazelnut,39000.00,2.52,Promotion,Breakfast
22,2024/08/25,Sun,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.16,Promotion,Breakfast
23,2024/08/25,Sun,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.16,Promotion,Breakfast
24,2024/08/25,Sun,Indonesia,Original Hello Kitty Plush Bag Tag,37500.00,2.42,Promotion,Breakfast
25,2024/08/25,Sun,Indonesia,Paket Ayam McD Opor Spesial + McFlurry feat. OREO,54500.00,3.52,Exclusive Delivery,Regular
26,2024/08/25,Sun,Indonesia,Paket Kenyang,150000.00,9.68,Exclusive Delivery,Regular
27,2024/08/25,Sun,Indonesia,Paket Ngemil,110000.00,7.10,Exclusive Delivery,Regular
28,2024/08/25,Sun,Indonesia,Paket Manis,71500.00,4.61,Exclusive Delivery,Regular
29,2024/08/25,Sun,Indonesia,Big Mac®,43500.00,2.81,Burger & McNuggets,Regular
30,2024/08/25,Sun,Indonesia,Triple Cheeseburger,62500.00,4.03,Burger & McNuggets,Regular
31,2024/08/25,Sun,Indonesia,Double Cheeseburger,41500.00,2.68,Burger & McNuggets,Regular
32,2024/08/25,Sun,Indonesia,Cheeseburger Deluxe,34500.00,2.23,Burger & McNuggets,Regular
33,2024/08/25,Sun,Indonesia,Cheeseburger,32500.00,2.10,Burger & McNuggets,Regular
34,2024/08/25,Sun,Indonesia,Beef Burger Deluxe,26500.00,1.71,Burger & McNuggets,Regular
35,2024/08/25,Sun,Indonesia,McSpicy Chicken Burger,42000.00,2.71,Burger & McNuggets,Regular
36,2024/08/25,Sun,Indonesia,McChicken Burger,32500.00,2.10,Burger & McNuggets,Regular
37,2024/08/25,Sun,Indonesia,Chicken Burger Deluxe,26500.00,1.71,Burger & McNuggets,Regular
38,2024/08/25,Sun,Indonesia,Fish Burger,33000.00,2.13,Burger & McNuggets,Regular
39,2024/08/25,Sun,Indonesia,McNuggets®  9pcs,55000.00,3.55,Burger & McNuggets,Regular
40,2024/08/25,Sun,Indonesia,McNuggets® 6pcs,52000.00,3.36,Burger & McNuggets,Regular
41,2024/08/25,Sun,Indonesia,McNuggets®  4pcs,27000.00,1.74,Burger & McNuggets,Regular
42,2024/08/25,Sun,Indonesia,PaNas 2 with Fries,53000.00,3.42,Ayam McD,Regular
43,2024/08/25,Sun,Indonesia,PaNas 2 with Rice,51500.00,3.32,Ayam McD,Regular
