,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2024/07/13,Sat,Indonesia,Bundling 2 Pcs Choco Caramel Pie,28000.00,1.74,Promotion Menu,Regular
2,2024/07/13,Sat,Indonesia,Paket Kenyang,130000.00,8.08,Promotion Menu,Regular
3,2024/07/13,Sat,Indonesia,Paket Manis Special,83000.00,5.16,Promotion Menu,Regular
4,2024/07/13,Sat,Indonesia,"Paket Hemat Mac & Cheese Beef Burger, Med + Banana McFlurry with OREO",75000.00,4.66,Promotion Menu,Regular
5,2024/07/13,Sat,Indonesia,"Mac & Cheese Beef Burger, ALC + Banana McFlurry with OREO + Choco Caramel Pie",60000.00,3.73,Promotion Menu,Regular
6,2024/07/13,Sat,Indonesia,"2pcs Mac & Cheese Beef Burger + Korean McShaker Fries, Large + Banana McFlurry with OREO + Choco Caramel Pie",122000.00,7.58,Promotion Menu,Regular
7,2024/07/13,Sat,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.12,Promotion Menu,Regular
8,2024/07/13,Sat,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.12,Promotion Menu,Regular
9,2024/07/13,Sat,Indonesia,Iced Coffee Macadamia,26000.00,1.62,Promotion Menu,Regular
10,2024/07/13,Sat,Indonesia,Sprite x Italian Soda,15000.00,0.93,Promotion Menu,Regular
11,2024/07/13,Sat,Indonesia,Paket Hebat - Korean Soy Garlic Wings,30500.00,1.89,Promotion Menu,Regular
12,2024/07/13,Sat,Indonesia,Paket Hebat - Beef Burger Deluxe,33000.00,2.05,Promotion Menu,Regular
13,2024/07/13,Sat,Indonesia,Paket Hebat - Chicken Burger Deluxe,33000.00,2.05,Promotion Menu,Regular
14,2024/07/13,Sat,Indonesia,Original Hello Kitty Plush Bag Tag,37500.00,2.33,Promotion Menu,Regular
15,2024/07/13,Sat,Indonesia,Paket Hantaran McD,135000.00,8.39,Promotion Menu,Regular
16,2024/07/13,Sat,Indonesia,Bundling 2 Pcs Choco Caramel Pie,28000.00,1.74,Promotion Menu,Breakfast
17,2024/07/13,Sat,Indonesia,Paket Manis Special,83000.00,5.16,Promotion Menu,Breakfast
18,2024/07/13,Sat,Indonesia,Banana McFlurry®  With Sprinkle Crumbs,18000.00,1.12,Promotion Menu,Breakfast
19,2024/07/13,Sat,Indonesia,Banana McFlurry®  With Oreo,18000.00,1.12,Promotion Menu,Breakfast
20,2024/07/13,Sat,Indonesia,Iced Coffee Macadamia,26000.00,1.62,Promotion Menu,Breakfast
21,2024/07/13,Sat,Indonesia,Sprite x Italian Soda,15000.00,0.93,Promotion Menu,Breakfast
22,2024/07/13,Sat,Indonesia,Paket Hebat - Korean Soy Garlic Wings,30500.00,1.89,Promotion Menu,Breakfast
