,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2024/10/07,Mon,Indonesia,Iced Mocha,34000.00,2.17,Promotion,Regular
2,2024/10/07,Mon,Indonesia,Double Big Mac McFlavor Set + Color Changing Tumbler,89500.00,5.72,Promotion,Regular
3,2024/10/07,Mon,Indonesia,Big Mac McFlavor Set + Color Changing Tumbler,65000.00,4.15,Promotion,Regular
4,2024/10/07,Mon,Indonesia,Triple Cheeseburger McFlavor Set + Color Changing Tumbler,85000.00,5.43,Promotion,Regular
5,2024/10/07,Mon,Indonesia,Double Cheeseburger McFlavor Set + Color Changing Tumbler,65000.00,4.15,Promotion,Regular
6,2024/10/07,Mon,Indonesia,Cheeseburger Deluxe McFlavor Set + Color Changing Tumbler,58500.00,3.74,Promotion,Regular
7,2024/10/07,Mon,Indonesia,Cheeseburger McFlavor Set + Color Changing Tumbler,56500.00,3.61,Promotion,Regular
8,2024/10/07,Mon,Indonesia,Beef Burger Deluxe McFlavor Set + Color Changing Tumbler,51000.00,3.26,Promotion,Regular
9,2024/10/07,Mon,Indonesia,McSpicy Burger McFlavor Set + Color Changing Tumbler,64000.00,4.09,Promotion,Regular
10,2024/10/07,Mon,Indonesia,McChicken Burger McFlavor Set + Color Changing Tumbler,56000.00,3.58,Promotion,Regular
11,2024/10/07,Mon,Indonesia,Chicken Burger Deluxe McFlavor Set + Color Changing Tumbler,51000.00,3.26,Promotion,Regular
12,2024/10/07,Mon,Indonesia,Fish Fillet Burger McFlavor Set + Color Changing Tumbler,56000.00,3.58,Promotion,Regular
13,2024/10/07,Mon,Indonesia,6 pcs McNuggets McFlavor Set + Color Changing Tumbler,60500.00,3.86,Promotion,Regular
14,2024/10/07,Mon,Indonesia,Double Cheeseburger McFlavor Set,65000.00,4.15,Promotion,Regular
15,2024/10/07,Mon,Indonesia,Big Mac McFlavor Set,65000.00,4.15,Promotion,Regular
16,2024/10/07,Mon,Indonesia,Triple Cheeseburger McFlavor Set,85000.00,5.43,Promotion,Regular
17,2024/10/07,Mon,Indonesia,Double Big Mac McFlavor Set,89500.00,5.72,Promotion,Regular
18,2024/10/07,Mon,Indonesia,Cheeseburger Deluxe McFlavor Set,58500.00,3.74,Promotion,Regular
19,2024/10/07,Mon,Indonesia,Cheeseburger McFlavor Set,56500.00,3.61,Promotion,Regular
20,2024/10/07,Mon,Indonesia,Beef Burger Deluxe McFlavor Set,51000.00,3.26,Promotion,Regular
21,2024/10/07,Mon,Indonesia,McSpicy Chicken Burger McFlavor Set,64000.00,4.09,Promotion,Regular
22,2024/10/07,Mon,Indonesia,McChicken Burger McFlavor Set,56000.00,3.58,Promotion,Regular
