,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2025/01/07,Tue,Thailand,McFlurry made with MILO,59.00,1.70,New Promotions
2,2025/01/07,Tue,Thailand,McFried Chicken Max Family Set Bite,419.00,12.10,New Promotions
3,2025/01/07,Tue,Thailand,McFried Chicken Max Family Set,319.00,9.21,New Promotions
4,2025/01/07,Tue,Thailand,Chocolate Cream Rainbow Frappe,99.00,2.86,New Promotions
5,2025/01/07,Tue,Thailand,Caramel Coffee Rainbow Frappe,99.00,2.86,New Promotions
6,2025/01/07,Tue,Thailand,Caramel Cream Rainbow Frappe,99.00,2.86,New Promotions
7,2025/01/07,Tue,Thailand,Green Tea Rainbow Frappe,99.00,2.86,New Promotions
8,2025/01/07,Tue,Thailand,McFied Chicken Lover,199.00,5.75,New Promotions
9,2025/01/07,Tue,Thailand,Banoffee Pie,45.00,1.30,New Promotions
10,2025/01/07,Tue,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,28.86,New Promotions
11,2025/01/07,Tue,Thailand,"Catering Set 2 : 15 Pepper Chicken Burger, 15 Pork Burger, 60 McNuggets",1999.00,57.74,New Promotions
12,2025/01/07,Tue,Thailand,Strawberry Dip 1 Cup,12.00,0.35,Breakfast
13,2025/01/07,Tue,Thailand,Patongko,15.00,0.43,Breakfast
14,2025/01/07,Tue,Thailand,3 pcs. McPatongko with Condensed Milk Dip,49.00,1.42,Breakfast
15,2025/01/07,Tue,Thailand,Chocolate Dip 1 Cup,12.00,0.35,Breakfast
16,2025/01/07,Tue,Thailand,5 pcs. McPatongko Set,89.00,2.57,Breakfast
17,2025/01/07,Tue,Thailand,Condensed Milk Dip,12.00,0.35,Breakfast
18,2025/01/07,Tue,Thailand,Hot Americano 8 oz.,65.00,1.88,Breakfast
19,2025/01/07,Tue,Thailand,Hot Latte 8 oz.,85.00,2.46,Breakfast
20,2025/01/07,Tue,Thailand,Big Mac. (Beef) A-la-carte,149.00,4.30,Burgers
21,2025/01/07,Tue,Thailand,Big Mac. (Beef) Set,220.00,6.36,Burgers
22,2025/01/07,Tue,Thailand,Double Cheeseburger (Beef) A-la-carte,139.00,4.02,Burgers
23,2025/01/07,Tue,Thailand,Double Cheeseburger (Beef) Set,210.00,6.07,Burgers
24,2025/01/07,Tue,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.59,Burgers
25,2025/01/07,Tue,Thailand,Quarter Pounder with Cheese Set,230.00,6.64,Burgers
26,2025/01/07,Tue,Thailand,Double Quarter Pounder with Cheese A-la-carte,219.00,6.33,Burgers
27,2025/01/07,Tue,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.38,Burgers
28,2025/01/07,Tue,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,179.00,5.17,Burgers
29,2025/01/07,Tue,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,7.22,Burgers
30,2025/01/07,Tue,Thailand,Triple Beef Cheeseburger (Beef) A-la-carte,179.00,5.17,Burgers
