,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2025/05/18,Sun,Thailand,Crispy Fries,79.00,2.38,New Promotions
2,2025/05/18,Sun,Thailand,Crispy Fries with Cheese dip,89.00,2.68,New Promotions
3,2025/05/18,Sun,Thailand,Crispy Fries Party Size,149.00,4.48,New Promotions
4,2025/05/18,Sun,Thailand,Chicken Cheeseburger,59.00,1.78,New Promotions
5,2025/05/18,Sun,Thailand,Chicken Cheeseburger,99.00,2.98,New Promotions
6,2025/05/18,Sun,Thailand,Imm Ku McFried Chicken Set,299.00,9.00,New Promotions
7,2025/05/18,Sun,Thailand,McFried Chicken Sharing Set,669.00,20.14,New Promotions
8,2025/05/18,Sun,Thailand,McFried Chicken Party Set,769.00,23.15,New Promotions
9,2025/05/18,Sun,Thailand,3-Color Bualoy Sundae,49.00,1.47,New Promotions
10,2025/05/18,Sun,Thailand,3-Color Bualoy A-la-mode (Corn Pie),69.00,2.08,New Promotions
11,2025/05/18,Sun,Thailand,3-Color Bualoy A-la-mode (Taro Coconut Pie),73.00,2.20,New Promotions
12,2025/05/18,Sun,Thailand,Taro Coconut Pie,39.00,1.17,New Promotions
13,2025/05/18,Sun,Thailand,Truffle Beef Burger A-la-carte,179.00,5.39,New Promotions
14,2025/05/18,Sun,Thailand,Truffle Beef Burger Set,240.00,7.22,New Promotions
15,2025/05/18,Sun,Thailand,Truffle Pork Burger A-la-carte,179.00,5.39,New Promotions
16,2025/05/18,Sun,Thailand,Truffle Pork Burger Set,240.00,7.22,New Promotions
17,2025/05/18,Sun,Thailand,Tasty Value Set,109.00,3.28,New Promotions
18,2025/05/18,Sun,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,30.07,New Promotions
19,2025/05/18,Sun,Thailand,"Catering Set 2 : 15 Pepper Chicken Burger, 15 Pork Burger, 60 McNuggets",1999.00,60.17,New Promotions
20,2025/05/18,Sun,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.98,New Promotions
21,2025/05/18,Sun,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.98,New Promotions
22,2025/05/18,Sun,Thailand,99 Hamburger Set,99.00,2.98,New Promotions
23,2025/05/18,Sun,Thailand,99 Pork Burger Set,99.00,2.98,New Promotions
24,2025/05/18,Sun,Thailand,McFied Chicken Lover,199.00,5.99,New Promotions
25,2025/05/18,Sun,Thailand,Milo Frappe,89.00,2.68,New Promotions
26,2025/05/18,Sun,Thailand,Mocha Milo Frappe,99.00,2.98,New Promotions
27,2025/05/18,Sun,Thailand,Strawberry Dip 1 Cup,12.00,0.36,Breakfast
28,2025/05/18,Sun,Thailand,Patongko,15.00,0.45,Breakfast
29,2025/05/18,Sun,Thailand,3 pcs. McPatongko with Condensed Milk Dip,49.00,1.47,Breakfast
30,2025/05/18,Sun,Thailand,Chocolate Dip 1 Cup,12.00,0.36,Breakfast
31,2025/05/18,Sun,Thailand,5 pcs. McPatongko Set,89.00,2.68,Breakfast
32,2025/05/18,Sun,Thailand,Condensed Milk Dip,12.00,0.36,Breakfast
33,2025/05/18,Sun,Thailand,Hot Americano 8 oz.,65.00,1.96,Breakfast
34,2025/05/18,Sun,Thailand,Hot Latte 8 oz.,85.00,2.56,Breakfast
35,2025/05/18,Sun,Thailand,Big Mac. (Beef),149.00,4.48,Burgers
36,2025/05/18,Sun,Thailand,Double Cheeseburger (Beef) A-la-carte,139.00,4.18,Burgers
37,2025/05/18,Sun,Thailand,Double Cheeseburger (Beef) Set,210.00,6.32,Burgers
38,2025/05/18,Sun,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.79,Burgers
39,2025/05/18,Sun,Thailand,Quarter Pounder with Cheese Set,230.00,6.92,Burgers
40,2025/05/18,Sun,Thailand,Double Quarter Pounder with Cheese A-la-carte,219.00,6.59,Burgers
41,2025/05/18,Sun,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.73,Burgers
42,2025/05/18,Sun,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,179.00,5.39,Burgers
43,2025/05/18,Sun,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,7.52,Burgers
44,2025/05/18,Sun,Thailand,Chicken Cheeseburger,59.00,1.78,Burgers
45,2025/05/18,Sun,Thailand,Chicken Cheeseburger,99.00,2.98,Burgers
46,2025/05/18,Sun,Thailand,Truffle Beef Burger A-la-carte,179.00,5.39,Burgers
47,2025/05/18,Sun,Thailand,Truffle Beef Burger Set,240.00,7.22,Burgers
48,2025/05/18,Sun,Thailand,Truffle Pork Burger A-la-carte,179.00,5.39,Burgers
49,2025/05/18,Sun,Thailand,Truffle Pork Burger Set,240.00,7.22,Burgers
50,2025/05/18,Sun,Thailand,Triple Beef Cheeseburger (Beef) A-la-carte,179.00,5.39,Burgers
51,2025/05/18,Sun,Thailand,Triple Beef Cheeseburger (Beef) Set,250.00,7.52,Burgers
52,2025/05/18,Sun,Thailand,Cheeseburger (Beef) A-la-carte,90.00,2.71,Burgers
53,2025/05/18,Sun,Thailand,Cheeseburger (Beef) Set,160.00,4.82,Burgers
54,2025/05/18,Sun,Thailand,Double Big Mac (Beef) A-la-carte,199.00,5.99,Burgers
55,2025/05/18,Sun,Thailand,Double Big Mac (Beef) Set,270.00,8.13,Burgers
