,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2025/06/02,Mon,Thailand,Chicken Cheeseburger,99.00,3.02,New Promotions
2,2025/06/02,Mon,Thailand,Imm Ku McFried Chicken Set,299.00,9.13,New Promotions
3,2025/06/02,Mon,Thailand,McFried Chicken Sharing Set,669.00,20.42,New Promotions
4,2025/06/02,Mon,Thailand,McFried Chicken Party Set,769.00,23.47,New Promotions
5,2025/06/02,Mon,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,30.49,New Promotions
6,2025/06/02,Mon,Thailand,"Catering Set 2 : 15 Pepper Chicken Burger, 15 Pork Burger, 60 McNuggets",1999.00,61.01,New Promotions
7,2025/06/02,Mon,Thailand,Pepper Chicken Burger Set & McNugget,99.00,3.02,New Promotions
8,2025/06/02,Mon,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,3.02,New Promotions
9,2025/06/02,Mon,Thailand,99 Hamburger Set,99.00,3.02,New Promotions
10,2025/06/02,Mon,Thailand,99 Pork Burger Set,99.00,3.02,New Promotions
11,2025/06/02,Mon,Thailand,3 pcs. McPatongko with Condensed Milk Dip,49.00,1.50,Breakfast
12,2025/06/02,Mon,Thailand,Strawberry Dip 1 Cup,12.00,0.37,Breakfast
13,2025/06/02,Mon,Thailand,Patongko,15.00,0.46,Breakfast
14,2025/06/02,Mon,Thailand,Chocolate Dip 1 Cup,12.00,0.37,Breakfast
15,2025/06/02,Mon,Thailand,5 pcs. McPatongko Set,89.00,2.72,Breakfast
16,2025/06/02,Mon,Thailand,Condensed Milk Dip,12.00,0.37,Breakfast
17,2025/06/02,Mon,Thailand,Hot Americano 8 oz.,65.00,1.98,Breakfast
18,2025/06/02,Mon,Thailand,Hot Latte 8 oz.,85.00,2.59,Breakfast
19,2025/06/02,Mon,Thailand,Big Mac. (Beef),149.00,4.55,Burgers
20,2025/06/02,Mon,Thailand,Double Cheeseburger (Beef) A-la-carte,139.00,4.24,Burgers
21,2025/06/02,Mon,Thailand,Double Cheeseburger (Beef) Set,210.00,6.41,Burgers
22,2025/06/02,Mon,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.85,Burgers
23,2025/06/02,Mon,Thailand,Quarter Pounder with Cheese Set,230.00,7.02,Burgers
24,2025/06/02,Mon,Thailand,Double Quarter Pounder with Cheese A-la-carte,219.00,6.68,Burgers
25,2025/06/02,Mon,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.85,Burgers
26,2025/06/02,Mon,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,179.00,5.46,Burgers
27,2025/06/02,Mon,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,7.63,Burgers
28,2025/06/02,Mon,Thailand,Chicken Cheeseburger,59.00,1.80,Burgers
29,2025/06/02,Mon,Thailand,Chicken Cheeseburger,99.00,3.02,Burgers
30,2025/06/02,Mon,Thailand,Truffle Pork Burger A-la-carte,179.00,5.46,Burgers
31,2025/06/02,Mon,Thailand,Truffle Pork Burger Set,240.00,7.32,Burgers
32,2025/06/02,Mon,Thailand,Triple Beef Cheeseburger (Beef) A-la-carte,179.00,5.46,Burgers
33,2025/06/02,Mon,Thailand,Triple Beef Cheeseburger (Beef) Set,250.00,7.63,Burgers
34,2025/06/02,Mon,Thailand,Cheeseburger (Beef) A-la-carte,90.00,2.75,Burgers
35,2025/06/02,Mon,Thailand,Cheeseburger (Beef) Set,160.00,4.88,Burgers
36,2025/06/02,Mon,Thailand,Double Big Mac (Beef) A-la-carte,199.00,6.07,Burgers
37,2025/06/02,Mon,Thailand,Double Big Mac (Beef) Set,270.00,8.24,Burgers
38,2025/06/02,Mon,Thailand,Filet-O-Fish (Fish) A-la-carte,109.00,3.33,Burgers
39,2025/06/02,Mon,Thailand,Filet-O-Fish (Fish) Set,180.00,5.49,Burgers
40,2025/06/02,Mon,Thailand,Double Filet-O-Fish (Fish),149.00,4.55,Burgers
41,2025/06/02,Mon,Thailand,Samurai Pork Burger (Pork) A-la-carte,109.00,3.33,Burgers
42,2025/06/02,Mon,Thailand,Samurai Pork Burger (Pork) Set,195.00,5.95,Burgers
43,2025/06/02,Mon,Thailand,McChicken A-la-carte,109.00,3.33,Burgers
44,2025/06/02,Mon,Thailand,McChicken Set,180.00,5.49,Burgers
45,2025/06/02,Mon,Thailand,McSpicy Chicken Burger (Chicken) A-la-carte,119.00,3.63,Burgers
