,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2024/08/06,Tue,South Korea,Jinju Pepper Cream Cheese Burger,10200.00,7.45,Specials,Regular Menu
2,2024/08/06,Tue,South Korea,Double McSpicy® Shanghai Burger,11600.00,8.47,Specials,Regular Menu
3,2024/08/06,Tue,South Korea,Tomato Cheese Beef Burger,6900.00,5.04,Specials,Regular Menu
4,2024/08/06,Tue,South Korea,Double Quarter Pounder® with Cheese,10400.00,7.59,Specials,Regular Menu
5,2024/08/06,Tue,South Korea,Quarter Pounder® with Cheese,8900.00,6.50,Specials,Regular Menu
6,2024/08/06,Tue,South Korea,McCrispy™ Deluxe Burger,9200.00,6.72,Specials,Regular Menu
7,2024/08/06,Tue,South Korea,McCrispy™ Classic Burger,8700.00,6.35,Specials,Regular Menu
8,2024/08/06,Tue,South Korea,Big Mac®,8500.00,6.21,Specials,Regular Menu
9,2024/08/06,Tue,South Korea,New 1955 Snack Wrap,3700.00,2.70,Specials,Regular Menu
10,2024/08/06,Tue,South Korea,McWings™ 2pc,4200.00,3.07,Specials,Regular Menu
11,2024/08/06,Tue,South Korea,Yeongdong Shine Muscat McFizz,3100.00,2.26,Specials,Regular Menu
12,2024/08/06,Tue,South Korea,Plum Peach Chiller,3700.00,2.70,Specials,Regular Menu
13,2024/08/06,Tue,South Korea,Vanilla Latte,4500.00,3.29,Specials,Regular Menu
14,2024/08/06,Tue,South Korea,Jeju Hallabong Chiller,3700.00,2.70,Specials,Regular Menu
15,2024/08/06,Tue,South Korea,Jinju Pepper Cream Cheese Muffin,7500.00,5.48,Specials,Breakfast Menu
16,2024/08/06,Tue,South Korea,BLT Egg Muffin,7000.00,5.11,Specials,Breakfast Menu
17,2024/08/06,Tue,South Korea,Bacon & Egg McMuffin,5900.00,4.31,Specials,Breakfast Menu
18,2024/08/06,Tue,South Korea,Sausage & Egg McMuffin,6100.00,4.45,Specials,Breakfast Menu
19,2024/08/06,Tue,South Korea,Yeongdong Shine Muscat McFizz,3100.00,2.26,Specials,Breakfast Menu
20,2024/08/06,Tue,South Korea,Plum Peach Chiller,3700.00,2.70,Specials,Breakfast Menu
21,2024/08/06,Tue,South Korea,Vanilla Latte,4500.00,3.29,Specials,Breakfast Menu
22,2024/08/06,Tue,South Korea,Iced Americano (No Syrup),3300.00,2.41,Specials,Breakfast Menu
23,2024/08/06,Tue,South Korea,Jeju Hallabong Chiller,3700.00,2.70,Specials,Breakfast Menu
24,2024/08/06,Tue,South Korea,Jinju Pepper Cream Cheese Burger,8200.00,5.99,Ala Carte & Value Meals,Regular Menu
25,2024/08/06,Tue,South Korea,Double McSpicy® Shanghai Burger,9700.00,7.08,Ala Carte & Value Meals,Regular Menu
26,2024/08/06,Tue,South Korea,McSpicy® Shanghai Burger,6300.00,4.60,Ala Carte & Value Meals,Regular Menu
27,2024/08/06,Tue,South Korea,Tomato Cheese Beef Burger,4600.00,3.36,Ala Carte & Value Meals,Regular Menu
28,2024/08/06,Tue,South Korea,Double Quarter Pounder® with Cheese,8200.00,5.99,Ala Carte & Value Meals,Regular Menu
29,2024/08/06,Tue,South Korea,Quarter Pounder® with Cheese,6300.00,4.60,Ala Carte & Value Meals,Regular Menu
30,2024/08/06,Tue,South Korea,McCrispy™ Deluxe Burger,7600.00,5.55,Ala Carte & Value Meals,Regular Menu
31,2024/08/06,Tue,South Korea,McCrispy™ Classic Burger,6700.00,4.89,Ala Carte & Value Meals,Regular Menu
32,2024/08/06,Tue,South Korea,Big Mac®,6300.00,4.60,Ala Carte & Value Meals,Regular Menu
33,2024/08/06,Tue,South Korea,Triple Cheeseburger,6700.00,4.89,Ala Carte & Value Meals,Regular Menu
34,2024/08/06,Tue,South Korea,Double Bulgogi Burger,5300.00,3.87,Ala Carte & Value Meals,Regular Menu
35,2024/08/06,Tue,South Korea,1955® Burger,7200.00,5.26,Ala Carte & Value Meals,Regular Menu
36,2024/08/06,Tue,South Korea,McChicken® Mozzarella,5800.00,4.23,Ala Carte & Value Meals,Regular Menu
37,2024/08/06,Tue,South Korea,McChicken®,4300.00,3.14,Ala Carte & Value Meals,Regular Menu
38,2024/08/06,Tue,South Korea,Egg Bulgogi Burger,5100.00,3.72,Ala Carte & Value Meals,Regular Menu
39,2024/08/06,Tue,South Korea,Bulgogi Burger,4200.00,3.07,Ala Carte & Value Meals,Regular Menu
40,2024/08/06,Tue,South Korea,Supreme Shrimp Burger,5500.00,4.02,Ala Carte & Value Meals,Regular Menu
41,2024/08/06,Tue,South Korea,Shrimp Beef Burger,6600.00,4.82,Ala Carte & Value Meals,Regular Menu
42,2024/08/06,Tue,South Korea,Bacon Tomato Deluxe,6600.00,4.82,Ala Carte & Value Meals,Regular Menu
43,2024/08/06,Tue,South Korea,Cheeseburger,3600.00,2.63,Ala Carte & Value Meals,Regular Menu
44,2024/08/06,Tue,South Korea,Double Cheeseburger,5600.00,4.09,Ala Carte & Value Meals,Regular Menu
45,2024/08/06,Tue,South Korea,Hamburger,3400.00,2.48,Ala Carte & Value Meals,Regular Menu
46,2024/08/06,Tue,South Korea,New 1955 Snack Wrap,3700.00,2.70,Snacks & Sides,Regular Menu
47,2024/08/06,Tue,South Korea,McWings™ 2pc,4200.00,3.07,Snacks & Sides,Regular Menu
48,2024/08/06,Tue,South Korea,McWings™ 4pc,7100.00,5.18,Snacks & Sides,Regular Menu
